Value.ElapsedTime,Value.Mode,Value.Repetitions,Value.Scenario,Value.Time,Value.ToolData,Value.ToolEnded,Value.TrialID,Value.Type,Value.x,Value.y,Value.z
218790,,,,2022-10-19 9:46:35 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
218790,,,,2022-10-19 9:46:35 AM,FingerFollowData,,,RightControllerPosition,0.11701680719852448,-0.4559178054332733,0.19262300431728363
218818,,,,2022-10-19 9:46:35 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
218818,,,,2022-10-19 9:46:35 AM,FingerFollowData,,,RightControllerPosition,0.11775365471839905,-0.45649483799934387,0.18935386836528778
218818,,,,2022-10-19 9:46:35 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
218818,,,,2022-10-19 9:46:35 AM,FingerFollowData,,,RightControllerPosition,0.11775365471839905,-0.45649483799934387,0.18935386836528778
218874,,,,2022-10-19 9:46:35 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
218874,,,,2022-10-19 9:46:35 AM,FingerFollowData,,,RightControllerPosition,0.11959303170442581,-0.4592907428741455,0.18226218223571777
218901,,,,2022-10-19 9:46:35 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
218901,,,,2022-10-19 9:46:35 AM,FingerFollowData,,,RightControllerPosition,0.11959251016378403,-0.4598797857761383,0.178041473031044
218902,,,,2022-10-19 9:46:35 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
218902,,,,2022-10-19 9:46:35 AM,FingerFollowData,,,RightControllerPosition,0.11959251016378403,-0.4598797857761383,0.178041473031044
218957,,,,2022-10-19 9:46:35 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
218957,,,,2022-10-19 9:46:35 AM,FingerFollowData,,,RightControllerPosition,0.12113292515277863,-0.45557084679603577,0.17556296288967133
218971,,,,2022-10-19 9:46:35 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
218971,,,,2022-10-19 9:46:35 AM,FingerFollowData,,,RightControllerPosition,0.12146848440170288,-0.45400333404541016,0.17520223557949066
218985,,,,2022-10-19 9:46:35 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
218985,,,,2022-10-19 9:46:35 AM,FingerFollowData,,,RightControllerPosition,0.12151213735342026,-0.4529854953289032,0.17495998740196228
219041,,,,2022-10-19 9:46:35 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
219041,,,,2022-10-19 9:46:35 AM,FingerFollowData,,,RightControllerPosition,0.12121319770812988,-0.44808775186538696,0.17292819917201996
219055,,,,2022-10-19 9:46:35 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
219055,,,,2022-10-19 9:46:35 AM,FingerFollowData,,,RightControllerPosition,0.12087339162826538,-0.44723019003868103,0.1723799705505371
219069,,,,2022-10-19 9:46:35 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
219069,,,,2022-10-19 9:46:35 AM,FingerFollowData,,,RightControllerPosition,0.1204783022403717,-0.4464024305343628,0.17180022597312927
219124,,,,2022-10-19 9:46:35 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
219124,,,,2022-10-19 9:46:35 AM,FingerFollowData,,,RightControllerPosition,0.11918634921312332,-0.44319894909858704,0.1696159541606903
219138,,,,2022-10-19 9:46:35 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
219138,,,,2022-10-19 9:46:35 AM,FingerFollowData,,,RightControllerPosition,0.11892956495285034,-0.4422808587551117,0.16906388103961945
219152,,,,2022-10-19 9:46:35 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
219152,,,,2022-10-19 9:46:35 AM,FingerFollowData,,,RightControllerPosition,0.11867435276508331,-0.44127997756004333,0.16847793757915497
219208,,,,2022-10-19 9:46:36 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
219208,,,,2022-10-19 9:46:36 AM,FingerFollowData,,,RightControllerPosition,0.11790990829467773,-0.4364476203918457,0.16578885912895203
219222,,,,2022-10-19 9:46:36 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
219222,,,,2022-10-19 9:46:36 AM,FingerFollowData,,,RightControllerPosition,0.11782723665237427,-0.4349251687526703,0.16501915454864502
219236,,,,2022-10-19 9:46:36 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
219236,,,,2022-10-19 9:46:36 AM,FingerFollowData,,,RightControllerPosition,0.11779823899269104,-0.43339353799819946,0.16424231231212616
219277,,,,2022-10-19 9:46:36 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
219277,,,,2022-10-19 9:46:36 AM,FingerFollowData,,,RightControllerPosition,0.11801803112030029,-0.42789173126220703,0.16170929372310638
219305,,,,2022-10-19 9:46:36 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
219305,,,,2022-10-19 9:46:36 AM,FingerFollowData,,,RightControllerPosition,0.1185687780380249,-0.42371779680252075,0.15998920798301697
219319,,,,2022-10-19 9:46:36 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
219319,,,,2022-10-19 9:46:36 AM,FingerFollowData,,,RightControllerPosition,0.1192651018500328,-0.4212861955165863,0.15921160578727722
219361,,,,2022-10-19 9:46:36 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
219361,,,,2022-10-19 9:46:36 AM,FingerFollowData,,,RightControllerPosition,0.12239401042461395,-0.41346225142478943,0.15778350830078125
219389,,,,2022-10-19 9:46:36 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
219389,,,,2022-10-19 9:46:36 AM,FingerFollowData,,,RightControllerPosition,0.12534888088703156,-0.4082801342010498,0.15682493150234222
219403,,,,2022-10-19 9:46:36 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
219403,,,,2022-10-19 9:46:36 AM,FingerFollowData,,,RightControllerPosition,0.12709571421146393,-0.405582457780838,0.15627345442771912
219445,,,,2022-10-19 9:46:36 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
219445,,,,2022-10-19 9:46:36 AM,FingerFollowData,,,RightControllerPosition,0.13610388338565826,-0.39333435893058777,0.15318070352077484
219472,,,,2022-10-19 9:46:36 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
219472,,,,2022-10-19 9:46:36 AM,FingerFollowData,,,RightControllerPosition,0.14431163668632507,-0.38084855675697327,0.15161293745040894
219486,,,,2022-10-19 9:46:36 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
219486,,,,2022-10-19 9:46:36 AM,FingerFollowData,,,RightControllerPosition,0.14834734797477722,-0.3766286075115204,0.1517798751592636
219528,,,,2022-10-19 9:46:36 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
219528,,,,2022-10-19 9:46:36 AM,FingerFollowData,,,RightControllerPosition,0.1605960726737976,-0.36562004685401917,0.14961722493171692
219556,,,,2022-10-19 9:46:36 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
219556,,,,2022-10-19 9:46:36 AM,FingerFollowData,,,RightControllerPosition,0.16836600005626678,-0.35925358533859253,0.1473534256219864
219570,,,,2022-10-19 9:46:36 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
219570,,,,2022-10-19 9:46:36 AM,FingerFollowData,,,RightControllerPosition,0.17228387296199799,-0.35614195466041565,0.146025612950325
219612,,,,2022-10-19 9:46:36 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
219612,,,,2022-10-19 9:46:36 AM,FingerFollowData,,,RightControllerPosition,0.18387003242969513,-0.3475259244441986,0.14096076786518097
219639,,,,2022-10-19 9:46:36 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
219639,,,,2022-10-19 9:46:36 AM,FingerFollowData,,,RightControllerPosition,0.19043411314487457,-0.34333518147468567,0.1370522379875183
219653,,,,2022-10-19 9:46:36 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
219653,,,,2022-10-19 9:46:36 AM,FingerFollowData,,,RightControllerPosition,0.19314391911029816,-0.34174802899360657,0.13483983278274536
219695,,,,2022-10-19 9:46:36 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
219695,,,,2022-10-19 9:46:36 AM,FingerFollowData,,,RightControllerPosition,0.19899848103523254,-0.33928146958351135,0.12760064005851746
219723,,,,2022-10-19 9:46:36 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
219723,,,,2022-10-19 9:46:36 AM,FingerFollowData,,,RightControllerPosition,0.20137247443199158,-0.33911076188087463,0.1226477324962616
219737,,,,2022-10-19 9:46:36 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
219737,,,,2022-10-19 9:46:36 AM,FingerFollowData,,,RightControllerPosition,0.2015131115913391,-0.33984532952308655,0.11999717354774475
219779,,,,2022-10-19 9:46:36 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
219779,,,,2022-10-19 9:46:36 AM,FingerFollowData,,,RightControllerPosition,0.20009823143482208,-0.34310242533683777,0.11193489283323288
219806,,,,2022-10-19 9:46:36 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
219806,,,,2022-10-19 9:46:36 AM,FingerFollowData,,,RightControllerPosition,0.19699101150035858,-0.3466907739639282,0.10656237602233887
219821,,,,2022-10-19 9:46:36 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
219821,,,,2022-10-19 9:46:36 AM,FingerFollowData,,,RightControllerPosition,0.19486144185066223,-0.3488605320453644,0.10389931499958038
219862,,,,2022-10-19 9:46:36 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
219862,,,,2022-10-19 9:46:36 AM,FingerFollowData,,,RightControllerPosition,0.18521608412265778,-0.3569834232330322,0.09608113020658493
219890,,,,2022-10-19 9:46:36 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
219890,,,,2022-10-19 9:46:36 AM,FingerFollowData,,,RightControllerPosition,0.17639155685901642,-0.36310693621635437,0.090814009308815
219904,,,,2022-10-19 9:46:36 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
219904,,,,2022-10-19 9:46:36 AM,FingerFollowData,,,RightControllerPosition,0.17136578261852264,-0.3660568296909332,0.08813999593257904
219946,,,,2022-10-19 9:46:36 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
219946,,,,2022-10-19 9:46:36 AM,FingerFollowData,,,RightControllerPosition,0.1548241674900055,-0.3731200098991394,0.08071418106555939
219973,,,,2022-10-19 9:46:36 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
219973,,,,2022-10-19 9:46:36 AM,FingerFollowData,,,RightControllerPosition,0.14489099383354187,-0.3751578629016876,0.07693346589803696
219987,,,,2022-10-19 9:46:36 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
219987,,,,2022-10-19 9:46:36 AM,FingerFollowData,,,RightControllerPosition,0.1410578340291977,-0.37539300322532654,0.07600971311330795
220029,,,,2022-10-19 9:46:36 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
220029,,,,2022-10-19 9:46:36 AM,FingerFollowData,,,RightControllerPosition,0.13372954726219177,-0.37353184819221497,0.07519795000553131
220057,,,,2022-10-19 9:46:36 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
220057,,,,2022-10-19 9:46:36 AM,FingerFollowData,,,RightControllerPosition,0.13028958439826965,-0.3724275827407837,0.07598242908716202
220071,,,,2022-10-19 9:46:36 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
220071,,,,2022-10-19 9:46:36 AM,FingerFollowData,,,RightControllerPosition,0.12898363173007965,-0.37214168906211853,0.07679223269224167
220113,,,,2022-10-19 9:46:36 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
220113,,,,2022-10-19 9:46:36 AM,FingerFollowData,,,RightControllerPosition,0.1254955530166626,-0.37289559841156006,0.07935000956058502
220140,,,,2022-10-19 9:46:36 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
220140,,,,2022-10-19 9:46:36 AM,FingerFollowData,,,RightControllerPosition,0.12279669940471649,-0.3748473525047302,0.079881452023983
220154,,,,2022-10-19 9:46:36 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
220154,,,,2022-10-19 9:46:36 AM,FingerFollowData,,,RightControllerPosition,0.12110590189695358,-0.3763915002346039,0.07959935069084167
220196,,,,2022-10-19 9:46:37 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
220196,,,,2022-10-19 9:46:37 AM,FingerFollowData,,,RightControllerPosition,0.11599557101726532,-0.38241860270500183,0.07679057121276855
220224,,,,2022-10-19 9:46:37 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
220224,,,,2022-10-19 9:46:37 AM,FingerFollowData,,,RightControllerPosition,0.11327089369297028,-0.3857938051223755,0.07464626431465149
220238,,,,2022-10-19 9:46:37 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
220238,,,,2022-10-19 9:46:37 AM,FingerFollowData,,,RightControllerPosition,0.11247649788856506,-0.38686659932136536,0.07337068021297455
220280,,,,2022-10-19 9:46:37 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
220280,,,,2022-10-19 9:46:37 AM,FingerFollowData,,,RightControllerPosition,0.11186578869819641,-0.38772568106651306,0.07134214788675308
220308,,,,2022-10-19 9:46:37 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
220308,,,,2022-10-19 9:46:37 AM,FingerFollowData,,,RightControllerPosition,0.11263636499643326,-0.38706594705581665,0.0713447853922844
220322,,,,2022-10-19 9:46:37 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
220322,,,,2022-10-19 9:46:37 AM,FingerFollowData,,,RightControllerPosition,0.1133398562669754,-0.3866054117679596,0.07180185616016388
220363,,,,2022-10-19 9:46:37 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
220363,,,,2022-10-19 9:46:37 AM,FingerFollowData,,,RightControllerPosition,0.11541163921356201,-0.3859266936779022,0.07328300923109055
220391,,,,2022-10-19 9:46:37 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
220391,,,,2022-10-19 9:46:37 AM,FingerFollowData,,,RightControllerPosition,0.11685190349817276,-0.385948121547699,0.07423412054777145
220391,,,,2022-10-19 9:46:37 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
220391,,,,2022-10-19 9:46:37 AM,FingerFollowData,,,RightControllerPosition,0.11685190349817276,-0.385948121547699,0.07423412054777145
220447,,,,2022-10-19 9:46:37 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
220447,,,,2022-10-19 9:46:37 AM,FingerFollowData,,,RightControllerPosition,0.11770807206630707,-0.3881177008152008,0.0748026892542839
220475,,,,2022-10-19 9:46:37 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
220475,,,,2022-10-19 9:46:37 AM,FingerFollowData,,,RightControllerPosition,0.11770665645599365,-0.389264315366745,0.07478204369544983
220475,,,,2022-10-19 9:46:37 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
220475,,,,2022-10-19 9:46:37 AM,FingerFollowData,,,RightControllerPosition,0.11770665645599365,-0.389264315366745,0.07478204369544983
220530,,,,2022-10-19 9:46:37 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
220530,,,,2022-10-19 9:46:37 AM,FingerFollowData,,,RightControllerPosition,0.11764633655548096,-0.38935402035713196,0.07455267012119293
220558,,,,2022-10-19 9:46:37 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
220558,,,,2022-10-19 9:46:37 AM,FingerFollowData,,,RightControllerPosition,0.11789964139461517,-0.3892459571361542,0.07488451898097992
220558,,,,2022-10-19 9:46:37 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
220558,,,,2022-10-19 9:46:37 AM,FingerFollowData,,,RightControllerPosition,0.11789964139461517,-0.3892459571361542,0.07488451898097992
220614,,,,2022-10-19 9:46:37 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
220614,,,,2022-10-19 9:46:37 AM,FingerFollowData,,,RightControllerPosition,0.11895652860403061,-0.3887411057949066,0.07678351551294327
220642,,,,2022-10-19 9:46:37 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
220642,,,,2022-10-19 9:46:37 AM,FingerFollowData,,,RightControllerPosition,0.11954158544540405,-0.3887134790420532,0.0778038427233696
220642,,,,2022-10-19 9:46:37 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
220642,,,,2022-10-19 9:46:37 AM,FingerFollowData,,,RightControllerPosition,0.11954158544540405,-0.3887134790420532,0.0778038427233696
220697,,,,2022-10-19 9:46:37 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
220697,,,,2022-10-19 9:46:37 AM,FingerFollowData,,,RightControllerPosition,0.12054811418056488,-0.3888470530509949,0.07985478639602661
220725,,,,2022-10-19 9:46:37 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
220725,,,,2022-10-19 9:46:37 AM,FingerFollowData,,,RightControllerPosition,0.12097293883562088,-0.3890247941017151,0.08090139180421829
220725,,,,2022-10-19 9:46:37 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
220725,,,,2022-10-19 9:46:37 AM,FingerFollowData,,,RightControllerPosition,0.12097293883562088,-0.3890247941017151,0.08090139180421829
220781,,,,2022-10-19 9:46:37 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
220781,,,,2022-10-19 9:46:37 AM,FingerFollowData,,,RightControllerPosition,0.12175296992063522,-0.389283150434494,0.08278316259384155
220809,,,,2022-10-19 9:46:37 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
220809,,,,2022-10-19 9:46:37 AM,FingerFollowData,,,RightControllerPosition,0.1220051646232605,-0.3890199363231659,0.08344237506389618
220809,,,,2022-10-19 9:46:37 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
220809,,,,2022-10-19 9:46:37 AM,FingerFollowData,,,RightControllerPosition,0.1220051646232605,-0.3890199363231659,0.08344237506389618
220864,,,,2022-10-19 9:46:37 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
220864,,,,2022-10-19 9:46:37 AM,FingerFollowData,,,RightControllerPosition,0.12238223850727081,-0.38831183314323425,0.0841929018497467
220892,,,,2022-10-19 9:46:37 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
220892,,,,2022-10-19 9:46:37 AM,FingerFollowData,,,RightControllerPosition,0.12264056503772736,-0.38803520798683167,0.08452854305505753
220892,,,,2022-10-19 9:46:37 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
220892,,,,2022-10-19 9:46:37 AM,FingerFollowData,,,RightControllerPosition,0.12264056503772736,-0.38803520798683167,0.08452854305505753
220948,,,,2022-10-19 9:46:37 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
220948,,,,2022-10-19 9:46:37 AM,FingerFollowData,,,RightControllerPosition,0.12285032123327255,-0.38730379939079285,0.08461868017911911
220976,,,,2022-10-19 9:46:37 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
220976,,,,2022-10-19 9:46:37 AM,FingerFollowData,,,RightControllerPosition,0.12285005301237106,-0.38708463311195374,0.08459467440843582
220976,,,,2022-10-19 9:46:37 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
220976,,,,2022-10-19 9:46:37 AM,FingerFollowData,,,RightControllerPosition,0.12285005301237106,-0.38708463311195374,0.08459467440843582
221032,,,,2022-10-19 9:46:37 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
221032,,,,2022-10-19 9:46:37 AM,FingerFollowData,,,RightControllerPosition,0.12261200696229935,-0.3863627314567566,0.08447986096143723
221059,,,,2022-10-19 9:46:37 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
221059,,,,2022-10-19 9:46:37 AM,FingerFollowData,,,RightControllerPosition,0.1225375384092331,-0.38617417216300964,0.08445248007774353
221059,,,,2022-10-19 9:46:37 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
221059,,,,2022-10-19 9:46:37 AM,FingerFollowData,,,RightControllerPosition,0.1225375384092331,-0.38617417216300964,0.08445248007774353
221115,,,,2022-10-19 9:46:37 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
221115,,,,2022-10-19 9:46:37 AM,FingerFollowData,,,RightControllerPosition,0.12234226614236832,-0.3858136832714081,0.08452912420034409
221143,,,,2022-10-19 9:46:37 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
221143,,,,2022-10-19 9:46:37 AM,FingerFollowData,,,RightControllerPosition,0.12229819595813751,-0.38575059175491333,0.08459411561489105
221143,,,,2022-10-19 9:46:37 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
221143,,,,2022-10-19 9:46:37 AM,FingerFollowData,,,RightControllerPosition,0.12229819595813751,-0.38575059175491333,0.08459411561489105
221199,,,,2022-10-19 9:46:38 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
221199,,,,2022-10-19 9:46:38 AM,FingerFollowData,,,RightControllerPosition,0.12241978943347931,-0.38585153222084045,0.08494847267866135
221213,,,,2022-10-19 9:46:38 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
221213,,,,2022-10-19 9:46:38 AM,FingerFollowData,,,RightControllerPosition,0.12249760329723358,-0.38591620326042175,0.08504673093557358
221226,,,,2022-10-19 9:46:38 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
221226,,,,2022-10-19 9:46:38 AM,FingerFollowData,,,RightControllerPosition,0.12259365618228912,-0.3859752416610718,0.0851568877696991
221282,,,,2022-10-19 9:46:38 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
221282,,,,2022-10-19 9:46:38 AM,FingerFollowData,,,RightControllerPosition,0.12306375056505203,-0.3861704468727112,0.08554712682962418
221296,,,,2022-10-19 9:46:38 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
221296,,,,2022-10-19 9:46:38 AM,FingerFollowData,,,RightControllerPosition,0.12317701429128647,-0.38622066378593445,0.08562066406011581
221310,,,,2022-10-19 9:46:38 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
221310,,,,2022-10-19 9:46:38 AM,FingerFollowData,,,RightControllerPosition,0.12330327928066254,-0.38634952902793884,0.08570759743452072
221366,,,,2022-10-19 9:46:38 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
221366,,,,2022-10-19 9:46:38 AM,FingerFollowData,,,RightControllerPosition,0.12367264926433563,-0.3868385851383209,0.08587895333766937
221380,,,,2022-10-19 9:46:38 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
221380,,,,2022-10-19 9:46:38 AM,FingerFollowData,,,RightControllerPosition,0.12376181036233902,-0.3870072662830353,0.0859069898724556
221394,,,,2022-10-19 9:46:38 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
221394,,,,2022-10-19 9:46:38 AM,FingerFollowData,,,RightControllerPosition,0.12385068088769913,-0.38721513748168945,0.08592107892036438
221449,,,,2022-10-19 9:46:38 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
221449,,,,2022-10-19 9:46:38 AM,FingerFollowData,,,RightControllerPosition,0.1238275021314621,-0.38806819915771484,0.08568573743104935
221463,,,,2022-10-19 9:46:38 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
221463,,,,2022-10-19 9:46:38 AM,FingerFollowData,,,RightControllerPosition,0.1238095611333847,-0.3882705271244049,0.08564233779907227
221477,,,,2022-10-19 9:46:38 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
