_id,Value.Time,Value.ElapsedTime,Value.Type,Value.PatientID,Value.TrialID,Value.Mode,Value.ToolEnded,Value.Repetitions,Value.ToolData,Value.x,Value.y,Value.z,Value.LostFocusTime,Value.CurrentRepetition,Value.TrajectoryRepetitionStart,Value.TrajectoryRepetitionEnd
650464e788f911d6b5fc78af,9/15/2023 10:06,5067,RightControllerPosition,,,,,,FingerFollowData,-0.044761181,0.906528294,0.360109925,,,,
650464e888f911d6b5fc78b1,9/15/2023 10:06,5150,LeftControllerPosition,,,,,,FingerFollowData,-1.358089685,0.765482843,-0.424576491,,,,
650464e888f911d6b5fc78b3,9/15/2023 10:06,5150,RightControllerPosition,,,,,,FingerFollowData,-0.050317239,0.904752612,0.356232941,,,,
650464e888f911d6b5fc78b5,9/15/2023 10:06,5234,LeftControllerPosition,,,,,,FingerFollowData,-1.358089685,0.765483141,-0.424576432,,,,
650464e888f911d6b5fc78b7,9/15/2023 10:06,5234,RightControllerPosition,,,,,,FingerFollowData,-0.056134809,0.90322578,0.352576703,,,,
650464e888f911d6b5fc78b9,9/15/2023 10:06,5318,LeftControllerPosition,,,,,,FingerFollowData,-1.358089805,0.765482843,-0.424576432,,,,
650464e888f911d6b5fc78bb,9/15/2023 10:06,5318,RightControllerPosition,,,,,,FingerFollowData,-0.069047295,0.901279628,0.353459835,,,,
650464e888f911d6b5fc78bd,9/15/2023 10:06,5401,LeftControllerPosition,,,,,,FingerFollowData,-1.358089566,0.765483499,-0.424576581,,,,
650464e888f911d6b5fc78bf,9/15/2023 10:06,5401,RightControllerPosition,,,,,,FingerFollowData,-0.090845197,0.895882726,0.356446296,,,,
650464e888f911d6b5fc78c1,9/15/2023 10:06,5485,LeftControllerPosition,,,,,,FingerFollowData,-1.358089805,0.765482903,-0.424576432,,,,
650464e888f911d6b5fc78c3,9/15/2023 10:06,5485,RightControllerPosition,,,,,,FingerFollowData,-0.116345935,0.894019365,0.363646269,,,,
650464e888f911d6b5fc78c5,9/15/2023 10:06,5568,LeftControllerPosition,,,,,,FingerFollowData,-1.358089805,0.765482783,-0.424576342,,,,
650464e888f911d6b5fc78c7,9/15/2023 10:06,5568,RightControllerPosition,,,,,,FingerFollowData,-0.139590681,0.893351912,0.373099744,,,,
650464e888f911d6b5fc78c9,9/15/2023 10:06,5652,LeftControllerPosition,,,,,,FingerFollowData,-1.358089685,0.76548326,-0.424576461,,,,
650464e888f911d6b5fc78cb,9/15/2023 10:06,5652,RightControllerPosition,,,,,,FingerFollowData,-0.154497072,0.892350554,0.382459193,,,,
650464e888f911d6b5fc78cd,9/15/2023 10:06,5666,FingerFollowData,,,,,,,,,,0,0,,
650464e888f911d6b5fc78cf,9/15/2023 10:06,5735,LeftControllerPosition,,,,,,FingerFollowData,-1.358089805,0.765482664,-0.424576432,,,0,
650464e888f911d6b5fc78d1,9/15/2023 10:06,5735,RightControllerPosition,,,,,,FingerFollowData,-0.159765854,0.889245391,0.384395599,,,0,
650464e888f911d6b5fc78d3,9/15/2023 10:06,5819,LeftControllerPosition,,,,,,FingerFollowData,-1.358089685,0.765482903,-0.42457661,,,,
650464e888f911d6b5fc78d5,9/15/2023 10:06,5819,RightControllerPosition,,,,,,FingerFollowData,-0.159933865,0.88926971,0.385653466,,,,
650464e888f911d6b5fc78d7,9/15/2023 10:06,5902,LeftControllerPosition,,,,,,FingerFollowData,-1.358089685,0.765483081,-0.424576432,,,,
650464e888f911d6b5fc78d9,9/15/2023 10:06,5902,RightControllerPosition,,,,,,FingerFollowData,-0.155991331,0.893647194,0.390642166,,,,
650464e888f911d6b5fc78db,9/15/2023 10:06,5986,LeftControllerPosition,,,,,,FingerFollowData,-1.358089924,0.765482724,-0.424576312,,,,
650464e888f911d6b5fc78dd,9/15/2023 10:06,5986,RightControllerPosition,,,,,,FingerFollowData,-0.145825714,0.897930086,0.391369522,,,,
650464e888f911d6b5fc78df,9/15/2023 10:06,6069,LeftControllerPosition,,,,,,FingerFollowData,-1.358089685,0.765483022,-0.424576521,,,,
650464e888f911d6b5fc78e1,9/15/2023 10:06,6069,RightControllerPosition,,,,,,FingerFollowData,-0.131669715,0.902254522,0.392416418,,,,
650464e988f911d6b5fc78e3,9/15/2023 10:06,6153,LeftControllerPosition,,,,,,FingerFollowData,-1.358089685,0.765483081,-0.424576432,,,,
650464e988f911d6b5fc78e5,9/15/2023 10:06,6153,RightControllerPosition,,,,,,FingerFollowData,-0.117653206,0.904432356,0.393087417,,,,
650464e988f911d6b5fc78e7,9/15/2023 10:06,6236,LeftControllerPosition,,,,,,FingerFollowData,-1.358089805,0.765482903,-0.424576432,,,,
650464e988f911d6b5fc78e9,9/15/2023 10:06,6236,RightControllerPosition,,,,,,FingerFollowData,-0.105157927,0.904557168,0.392280996,,,,
650464e988f911d6b5fc78eb,9/15/2023 10:06,6307,LeftControllerPosition,,,,,,FingerFollowData,-1.358089685,0.765483081,-0.424576432,,,,
650464e988f911d6b5fc78ed,9/15/2023 10:06,6307,RightControllerPosition,,,,,,FingerFollowData,-0.095391355,0.904188573,0.39057228,,,,
650464e988f911d6b5fc78ef,9/15/2023 10:06,6403,LeftControllerPosition,,,,,,FingerFollowData,-1.358089805,0.765482783,-0.424576342,,,,
650464e988f911d6b5fc78f1,9/15/2023 10:06,6403,RightControllerPosition,,,,,,FingerFollowData,-0.083733521,0.906063318,0.388512641,,,,
650464e988f911d6b5fc78f3,9/15/2023 10:06,6474,LeftControllerPosition,,,,,,FingerFollowData,-1.358089685,0.765483022,-0.424576521,,,,
650464e988f911d6b5fc78f5,9/15/2023 10:06,6474,RightControllerPosition,,,,,,FingerFollowData,-0.075845473,0.909637868,0.386716485,,,,
650464e988f911d6b5fc78f7,9/15/2023 10:06,6557,LeftControllerPosition,,,,,,FingerFollowData,-1.358089924,0.765482903,-0.424576253,,,,
650464e988f911d6b5fc78f9,9/15/2023 10:06,6557,RightControllerPosition,,,,,,FingerFollowData,-0.070166469,0.911886215,0.383218497,,,,
650464e988f911d6b5fc78fb,9/15/2023 10:06,6641,LeftControllerPosition,,,,,,FingerFollowData,-1.358089805,0.765482783,-0.424576342,,,,
650464e988f911d6b5fc78fd,9/15/2023 10:06,6641,RightControllerPosition,,,,,,FingerFollowData,-0.06516996,0.913206756,0.379414916,,,,
650464e988f911d6b5fc78ff,9/15/2023 10:06,6724,LeftControllerPosition,,,,,,FingerFollowData,-1.358089685,0.765483201,-0.424576551,,,,
650464e988f911d6b5fc7901,9/15/2023 10:06,6724,RightControllerPosition,,,,,,FingerFollowData,-0.062699169,0.914778054,0.375768572,,,,
650464e988f911d6b5fc7903,9/15/2023 10:06,6808,LeftControllerPosition,,,,,,FingerFollowData,-1.358089805,0.765482783,-0.424576342,,,,
650464e988f911d6b5fc7905,9/15/2023 10:06,6808,RightControllerPosition,,,,,,FingerFollowData,-0.063228659,0.914677799,0.371369392,,,,
650464e988f911d6b5fc7907,9/15/2023 10:06,6891,LeftControllerPosition,,,,,,FingerFollowData,-1.358089805,0.765482783,-0.424576402,,,,
650464e988f911d6b5fc7909,9/15/2023 10:06,6891,RightControllerPosition,,,,,,FingerFollowData,-0.066480786,0.914181411,0.36785233,,,,
650464e988f911d6b5fc790b,9/15/2023 10:06,6975,LeftControllerPosition,,,,,,FingerFollowData,-1.358089566,0.765483141,-0.42457664,,,,
650464e988f911d6b5fc790d,9/15/2023 10:06,6975,RightControllerPosition,,,,,,FingerFollowData,-0.070291698,0.91450268,0.366176426,,,,
650464e988f911d6b5fc790f,9/15/2023 10:06,7059,LeftControllerPosition,,,,,,FingerFollowData,-1.358089805,0.765482664,-0.424576372,,,,
650464e988f911d6b5fc7911,9/15/2023 10:06,7059,RightControllerPosition,,,,,,FingerFollowData,-0.07378599,0.915320575,0.365193605,,,,
650464ea88f911d6b5fc7913,9/15/2023 10:06,7142,LeftControllerPosition,,,,,,FingerFollowData,-1.358089685,0.765482903,-0.42457661,,,,
650464ea88f911d6b5fc7915,9/15/2023 10:06,7142,RightControllerPosition,,,,,,FingerFollowData,-0.076189503,0.915924609,0.365218967,,,,
650464ea88f911d6b5fc7917,9/15/2023 10:06,7226,LeftControllerPosition,,,,,,FingerFollowData,-1.358089805,0.765482843,-0.424576432,,,,
650464ea88f911d6b5fc7919,9/15/2023 10:06,7226,RightControllerPosition,,,,,,FingerFollowData,-0.077741668,0.91640532,0.365046412,,,,
650464ea88f911d6b5fc791b,9/15/2023 10:06,7309,LeftControllerPosition,,,,,,FingerFollowData,-1.358089924,0.765482783,-0.424576283,,,,
650464ea88f911d6b5fc791d,9/15/2023 10:06,7309,RightControllerPosition,,,,,,FingerFollowData,-0.078425549,0.916746259,0.365089297,,,,
650464ea88f911d6b5fc791f,9/15/2023 10:06,7393,LeftControllerPosition,,,,,,FingerFollowData,-1.358089805,0.765482903,-0.424576372,,,,
650464ea88f911d6b5fc7921,9/15/2023 10:06,7393,RightControllerPosition,,,,,,FingerFollowData,-0.07935486,0.916344345,0.365830183,,,,
650464ea88f911d6b5fc7923,9/15/2023 10:06,7476,LeftControllerPosition,,,,,,FingerFollowData,-1.358089685,0.765483022,-0.424576521,,,,
650464ea88f911d6b5fc7925,9/15/2023 10:06,7476,RightControllerPosition,,,,,,FingerFollowData,-0.081329852,0.915060103,0.366260231,,,,
650464ea88f911d6b5fc7927,9/15/2023 10:06,7560,LeftControllerPosition,,,,,,FingerFollowData,-1.358089685,0.765482783,-0.424576491,,,,
650464ea88f911d6b5fc7929,9/15/2023 10:06,7560,RightControllerPosition,,,,,,FingerFollowData,-0.083562441,0.913618982,0.365815252,,,,
650464ea88f911d6b5fc792b,9/15/2023 10:06,7643,LeftControllerPosition,,,,,,FingerFollowData,-1.358089805,0.765482783,-0.424576432,,,,
650464ea88f911d6b5fc792d,9/15/2023 10:06,7643,RightControllerPosition,,,,,,FingerFollowData,-0.085555032,0.912553012,0.36516571,,,,
650464ea88f911d6b5fc792f,9/15/2023 10:06,7727,LeftControllerPosition,,,,,,FingerFollowData,-1.358089447,0.76548332,-0.424576759,,,,
650464ea88f911d6b5fc7931,9/15/2023 10:06,7727,RightControllerPosition,,,,,,FingerFollowData,-0.086816132,0.912076473,0.36540395,,,,
650464ea88f911d6b5fc7933,9/15/2023 10:06,7811,LeftControllerPosition,,,,,,FingerFollowData,-1.358089805,0.765483201,-0.424576372,,,,
650464ea88f911d6b5fc7935,9/15/2023 10:06,7811,RightControllerPosition,,,,,,FingerFollowData,-0.087278858,0.912050605,0.365950137,,,,
650464ea88f911d6b5fc7937,9/15/2023 10:06,7894,LeftControllerPosition,,,,,,FingerFollowData,-1.358089805,0.765482724,-0.424576432,,,,
650464ea88f911d6b5fc7939,9/15/2023 10:06,7894,RightControllerPosition,,,,,,FingerFollowData,-0.087027386,0.911741436,0.365334988,,,,
650464ea88f911d6b5fc793b,9/15/2023 10:06,7978,LeftControllerPosition,,,,,,FingerFollowData,-1.358089685,0.765483201,-0.424576551,,,,
650464ea88f911d6b5fc793d,9/15/2023 10:06,7978,RightControllerPosition,,,,,,FingerFollowData,-0.08606486,0.910903692,0.363221258,,,,
650464ea88f911d6b5fc793f,9/15/2023 10:06,8061,LeftControllerPosition,,,,,,FingerFollowData,-1.358089805,0.765482843,-0.424576342,,,,
650464ea88f911d6b5fc7941,9/15/2023 10:06,8061,RightControllerPosition,,,,,,FingerFollowData,-0.084145732,0.91098541,0.358620584,,,,
650464eb88f911d6b5fc7943,9/15/2023 10:06,8145,LeftControllerPosition,,,,,,FingerFollowData,-1.358089685,0.765482903,-0.42457661,,,,
650464eb88f911d6b5fc7945,9/15/2023 10:06,8145,RightControllerPosition,,,,,,FingerFollowData,-0.082508013,0.912617505,0.355198503,,,,
650464eb88f911d6b5fc7947,9/15/2023 10:06,8228,LeftControllerPosition,,,,,,FingerFollowData,-1.358089685,0.765483022,-0.424576521,,,,
650464eb88f911d6b5fc7949,9/15/2023 10:06,8228,RightControllerPosition,,,,,,FingerFollowData,-0.080865957,0.915467322,0.353000462,,,,
650464eb88f911d6b5fc794b,9/15/2023 10:06,8311,LeftControllerPosition,,,,,,FingerFollowData,-1.358089805,0.765482962,-0.424576432,,,,
650464eb88f911d6b5fc794d,9/15/2023 10:06,8311,RightControllerPosition,,,,,,FingerFollowData,-0.0797638,0.918661952,0.351982981,,,,
650464eb88f911d6b5fc794f,9/15/2023 10:06,8394,LeftControllerPosition,,,,,,FingerFollowData,-1.358089805,0.765482843,-0.424576432,,,,
650464eb88f911d6b5fc7951,9/15/2023 10:06,8394,RightControllerPosition,,,,,,FingerFollowData,-0.07957232,0.919594109,0.35105601,,,,
650464eb88f911d6b5fc7953,9/15/2023 10:06,8478,LeftControllerPosition,,,,,,FingerFollowData,-1.358089685,0.765482783,-0.42457661,,,,
650464eb88f911d6b5fc7955,9/15/2023 10:06,8478,RightControllerPosition,,,,,,FingerFollowData,-0.080137074,0.917993724,0.348860651,,,,
650464eb88f911d6b5fc7957,9/15/2023 10:06,8548,LeftControllerPosition,,,,,,FingerFollowData,-1.358089685,0.765483081,-0.424576432,,,,
650464eb88f911d6b5fc7959,9/15/2023 10:06,8548,RightControllerPosition,,,,,,FingerFollowData,-0.080372296,0.915851355,0.347146511,,,,
650464eb88f911d6b5fc795b,9/15/2023 10:06,8632,LeftControllerPosition,,,,,,FingerFollowData,-1.358089685,0.765483022,-0.424576521,,,,
650464eb88f911d6b5fc795d,9/15/2023 10:06,8632,RightControllerPosition,,,,,,FingerFollowData,-0.079957515,0.91394949,0.345744967,,,,
650464eb88f911d6b5fc795f,9/15/2023 10:06,8715,LeftControllerPosition,,,,,,FingerFollowData,-1.358089805,0.765482664,-0.424576432,,,,
650464eb88f911d6b5fc7961,9/15/2023 10:06,8715,RightControllerPosition,,,,,,FingerFollowData,-0.079073727,0.913045824,0.345045775,,,,
650464eb88f911d6b5fc7963,9/15/2023 10:06,8799,LeftControllerPosition,,,,,,FingerFollowData,-1.358089805,0.765482724,-0.424576432,,,,
650464eb88f911d6b5fc7965,9/15/2023 10:06,8799,RightControllerPosition,,,,,,FingerFollowData,-0.077602684,0.913047612,0.344562083,,,,
650464eb88f911d6b5fc7967,9/15/2023 10:06,8882,LeftControllerPosition,,,,,,FingerFollowData,-1.358089805,0.765483141,-0.424576372,,,,
650464eb88f911d6b5fc7969,9/15/2023 10:06,8882,RightControllerPosition,,,,,,FingerFollowData,-0.076246254,0.913180709,0.343325913,,,,
650464eb88f911d6b5fc796b,9/15/2023 10:06,8965,LeftControllerPosition,,,,,,FingerFollowData,-1.358089805,0.765482664,-0.424576432,,,,
650464eb88f911d6b5fc796d,9/15/2023 10:06,8965,RightControllerPosition,,,,,,FingerFollowData,-0.075029492,0.912728667,0.342629731,,,,
650464eb88f911d6b5fc796f,9/15/2023 10:06,9049,LeftControllerPosition,,,,,,FingerFollowData,-1.358089805,0.765482962,-0.424576312,,,,
650464eb88f911d6b5fc7971,9/15/2023 10:06,9049,RightControllerPosition,,,,,,FingerFollowData,-0.073886506,0.912276864,0.343100816,,,,
650464eb88f911d6b5fc7973,9/15/2023 10:06,9132,LeftControllerPosition,,,,,,FingerFollowData,-1.358089685,0.765482843,-0.424576491,,,,
650464eb88f911d6b5fc7975,9/15/2023 10:06,9132,RightControllerPosition,,,,,,FingerFollowData,-0.074372254,0.912265837,0.344929725,,,,
650464ec88f911d6b5fc7977,9/15/2023 10:06,9216,LeftControllerPosition,,,,,,FingerFollowData,-1.358089805,0.765482962,-0.424576432,,,,
650464ec88f911d6b5fc7979,9/15/2023 10:06,9216,RightControllerPosition,,,,,,FingerFollowData,-0.078970186,0.91440177,0.351143181,,,,
650464ec88f911d6b5fc797b,9/15/2023 10:06,9299,LeftControllerPosition,,,,,,FingerFollowData,-1.358089685,0.765483201,-0.424576461,,,,
650464ec88f911d6b5fc797d,9/15/2023 10:06,9299,RightControllerPosition,,,,,,FingerFollowData,-0.08345338,0.918831766,0.354316711,,,,
650464ec88f911d6b5fc797f,9/15/2023 10:06,9383,LeftControllerPosition,,,,,,FingerFollowData,-1.358089924,0.765482783,-0.424576283,,,,
650464ec88f911d6b5fc7981,9/15/2023 10:06,9383,RightControllerPosition,,,,,,FingerFollowData,-0.085422508,0.919864297,0.355076194,,,,
650464ec88f911d6b5fc7983,9/15/2023 10:06,9466,LeftControllerPosition,,,,,,FingerFollowData,-1.358089685,0.765483201,-0.424576551,,,,
650464ec88f911d6b5fc7985,9/15/2023 10:06,9466,RightControllerPosition,,,,,,FingerFollowData,-0.086719781,0.917039335,0.355484217,,,,
650464ec88f911d6b5fc7987,9/15/2023 10:06,9550,LeftControllerPosition,,,,,,FingerFollowData,-1.358089805,0.765482783,-0.424576342,,,,
650464ec88f911d6b5fc7989,9/15/2023 10:06,9550,RightControllerPosition,,,,,,FingerFollowData,-0.08641544,0.90991658,0.353849053,,,,
650464ec88f911d6b5fc798b,9/15/2023 10:06,9633,LeftControllerPosition,,,,,,FingerFollowData,-1.358089685,0.765482783,-0.42457661,,,,
650464ec88f911d6b5fc798d,9/15/2023 10:06,9633,RightControllerPosition,,,,,,FingerFollowData,-0.085159272,0.907472014,0.353760451,,,,
650464ec88f911d6b5fc798f,9/15/2023 10:06,9717,LeftControllerPosition,,,,,,FingerFollowData,-1.358089805,0.765483081,-0.424576312,,,,
650464ec88f911d6b5fc7991,9/15/2023 10:06,9717,RightControllerPosition,,,,,,FingerFollowData,-0.085046768,0.91048789,0.355888814,,,,
650464ec88f911d6b5fc7993,9/15/2023 10:06,9800,LeftControllerPosition,,,,,,FingerFollowData,-1.358089924,0.765482843,-0.424576283,,,,
650464ec88f911d6b5fc7995,9/15/2023 10:06,9800,RightControllerPosition,,,,,,FingerFollowData,-0.08566913,0.914008677,0.358110517,,,,
650464ec88f911d6b5fc7997,9/15/2023 10:06,9884,LeftControllerPosition,,,,,,FingerFollowData,-1.358089685,0.765483022,-0.424576521,,,,
650464ec88f911d6b5fc7999,9/15/2023 10:06,9884,RightControllerPosition,,,,,,FingerFollowData,-0.087089241,0.915168405,0.358368427,,,,
650464ec88f911d6b5fc799b,9/15/2023 10:06,9967,LeftControllerPosition,,,,,,FingerFollowData,-1.358089685,0.765482605,-0.424576551,,,,
650464ec88f911d6b5fc799d,9/15/2023 10:06,9967,RightControllerPosition,,,,,,FingerFollowData,-0.088892333,0.915012598,0.358332515,,,,
650464ec88f911d6b5fc799f,9/15/2023 10:06,10051,LeftControllerPosition,,,,,,FingerFollowData,-1.358089685,0.765483081,-0.424576521,,,,
650464ec88f911d6b5fc79a1,9/15/2023 10:06,10051,RightControllerPosition,,,,,,FingerFollowData,-0.089806281,0.913502157,0.358795911,,,,
650464ed88f911d6b5fc79a3,9/15/2023 10:06,10134,LeftControllerPosition,,,,,,FingerFollowData,-1.358089566,0.76548332,-0.42457667,,,,
650464ed88f911d6b5fc79a5,9/15/2023 10:06,10134,RightControllerPosition,,,,,,FingerFollowData,-0.089859404,0.912961006,0.359339803,,,,
650464ed88f911d6b5fc79a7,9/15/2023 10:06,10218,LeftControllerPosition,,,,,,FingerFollowData,-1.358089805,0.765482664,-0.424576491,,,,
650464ed88f911d6b5fc79a9,9/15/2023 10:06,10218,RightControllerPosition,,,,,,FingerFollowData,-0.089897066,0.912773192,0.361492366,,,,
650464ed88f911d6b5fc79ab,9/15/2023 10:06,10302,LeftControllerPosition,,,,,,FingerFollowData,-1.358089566,0.765483439,-0.424576581,,,,
650464ed88f911d6b5fc79ad,9/15/2023 10:06,10302,RightControllerPosition,,,,,,FingerFollowData,-0.089704938,0.912731409,0.36348322,,,,
650464ed88f911d6b5fc79af,9/15/2023 10:06,10385,LeftControllerPosition,,,,,,FingerFollowData,-1.358089805,0.765482903,-0.424576372,,,,
650464ed88f911d6b5fc79b1,9/15/2023 10:06,10385,RightControllerPosition,,,,,,FingerFollowData,-0.089893177,0.912359834,0.365686387,,,,
650464ed88f911d6b5fc79b3,9/15/2023 10:06,10469,LeftControllerPosition,,,,,,FingerFollowData,-1.358089805,0.765482664,-0.424576372,,,,
650464ed88f911d6b5fc79b5,9/15/2023 10:06,10469,RightControllerPosition,,,,,,FingerFollowData,-0.090288952,0.911671996,0.366728723,,,,
650464ed88f911d6b5fc79b7,9/15/2023 10:06,10552,LeftControllerPosition,,,,,,FingerFollowData,-1.358089566,0.76548326,-0.42457667,,,,
650464ed88f911d6b5fc79b9,9/15/2023 10:06,10552,RightControllerPosition,,,,,,FingerFollowData,-0.090682253,0.91103673,0.366788208,,,,
650464ed88f911d6b5fc79bb,9/15/2023 10:06,10636,LeftControllerPosition,,,,,,FingerFollowData,-1.358089924,0.765482843,-0.424576283,,,,
650464ed88f911d6b5fc79bd,9/15/2023 10:06,10636,RightControllerPosition,,,,,,FingerFollowData,-0.090469733,0.910144866,0.366612762,,,,
650464ed88f911d6b5fc79bf,9/15/2023 10:06,10706,LeftControllerPosition,,,,,,FingerFollowData,-1.358089924,0.765482724,-0.424576283,,,,
650464ed88f911d6b5fc79c1,9/15/2023 10:06,10706,RightControllerPosition,,,,,,FingerFollowData,-0.090120636,0.909864008,0.366535664,,,,
650464ed88f911d6b5fc79c3,9/15/2023 10:06,10790,LeftControllerPosition,,,,,,FingerFollowData,-1.358089685,0.765483081,-0.424576521,,,,
650464ed88f911d6b5fc79c5,9/15/2023 10:06,10790,RightControllerPosition,,,,,,FingerFollowData,-0.08972843,0.910591543,0.367057651,,,,
650464ed88f911d6b5fc79c7,9/15/2023 10:06,10873,LeftControllerPosition,,,,,,FingerFollowData,-1.358089805,0.765482783,-0.424576402,,,,
650464ed88f911d6b5fc79c9,9/15/2023 10:06,10873,RightControllerPosition,,,,,,FingerFollowData,-0.089612611,0.911490321,0.368127972,,,,
650464ed88f911d6b5fc79cb,9/15/2023 10:06,10957,LeftControllerPosition,,,,,,FingerFollowData,-1.358089685,0.765482903,-0.424576491,,,,
650464ed88f911d6b5fc79cd,9/15/2023 10:06,10957,RightControllerPosition,,,,,,FingerFollowData,-0.090171605,0.911811709,0.370374322,,,,
650464ed88f911d6b5fc79cf,9/15/2023 10:06,11041,LeftControllerPosition,,,,,,FingerFollowData,-1.358089685,0.765482903,-0.424576491,,,,
650464ed88f911d6b5fc79d1,9/15/2023 10:06,11041,RightControllerPosition,,,,,,FingerFollowData,-0.091500238,0.909986198,0.373538107,,,,
650464ed88f911d6b5fc79d3,9/15/2023 10:06,11109,FingerFollowData,,,,,,,,,,4.664244652,0,,
650464ed88f911d6b5fc79d5,9/15/2023 10:06,11124,LeftControllerPosition,,,,,,FingerFollowData,-1.358089805,0.765482783,-0.424576342,,,,
650464ed88f911d6b5fc79d7,9/15/2023 10:06,11124,RightControllerPosition,,,,,,FingerFollowData,-0.092491947,0.905232489,0.378774166,,,,
650464ee88f911d6b5fc79d9,9/15/2023 10:06,11207,LeftControllerPosition,,,,,,FingerFollowData,-1.358089685,0.765483201,-0.424576551,,,,
650464ee88f911d6b5fc79db,9/15/2023 10:06,11207,RightControllerPosition,,,,,,FingerFollowData,-0.092774361,0.902314842,0.382166207,,,,
650464ee88f911d6b5fc79dd,9/15/2023 10:06,11291,LeftControllerPosition,,,,,,FingerFollowData,-1.358089805,0.765482783,-0.424576402,,,,
650464ee88f911d6b5fc79df,9/15/2023 10:06,11291,RightControllerPosition,,,,,,FingerFollowData,-0.092800051,0.901479244,0.384128094,,,,
650464ee88f911d6b5fc79e1,9/15/2023 10:06,11375,LeftControllerPosition,,,,,,FingerFollowData,-1.358089685,0.765482843,-0.424576491,,,,
650464ee88f911d6b5fc79e3,9/15/2023 10:06,11375,RightControllerPosition,,,,,,FingerFollowData,-0.090761505,0.902073026,0.384781867,,,,
650464ee88f911d6b5fc79e5,9/15/2023 10:06,11458,LeftControllerPosition,,,,,,FingerFollowData,-1.358089566,0.76548326,-0.424576551,,,,
650464ee88f911d6b5fc79e7,9/15/2023 10:06,11458,RightControllerPosition,,,,,,FingerFollowData,-0.080653086,0.906755149,0.382015944,,,,
650464ee88f911d6b5fc79ea,9/15/2023 10:06,11542,LeftControllerPosition,,,,,,FingerFollowData,-1.358089685,0.765482843,-0.42457661,,,,
650464ee88f911d6b5fc79ec,9/15/2023 10:06,11542,RightControllerPosition,,,,,,FingerFollowData,-0.069523282,0.913696051,0.376975745,,,,
650464ee88f911d6b5fc79ee,9/15/2023 10:06,11625,LeftControllerPosition,,,,,,FingerFollowData,-1.358089805,0.765482843,-0.424576432,,,,
650464ee88f911d6b5fc79f0,9/15/2023 10:06,11625,RightControllerPosition,,,,,,FingerFollowData,-0.058476675,0.919071019,0.374926627,,,,
650464ee88f911d6b5fc79f2,9/15/2023 10:06,11709,LeftControllerPosition,,,,,,FingerFollowData,-1.358089924,0.765482783,-0.424576283,,,,
650464ee88f911d6b5fc79f4,9/15/2023 10:06,11709,RightControllerPosition,,,,,,FingerFollowData,-0.049408007,0.92247659,0.375358164,,,,
650464ee88f911d6b5fc79f6,9/15/2023 10:06,11792,LeftControllerPosition,,,,,,FingerFollowData,-1.358089805,0.765482903,-0.424576372,,,,
650464ee88f911d6b5fc79f8,9/15/2023 10:06,11792,RightControllerPosition,,,,,,FingerFollowData,-0.042109627,0.924241304,0.376785517,,,,
650464ee88f911d6b5fc79fa,9/15/2023 10:06,11876,LeftControllerPosition,,,,,,FingerFollowData,-1.358089685,0.765482962,-0.424576521,,,,
650464ee88f911d6b5fc79fc,9/15/2023 10:06,11876,RightControllerPosition,,,,,,FingerFollowData,-0.037194688,0.922411144,0.377794981,,,,
650464ee88f911d6b5fc79fe,9/15/2023 10:06,11959,LeftControllerPosition,,,,,,FingerFollowData,-1.358089805,0.765482903,-0.424576432,,,,
650464ee88f911d6b5fc7a00,9/15/2023 10:06,11959,RightControllerPosition,,,,,,FingerFollowData,-0.038193207,0.92006743,0.376760155,,,,
650464ee88f911d6b5fc7a03,9/15/2023 10:06,12043,LeftControllerPosition,,,,,,FingerFollowData,-1.358089805,0.765482962,-0.424576342,,,,
650464ee88f911d6b5fc7a05,9/15/2023 10:06,12043,RightControllerPosition,,,,,,FingerFollowData,-0.043393794,0.917859852,0.376936644,,,,
650464ee88f911d6b5fc7a07,9/15/2023 10:06,12112,FingerFollowData,,,,,,,,,,0.487633348,0,,
650464ee88f911d6b5fc7a09,9/15/2023 10:06,12126,LeftControllerPosition,,,,,,FingerFollowData,-1.358089805,0.765482783,-0.424576342,,,,
650464ee88f911d6b5fc7a0b,9/15/2023 10:06,12126,RightControllerPosition,,,,,,FingerFollowData,-0.045725282,0.917975128,0.378724694,,,,
650464ef88f911d6b5fc7a0d,9/15/2023 10:06,12210,LeftControllerPosition,,,,,,FingerFollowData,-1.358089805,0.765482903,-0.424576342,,,,
650464ef88f911d6b5fc7a0f,9/15/2023 10:06,12210,RightControllerPosition,,,,,,FingerFollowData,-0.04770226,0.919251442,0.380185097,,,,
650464ef88f911d6b5fc7a11,9/15/2023 10:06,12293,LeftControllerPosition,,,,,,FingerFollowData,-1.358089685,0.765483141,-0.424576461,,,,
650464ef88f911d6b5fc7a13,9/15/2023 10:06,12293,RightControllerPosition,,,,,,FingerFollowData,-0.047727011,0.919187069,0.380399168,,,,
650464ef88f911d6b5fc7a15,9/15/2023 10:06,12377,LeftControllerPosition,,,,,,FingerFollowData,-1.358089805,0.765482783,-0.424576402,,,,
650464ef88f911d6b5fc7a17,9/15/2023 10:06,12377,RightControllerPosition,,,,,,FingerFollowData,-0.04251859,0.918126345,0.380035996,,,,
650464ef88f911d6b5fc7a19,9/15/2023 10:06,12459,LeftControllerPosition,,,,,,FingerFollowData,-1.358089685,0.765482843,-0.424576491,,,,
650464ef88f911d6b5fc7a1b,9/15/2023 10:06,12459,RightControllerPosition,,,,,,FingerFollowData,-0.03144763,0.920919836,0.378821075,,,,
