_id,Value.Time,Value.Type,Value.PatientID,Value.TrialID,Value.Scenario[0],Value.Scenario[1],Value.Scenario[2],Value.Scenario[3],Value.Scenario[4],Value.Scenario[5],Value.Scenario[6],Value.Scenario[7],Value.Scenario[8],Value.Scenario[9],Value.ElapsedTime,Value.ToolEnded,Value.TargetSize,Value.TimeFixation,Value.Distance,Value.ToolData,Value.LeftEyeOpenness,Value.LeftEyePupilDiameter,Value.LeftEyePupilPositionInSensorArea_x,Value.LeftEyePupilPositionInSensorArea_y,Value.LeftEyeGazeDirectionNormalized_x,Value.LeftEyeGazeDirectionNormalized_y,Value.LeftEyeGazeDirectionNormalized_z,Value.LeftEyeGazeOrigin_x,Value.LeftEyeGazeOrigin_y,Value.LeftEyeGazeOrigin_z,Value.RightEyeOpenness,Value.RightEyePupilDiameter,Value.RightEyePupilPositionInSensorArea_x,Value.RightEyePupilPositionInSensorArea_y,Value.RightEyeGazeDirectionNormalized_x,Value.RightEyeGazeDirectionNormalized_y,Value.RightEyeGazeDirectionNormalized_z,Value.RightEyeGazeOrigin_x,Value.RightEyeGazeOrigin_y,Value.RightEyeGazeOrigin_z,Value.CombinedEyesOpenness,Value.CombinedEyesPupilDiameter,Value.CombinedEyesPupilPositionInSensorArea_x,Value.CombinedEyesPupilPositionInSensorArea_y,Value.CombinedEyesGazeDirectionNormalized_x,Value.CombinedEyesGazeDirectionNormalized_y,Value.CombinedEyesGazeDirectionNormalized_z,Value.CombinedEyesGazeOrigin_x,Value.CombinedEyesGazeOrigin_y,Value.CombinedEyesGazeOrigin_z,Value.CombinedEyesConvergenceDistance,Value.CombinedEyesConvergenceDistanceValidity
650469a788f911d6b5fccd5f,2023-09-15 10:26:47 AM,EyeData,,,,,,,,,,,,,4343,,,,,EyeTrackingFixData,1,2.6621856689453125,0.5157208442687988,0.5028979182243347,-0.05572509765625,0.006866455078125,0.9984130859375,31.561264038085938,0.631378173828125,-24.27532958984375,1,2.7870635986328125,0.565795361995697,0.5300875902175903,-0.02685546875,0.00396728515625,0.9996185302734375,-30.80841064453125,-0.1730499267578125,-24.635055541992188,0,0,0,0,-0.0304718017578125,0.00433349609375,0.99951171875,-22.999496459960938,-0.07232666015625,-24.590011596679688,0,false
650469a788f911d6b5fccd61,2023-09-15 10:26:47 AM,EyeData,,,,,,,,,,,,,4349,,,,,EyeTrackingFixData,1,2.6628265380859375,0.5156070590019226,0.5028979182243347,-0.0558013916015625,0.007598876953125,0.9983978271484375,31.564971923828125,0.62103271484375,-24.248703002929688,1,2.7870330810546875,0.565795361995697,0.5301966071128845,-0.0264739990234375,0.0038604736328125,0.9996337890625,-30.810211181640625,-0.1771697998046875,-24.630661010742188,0,0,0,0,-0.03961181640625,0.0055389404296875,0.9991912841796875,-2.8722076416015625,0.1803436279296875,-24.459579467773438,0,false
650469a788f911d6b5fccd63,2023-09-15 10:26:47 AM,EyeData,,,,,,,,,,,,,4360,,,,,EyeTrackingFixData,1,2.66607666015625,0.5156070590019226,0.5028979182243347,-0.05645751953125,0.00787353515625,0.9983673095703125,31.567581176757812,0.609832763671875,-24.211029052734375,1,2.78076171875,0.5658910870552063,0.5301164984703064,-0.0270233154296875,0.0045013427734375,0.9996185302734375,-30.810760498046875,-0.1786346435546875,-24.627517700195312,0,0,0,0,-0.0396575927734375,0.005950927734375,0.9991912841796875,-4.0348663330078125,0.1598052978515625,-24.44873046875,0,false
650469a788f911d6b5fccd65,2023-09-15 10:26:47 AM,EyeData,,,,,,,,,,,,,4365,,,,,EyeTrackingFixData,1,2.66607666015625,0.5156070590019226,0.5028979182243347,-0.05645751953125,0.00787353515625,0.9983673095703125,31.567581176757812,0.609832763671875,-24.211029052734375,1,2.78076171875,0.5658910870552063,0.5301164984703064,-0.0270233154296875,0.0045013427734375,0.9996185302734375,-30.810760498046875,-0.1786346435546875,-24.627517700195312,0,0,0,0,-0.0396575927734375,0.005950927734375,0.9991912841796875,-4.0348663330078125,0.1598052978515625,-24.44873046875,0,false
650469a788f911d6b5fccd67,2023-09-15 10:26:47 AM,EyeData,,,,,,,,,,,,,4376,,,,,EyeTrackingFixData,1,2.66607666015625,0.5156070590019226,0.5028979182243347,-0.05645751953125,0.00787353515625,0.9983673095703125,31.567581176757812,0.609832763671875,-24.211029052734375,1,2.78076171875,0.5658910870552063,0.5301164984703064,-0.0270233154296875,0.0045013427734375,0.9996185302734375,-30.810760498046875,-0.1786346435546875,-24.627517700195312,0,0,0,0,-0.0396575927734375,0.005950927734375,0.9991912841796875,-4.0348663330078125,0.1598052978515625,-24.44873046875,0,false
650469a788f911d6b5fccd69,2023-09-15 10:26:47 AM,EyeData,,,,,,,,,,,,,4382,,,,,EyeTrackingFixData,1,2.6605682373046875,0.5155035257339478,0.502892792224884,-0.05609130859375,0.0077667236328125,0.998382568359375,31.569244384765625,0.60540771484375,-24.193313598632812,1,2.7870025634765625,0.5659631490707397,0.5301076769828796,-0.0274505615234375,0.004638671875,0.999603271484375,-30.810897827148438,-0.1786956787109375,-24.6273193359375,0,0,0,0,-0.0391998291015625,0.00592041015625,0.99920654296875,-5.2159271240234375,0.1430206298828125,-24.449249267578125,0,false
650469a788f911d6b5fccd6b,2023-09-15 10:26:47 AM,EyeData,,,,,,,,,,,,,4393,,,,,EyeTrackingFixData,1,2.6605682373046875,0.5155035257339478,0.502892792224884,-0.0569610595703125,0.0079498291015625,0.9983367919921875,31.573226928710938,0.6045989990234375,-24.193115234375,1,2.7869415283203125,0.5661445260047913,0.5301076769828796,-0.028472900390625,0.0045928955078125,0.99957275390625,-30.811752319335938,-0.17913818359375,-24.624832153320312,0,0,0,0,-0.0398712158203125,0.0059356689453125,0.999176025390625,-5.870147705078125,0.134185791015625,-24.452239990234375,0,false
650469a788f911d6b5fccd6d,2023-09-15 10:26:47 AM,EyeData,,,,,,,,,,,,,4399,,,,,EyeTrackingFixData,1,2.6605682373046875,0.5155035257339478,0.502892792224884,-0.0569610595703125,0.0079498291015625,0.9983367919921875,31.573226928710938,0.6045989990234375,-24.193115234375,1,2.7869415283203125,0.5661445260047913,0.5301076769828796,-0.028472900390625,0.0045928955078125,0.99957275390625,-30.811752319335938,-0.17913818359375,-24.624832153320312,0,0,0,0,-0.0398712158203125,0.0059356689453125,0.999176025390625,-5.870147705078125,0.134185791015625,-24.452239990234375,0,false
650469a788f911d6b5fccd6f,2023-09-15 10:26:47 AM,EyeData,,,,,,,,,,,,,4409,,,,,EyeTrackingFixData,1,2.6605682373046875,0.5155035257339478,0.502892792224884,-0.0569610595703125,0.0079498291015625,0.9983367919921875,31.573226928710938,0.6045989990234375,-24.193115234375,1,2.7869415283203125,0.5661445260047913,0.5301076769828796,-0.028472900390625,0.0045928955078125,0.99957275390625,-30.811752319335938,-0.17913818359375,-24.624832153320312,0,0,0,0,-0.0398712158203125,0.0059356689453125,0.999176025390625,-5.870147705078125,0.134185791015625,-24.452239990234375,0,false
650469a788f911d6b5fccd71,2023-09-15 10:26:47 AM,EyeData,,,,,,,,,,,,,4415,,,,,EyeTrackingFixData,1,2.6691741943359375,0.5154917240142822,0.5029348731040955,-0.057373046875,0.008056640625,0.9983062744140625,31.574859619140625,0.5921783447265625,-24.15130615234375,1,2.787322998046875,0.5667117238044739,0.5301253795623779,-0.032012939453125,0.005279541015625,0.9994659423828125,-30.812774658203125,-0.1839447021484375,-24.620513916015625,0,0,0,0,-0.0422210693359375,0.0063934326171875,0.99908447265625,-5.69989013671875,0.1284637451171875,-24.431640625,0,false
650469a788f911d6b5fccd73,2023-09-15 10:26:47 AM,EyeData,,,,,,,,,,,,,4427,,,,,EyeTrackingFixData,1,2.6874847412109375,0.5154917240142822,0.5030293464660645,-0.0703582763671875,0.0162200927734375,0.99737548828125,31.630126953125,0.3979034423828125,-23.563766479492188,1,2.7764434814453125,0.5667117238044739,0.5302854776382446,-0.0315399169921875,0.004302978515625,0.999481201171875,-30.81524658203125,-0.1858062744140625,-24.615966796875,0,0,0,0,-0.0347442626953125,0.005279541015625,0.9993743896484375,-25.661758422851562,-0.13763427734375,-24.529129028320312,0,false
650469a788f911d6b5fccd75,2023-09-15 10:26:47 AM,EyeData,,,,,,,,,,,,,4432,,,,,EyeTrackingFixData,1,2.6874847412109375,0.5154917240142822,0.5030293464660645,-0.0703582763671875,0.0162200927734375,0.99737548828125,31.630126953125,0.3979034423828125,-23.563766479492188,1,2.7764434814453125,0.5667117238044739,0.5302854776382446,-0.0315399169921875,0.004302978515625,0.999481201171875,-30.81524658203125,-0.1858062744140625,-24.615966796875,0,0,0,0,-0.0347442626953125,0.005279541015625,0.9993743896484375,-25.661758422851562,-0.13763427734375,-24.529129028320312,0,false
650469a788f911d6b5fccd77,2023-09-15 10:26:47 AM,EyeData,,,,,,,,,,,,,4443,,,,,EyeTrackingFixData,1,2.692413330078125,0.5153284668922424,0.5030590891838074,-0.0702056884765625,0.016998291015625,0.99737548828125,31.63385009765625,0.3715362548828125,-23.48284912109375,1,2.7769775390625,0.5667509436607361,0.5302854776382446,-0.031402587890625,0.0051422119140625,0.999481201171875,-30.817047119140625,-0.1905975341796875,-24.612594604492188,0,0,0,0,-0.03143310546875,0.0051422119140625,0.999481201171875,-30.785614013671875,-0.1903228759765625,-24.612014770507812,0,false
650469a788f911d6b5fccd79,2023-09-15 10:26:47 AM,EyeData,,,,,,,,,,,,,4449,,,,,EyeTrackingFixData,1,2.692413330078125,0.5153284668922424,0.5030590891838074,-0.0702056884765625,0.016998291015625,0.99737548828125,31.63385009765625,0.3715362548828125,-23.48284912109375,1,2.7769775390625,0.5667509436607361,0.5302854776382446,-0.031402587890625,0.0051422119140625,0.999481201171875,-30.817047119140625,-0.1905975341796875,-24.612594604492188,0,0,0,0,-0.03143310546875,0.0051422119140625,0.999481201171875,-30.785614013671875,-0.1903228759765625,-24.612014770507812,0,false
650469a788f911d6b5fccd7b,2023-09-15 10:26:47 AM,EyeData,,,,,,,,,,,,,4460,,,,,EyeTrackingFixData,1,2.6923370361328125,0.5153654217720032,0.5030930042266846,-0.070465087890625,0.017181396484375,0.9973602294921875,31.63385009765625,0.3689727783203125,-23.47991943359375,1,2.7678375244140625,0.5667991638183594,0.5303041338920593,-0.0312042236328125,0.005584716796875,0.9994964599609375,-30.819747924804688,-0.1952362060546875,-24.606536865234375,0,0,0,0,-0.0312042236328125,0.005584716796875,0.9994964599609375,-30.814178466796875,-0.1951904296875,-24.606430053710938,0,false
650469a788f911d6b5fccd7d,2023-09-15 10:26:47 AM,EyeData,,,,,,,,,,,,,4465,,,,,EyeTrackingFixData,1,2.6923370361328125,0.5153654217720032,0.5030930042266846,-0.070465087890625,0.017181396484375,0.9973602294921875,31.63385009765625,0.3689727783203125,-23.47991943359375,1,2.7678375244140625,0.5667991638183594,0.5303041338920593,-0.0312042236328125,0.005584716796875,0.9994964599609375,-30.819747924804688,-0.1952362060546875,-24.606536865234375,0,0,0,0,-0.0312042236328125,0.005584716796875,0.9994964599609375,-30.814178466796875,-0.1951904296875,-24.606430053710938,0,false
650469a788f911d6b5fccd7f,2023-09-15 10:26:47 AM,EyeData,,,,,,,,,,,,,4476,,,,,EyeTrackingFixData,1,2.6925811767578125,0.5154917240142822,0.5030590891838074,-0.071319580078125,0.0177001953125,0.997283935546875,31.63385009765625,0.3678131103515625,-23.47991943359375,1,2.7775421142578125,0.5667991638183594,0.530427873134613,-0.0310516357421875,0.0059051513671875,0.9994964599609375,-30.820297241210938,-0.2026214599609375,-24.59814453125,0,0,0,0,-0.0310821533203125,0.0059051513671875,0.9994964599609375,-30.78363037109375,-0.2022857666015625,-24.597488403320312,0,false
650469a788f911d6b5fccd81,2023-09-15 10:26:47 AM,EyeData,,,,,,,,,,,,,4482,,,,,EyeTrackingFixData,1,2.6925811767578125,0.5154917240142822,0.5030590891838074,-0.071319580078125,0.0177001953125,0.997283935546875,31.63385009765625,0.3678131103515625,-23.47991943359375,1,2.7775421142578125,0.5667991638183594,0.530427873134613,-0.0310516357421875,0.0059051513671875,0.9994964599609375,-30.820297241210938,-0.2026214599609375,-24.59814453125,0,0,0,0,-0.0310821533203125,0.0059051513671875,0.9994964599609375,-30.78363037109375,-0.2022857666015625,-24.597488403320312,0,false
650469a788f911d6b5fccd83,2023-09-15 10:26:47 AM,EyeData,,,,,,,,,,,,,4493,,,,,EyeTrackingFixData,1,2.69232177734375,0.5155812501907349,0.5032026171684265,-0.0719451904296875,0.016845703125,0.99725341796875,31.63385009765625,0.3671875,-23.47991943359375,1,2.78045654296875,0.5667991638183594,0.5304861664772034,-0.0307464599609375,0.0054931640625,0.99951171875,-30.82177734375,-0.2046356201171875,-24.590591430664062,0,0,0,0,-0.0342254638671875,0.0064544677734375,0.9993896484375,-25.546539306640625,-0.1563262939453125,-24.496780395507812,0,false
650469a788f911d6b5fccd85,2023-09-15 10:26:47 AM,EyeData,,,,,,,,,,,,,4499,,,,,EyeTrackingFixData,1,2.69232177734375,0.5155812501907349,0.5032026171684265,-0.0719451904296875,0.016845703125,0.99725341796875,31.63385009765625,0.3671875,-23.47991943359375,1,2.78045654296875,0.5667991638183594,0.5304861664772034,-0.0307464599609375,0.0054931640625,0.99951171875,-30.82177734375,-0.2046356201171875,-24.590591430664062,0,0,0,0,-0.0342254638671875,0.0064544677734375,0.9993896484375,-25.546539306640625,-0.1563262939453125,-24.496780395507812,0,false
650469a788f911d6b5fccd87,2023-09-15 10:26:47 AM,EyeData,,,,,,,,,,,,,4509,,,,,EyeTrackingFixData,1,2.6939544677734375,0.5155812501907349,0.5032182335853577,-0.07171630859375,0.01690673828125,0.9972686767578125,31.632736206054688,0.366363525390625,-23.47991943359375,1,2.780426025390625,0.5668281316757202,0.5305508971214294,-0.030670166015625,0.0053253173828125,0.99951171875,-30.823013305664062,-0.205963134765625,-24.589218139648438,0,0,0,0,-0.050445556640625,0.010894775390625,0.9986572265625,-0.7464599609375,0.06964111328125,-24.055007934570312,0,false
650469a788f911d6b5fccd89,2023-09-15 10:26:47 AM,EyeData,,,,,,,,,,,,,4515,,,,,EyeTrackingFixData,1,2.7060394287109375,0.5155812501907349,0.5033873915672302,-0.071044921875,0.0158843994140625,0.997344970703125,31.629196166992188,0.3660736083984375,-23.47991943359375,1,2.7977294921875,0.5669206380844116,0.5306656360626221,-0.0309295654296875,0.005584716796875,0.9994964599609375,-30.82427978515625,-0.212310791015625,-24.581832885742188,0,0,0,0,-0.051788330078125,0.0109405517578125,0.99859619140625,1.6245269775390625,0.08819580078125,-24.009307861328125,0,false
650469a788f911d6b5fccd8b,2023-09-15 10:26:47 AM,EyeData,,,,,,,,,,,,,4526,,,,,EyeTrackingFixData,1,2.7060394287109375,0.5155812501907349,0.5033873915672302,-0.071044921875,0.0158843994140625,0.997344970703125,31.629196166992188,0.3660736083984375,-23.47991943359375,1,2.7977294921875,0.5669206380844116,0.5306656360626221,-0.0309295654296875,0.005584716796875,0.9994964599609375,-30.82427978515625,-0.212310791015625,-24.581832885742188,0,0,0,0,-0.051788330078125,0.0109405517578125,0.99859619140625,1.6245269775390625,0.08819580078125,-24.009307861328125,0,false
650469a788f911d6b5fccd8d,2023-09-15 10:26:47 AM,EyeData,,,,,,,,,,,,,4532,,,,,EyeTrackingFixData,1,2.7060394287109375,0.5155812501907349,0.5033873915672302,-0.071044921875,0.0158843994140625,0.997344970703125,31.629196166992188,0.3660736083984375,-23.47991943359375,1,2.7977294921875,0.5669206380844116,0.5306656360626221,-0.0309295654296875,0.005584716796875,0.9994964599609375,-30.82427978515625,-0.212310791015625,-24.581832885742188,0,0,0,0,-0.051788330078125,0.0109405517578125,0.99859619140625,1.6245269775390625,0.08819580078125,-24.009307861328125,0,false
650469a788f911d6b5fccd8f,2023-09-15 10:26:47 AM,EyeData,,,,,,,,,,,,,4542,,,,,EyeTrackingFixData,1,2.735321044921875,0.5156024098396301,0.503389298915863,-0.0708465576171875,0.0164794921875,0.997344970703125,31.626556396484375,0.3650054931640625,-23.48284912109375,1,2.807403564453125,0.567007839679718,0.5307614207267761,-0.0314483642578125,0.0057830810546875,0.999481201171875,-30.8245849609375,-0.2203826904296875,-24.564987182617188,0,0,0,0,-0.052093505859375,0.011383056640625,0.998565673828125,1.89337158203125,0.0862884521484375,-23.998062133789062,0,false
650469a788f911d6b5fccd91,2023-09-15 10:26:47 AM,EyeData,,,,,,,,,,,,,4549,,,,,EyeTrackingFixData,1,2.7359161376953125,0.5156024098396301,0.5035344958305359,-0.070587158203125,0.0162200927734375,0.9973602294921875,31.625335693359375,0.3618316650390625,-23.4835205078125,1,2.813262939453125,0.5672152042388916,0.5307614207267761,-0.0326385498046875,0.006561279296875,0.9994354248046875,-30.825485229492188,-0.22650146484375,-24.554763793945312,0,0,0,0,-0.0527496337890625,0.0116729736328125,0.99853515625,2.241943359375,0.0850067138671875,-23.987548828125,0,false
650469a788f911d6b5fccd93,2023-09-15 10:26:47 AM,EyeData,,,,,,,,,,,,,4560,,,,,EyeTrackingFixData,1,2.7359161376953125,0.5156024098396301,0.5035344958305359,-0.070587158203125,0.0162200927734375,0.9973602294921875,31.625335693359375,0.3618316650390625,-23.4835205078125,1,2.813262939453125,0.5672152042388916,0.5307614207267761,-0.0326385498046875,0.006561279296875,0.9994354248046875,-30.825485229492188,-0.22650146484375,-24.554763793945312,0,0,0,0,-0.0527496337890625,0.0116729736328125,0.99853515625,2.241943359375,0.0850067138671875,-23.987548828125,0,false
650469a788f911d6b5fccd95,2023-09-15 10:26:47 AM,EyeData,,,,,,,,,,,,,4565,,,,,EyeTrackingFixData,1,2.7359161376953125,0.5156024098396301,0.5035344958305359,-0.070587158203125,0.0162200927734375,0.9973602294921875,31.625335693359375,0.3618316650390625,-23.4835205078125,1,2.813262939453125,0.5672152042388916,0.5307614207267761,-0.0326385498046875,0.006561279296875,0.9994354248046875,-30.825485229492188,-0.22650146484375,-24.554763793945312,0,0,0,0,-0.0527496337890625,0.0116729736328125,0.99853515625,2.241943359375,0.0850067138671875,-23.987548828125,0,false
650469a788f911d6b5fccd97,2023-09-15 10:26:47 AM,EyeData,,,,,,,,,,,,,4576,,,,,EyeTrackingFixData,1,2.7357635498046875,0.515651524066925,0.5036892294883728,-0.0705718994140625,0.015380859375,0.99737548828125,31.623703002929688,0.361572265625,-23.486785888671875,1,2.8136444091796875,0.5672155022621155,0.530783474445343,-0.0325775146484375,0.0071563720703125,0.9994354248046875,-30.825775146484375,-0.2315826416015625,-24.548919677734375,0,0,0,0,-0.0527191162109375,0.0115203857421875,0.99853515625,2.2508544921875,0.08258056640625,-23.986343383789062,0,false
650469a788f911d6b5fccd99,2023-09-15 10:26:47 AM,EyeData,,,,,,,,,,,,,4582,,,,,EyeTrackingFixData,1,2.749481201171875,0.515651524066925,0.5036934018135071,-0.0701751708984375,0.01580810546875,0.997406005859375,31.62139892578125,0.36004638671875,-23.486785888671875,1,2.8331451416015625,0.5670929551124573,0.5310581922531128,-0.0316619873046875,0.0052337646484375,0.999481201171875,-30.825881958007812,-0.2329254150390625,-24.540054321289062,0,0,0,0,-0.05194091796875,0.0107879638671875,0.9985809326171875,2.0366363525390625,0.0791168212890625,-23.98577880859375,0,false
650469a788f911d6b5fccd9b,2023-09-15 10:26:47 AM,EyeData,,,,,,,,,,,,,4593,,,,,EyeTrackingFixData,1,2.7493133544921875,0.515651524066925,0.5038274526596069,-0.0698699951171875,0.014892578125,0.9974365234375,31.619964599609375,0.3595733642578125,-23.486175537109375,1,2.8328094482421875,0.5672152042388916,0.5313134789466858,-0.032470703125,0.0038909912109375,0.99945068359375,-30.825881958007812,-0.235504150390625,-24.536529541015625,0,0,0,0,-0.05194091796875,0.009613037109375,0.99859619140625,1.65802001953125,0.0740509033203125,-23.990142822265625,0,false
650469a788f911d6b5fccd9d,2023-09-15 10:26:47 AM,EyeData,,,,,,,,,,,,,4598,,,,,EyeTrackingFixData,1,2.7493133544921875,0.515651524066925,0.5038274526596069,-0.0698699951171875,0.014892578125,0.9974365234375,31.619964599609375,0.3595733642578125,-23.486175537109375,1,2.8328094482421875,0.5672152042388916,0.5313134789466858,-0.032470703125,0.0038909912109375,0.99945068359375,-30.825881958007812,-0.235504150390625,-24.536529541015625,0,0,0,0,-0.05194091796875,0.009613037109375,0.99859619140625,1.65802001953125,0.0740509033203125,-23.990142822265625,0,false
650469a788f911d6b5fccd9f,2023-09-15 10:26:47 AM,EyeData,,,,,,,,,,,,,4609,,,,,EyeTrackingFixData,1,2.7493133544921875,0.515651524066925,0.5038274526596069,-0.0698699951171875,0.014892578125,0.9974365234375,31.619964599609375,0.3595733642578125,-23.486175537109375,1,2.8328094482421875,0.5672152042388916,0.5313134789466858,-0.032470703125,0.0038909912109375,0.99945068359375,-30.825881958007812,-0.235504150390625,-24.536529541015625,0,0,0,0,-0.05194091796875,0.009613037109375,0.99859619140625,1.65802001953125,0.0740509033203125,-23.990142822265625,0,false
650469a788f911d6b5fccda1,2023-09-15 10:26:47 AM,EyeData,,,,,,,,,,,,,4615,,,,,EyeTrackingFixData,1,2.7352142333984375,0.515651524066925,0.503894567489624,-0.0697479248046875,0.0146636962890625,0.9974517822265625,31.619949340820312,0.35845947265625,-23.486785888671875,1,2.8233489990234375,0.5672155022621155,0.5313134789466858,-0.03253173828125,0.004913330078125,0.99945068359375,-30.825881958007812,-0.241424560546875,-24.533065795898438,0,0,0,0,-0.0518951416015625,0.0099945068359375,0.99859619140625,1.64971923828125,0.0705413818359375,-23.988937377929688,0,false
650469a788f911d6b5fccda3,2023-09-15 10:26:47 AM,EyeData,,,,,,,,,,,,,4626,,,,,EyeTrackingFixData,1,2.73492431640625,0.5156784653663635,0.5040308237075806,-0.06976318359375,0.013916015625,0.9974517822265625,31.61920166015625,0.35791015625,-23.48797607421875,1,2.813232421875,0.5674586296081543,0.531338095664978,-0.0342254638671875,0.0050048828125,0.9993896484375,-30.825836181640625,-0.2439117431640625,-24.528839111328125,0,0,0,0,-0.0525665283203125,0.0095977783203125,0.998565673828125,1.3957366943359375,0.066619873046875,-23.99176025390625,0,false
650469a788f911d6b5fccda5,2023-09-15 10:26:47 AM,EyeData,,,,,,,,,,,,,4631,,,,,EyeTrackingFixData,1,2.73492431640625,0.5156784653663635,0.5040308237075806,-0.06976318359375,0.013916015625,0.9974517822265625,31.61920166015625,0.35791015625,-23.48797607421875,1,2.813232421875,0.5674586296081543,0.531338095664978,-0.0342254638671875,0.0050048828125,0.9993896484375,-30.825836181640625,-0.2439117431640625,-24.528839111328125,0,0,0,0,-0.0525665283203125,0.0095977783203125,0.998565673828125,1.3957366943359375,0.066619873046875,-23.99176025390625,0,false
650469a888f911d6b5fccda7,2023-09-15 10:26:48 AM,EyeData,,,,,,,,,,,,,4643,,,,,EyeTrackingFixData,1,2.73492431640625,0.5156784653663635,0.5040308237075806,-0.06976318359375,0.013916015625,0.9974517822265625,31.61920166015625,0.35791015625,-23.48797607421875,1,2.813232421875,0.5674586296081543,0.531338095664978,-0.0342254638671875,0.0050048828125,0.9993896484375,-30.825836181640625,-0.2439117431640625,-24.528839111328125,0,0,0,0,-0.0525665283203125,0.0095977783203125,0.998565673828125,1.3957366943359375,0.066619873046875,-23.99176025390625,0,false
650469a888f911d6b5fccda9,2023-09-15 10:26:48 AM,EyeData,,,,,,,,,,,,,4649,,,,,EyeTrackingFixData,1,2.7352294921875,0.5159457921981812,0.5040686130523682,-0.0714263916015625,0.014312744140625,0.9973297119140625,31.61834716796875,0.355255126953125,-23.488296508789062,1,2.81341552734375,0.5673259496688843,0.5314679145812988,-0.0333404541015625,0.004547119140625,0.999420166015625,-30.825820922851562,-0.2470703125,-24.524642944335938,0,0,0,0,-0.0529022216796875,0.0095672607421875,0.9985504150390625,1.227203369140625,0.062103271484375,-23.99267578125,0,false
650469a888f911d6b5fccdab,2023-09-15 10:26:48 AM,EyeData,,,,,,,,,,,,,4660,,,,,EyeTrackingFixData,1,2.7246246337890625,0.5159202814102173,0.5040686130523682,-0.0709228515625,0.014984130859375,0.9973602294921875,31.617324829101562,0.3513946533203125,-23.486953735351562,1,2.8081512451171875,0.5674128532409668,0.5315257906913757,-0.0342559814453125,0.0050506591796875,0.9993896484375,-30.824447631835938,-0.2520904541015625,-24.521408081054688,0,0,0,0,-0.053009033203125,0.0101318359375,0.99853515625,1.106048583984375,0.0565032958984375,-23.992431640625,0,false
650469a888f911d6b5fccdad,2023-09-15 10:26:48 AM,EyeData,,,,,,,,,,,,,4665,,,,,EyeTrackingFixData,1,2.7246246337890625,0.5159202814102173,0.5040686130523682,-0.0709228515625,0.014984130859375,0.9973602294921875,31.617324829101562,0.3513946533203125,-23.486953735351562,1,2.8081512451171875,0.5674128532409668,0.5315257906913757,-0.0342559814453125,0.0050506591796875,0.9993896484375,-30.824447631835938,-0.2520904541015625,-24.521408081054688,0,0,0,0,-0.053009033203125,0.0101318359375,0.99853515625,1.106048583984375,0.0565032958984375,-23.992431640625,0,false
650469a888f911d6b5fccdaf,2023-09-15 10:26:48 AM,EyeData,,,,,,,,,,,,,4676,,,,,EyeTrackingFixData,1,2.7246246337890625,0.5159202814102173,0.5040686130523682,-0.0709228515625,0.014984130859375,0.9973602294921875,31.617324829101562,0.3513946533203125,-23.486953735351562,1,2.8081512451171875,0.5674128532409668,0.5315257906913757,-0.0342559814453125,0.0050506591796875,0.9993896484375,-30.824447631835938,-0.2520904541015625,-24.521408081054688,0,0,0,0,-0.053009033203125,0.0101318359375,0.99853515625,1.106048583984375,0.0565032958984375,-23.992431640625,0,false
650469a888f911d6b5fccdb1,2023-09-15 10:26:48 AM,EyeData,,,,,,,,,,,,,4682,,,,,EyeTrackingFixData,1,2.7238311767578125,0.5159457921981812,0.5046072602272034,-0.0709686279296875,0.0119781494140625,0.9973907470703125,31.616622924804688,0.3482666015625,-23.486953735351562,1,2.80108642578125,0.5674331784248352,0.5319098830223083,-0.03448486328125,0.0029754638671875,0.9993896484375,-30.824111938476562,-0.255523681640625,-24.5181884765625,0,0,0,0,-0.0531463623046875,0.0075836181640625,0.9985504150390625,1.09027099609375,0.053070068359375,-23.991104125976562,0,false
650469a888f911d6b5fccdb3,2023-09-15 10:26:48 AM,EyeData,,,,,,,,,,,,,4693,,,,,EyeTrackingFixData,1,2.7167510986328125,0.5162007212638855,0.5050265789031982,-0.07257080078125,0.010772705078125,0.9972991943359375,31.616073608398438,0.34002685546875,-23.485305786132812,1,2.790252685546875,0.5674128532409668,0.5322048664093018,-0.0345458984375,0.001190185546875,0.9993896484375,-30.823394775390625,-0.257476806640625,-24.514785766601562,0,0,0,0,-0.053924560546875,0.006072998046875,0.9985198974609375,0.9917755126953125,0.046966552734375,-23.990234375,0,false
650469a888f911d6b5fccdb5,2023-09-15 10:26:48 AM,EyeData,,,,,,,,,,,,,4698,,,,,EyeTrackingFixData,1,2.7167510986328125,0.5162007212638855,0.5050265789031982,-0.07257080078125,0.010772705078125,0.9972991943359375,31.616073608398438,0.34002685546875,-23.485305786132812,1,2.790252685546875,0.5674128532409668,0.5322048664093018,-0.0345458984375,0.001190185546875,0.9993896484375,-30.823394775390625,-0.257476806640625,-24.514785766601562,0,0,0,0,-0.053924560546875,0.006072998046875,0.9985198974609375,0.9917755126953125,0.046966552734375,-23.990234375,0,false
650469a888f911d6b5fccdb7,2023-09-15 10:26:48 AM,EyeData,,,,,,,,,,,,,4709,,,,,EyeTrackingFixData,1,2.71307373046875,0.5162976980209351,0.5051043629646301,-0.073028564453125,0.0117034912109375,0.99725341796875,31.61529541015625,0.33331298828125,-23.484344482421875,1,2.7775421142578125,0.5674331784248352,0.5323142409324646,-0.0347900390625,0.0006103515625,0.9993896484375,-30.823257446289062,-0.2609100341796875,-24.505157470703125,0,0,0,0,-0.05426025390625,0.006256103515625,0.998504638671875,0.9504852294921875,0.041473388671875,-23.985687255859375,0,false
