Value.ElapsedTime,Value.Scenario,Value.Time,Value.TimerShowed,Value.ToolData,Value.ToolEnded,Value.TrialID,Value.Type,Value.x,Value.y,Value.z
3576,,2022-10-11 12:52:49 PM,,PegboardData,,,RightControllerPosition,0.06666246801614761,-0.26706835627555847,0.116988904774189
3659,,2022-10-11 12:52:49 PM,,PegboardData,,,LeftControllerPosition,-0.733837902545929,-0.4233028292655945,-0.11064642667770386
3659,,2022-10-11 12:52:49 PM,,PegboardData,,,RightControllerPosition,0.07841554284095764,-0.25842833518981934,0.1157974973320961
3730,,2022-10-11 12:52:49 PM,,PegboardData,,,LeftControllerPosition,-0.733837902545929,-0.4233027398586273,-0.11064641177654266
3730,,2022-10-11 12:52:49 PM,,PegboardData,,,RightControllerPosition,0.08097124099731445,-0.25846853852272034,0.11566374450922012
3813,,2022-10-11 12:52:49 PM,,PegboardData,,,LeftControllerPosition,-0.7338379621505737,-0.42330318689346313,-0.11064642667770386
3813,,2022-10-11 12:52:49 PM,,PegboardData,,,RightControllerPosition,0.07456980645656586,-0.2658844292163849,0.12044782936573029
3897,,2022-10-11 12:52:49 PM,,PegboardData,,,LeftControllerPosition,-0.733837902545929,-0.4233028292655945,-0.11064641177654266
3897,,2022-10-11 12:52:49 PM,,PegboardData,,,RightControllerPosition,0.06536390632390976,-0.2719503939151764,0.12664957344532013
3980,,2022-10-11 12:52:49 PM,,PegboardData,,,LeftControllerPosition,-0.733837902545929,-0.4233027994632721,-0.11064639687538147
3980,,2022-10-11 12:52:49 PM,,PegboardData,,,RightControllerPosition,0.05972093716263771,-0.2662910223007202,0.13382932543754578
4064,,2022-10-11 12:52:49 PM,,PegboardData,,,LeftControllerPosition,-0.733837902545929,-0.42330285906791687,-0.11064647883176804
4064,,2022-10-11 12:52:49 PM,,PegboardData,,,RightControllerPosition,0.06036565080285072,-0.2536493241786957,0.14438553154468536
4147,,2022-10-11 12:52:49 PM,,PegboardData,,,LeftControllerPosition,-0.733837902545929,-0.42330291867256165,-0.11064644902944565
4147,,2022-10-11 12:52:49 PM,,PegboardData,,,RightControllerPosition,0.06163052096962929,-0.2598908841609955,0.17059533298015594
4231,,2022-10-11 12:52:49 PM,,PegboardData,,,LeftControllerPosition,-0.7338379621505737,-0.4233033061027527,-0.11064650863409042
4231,,2022-10-11 12:52:49 PM,,PegboardData,,,RightControllerPosition,0.06173266842961311,-0.2796652615070343,0.19327768683433533
4314,,2022-10-11 12:52:49 PM,,PegboardData,,,LeftControllerPosition,-0.733837902545929,-0.42330262064933777,-0.11064638197422028
4314,,2022-10-11 12:52:49 PM,,PegboardData,,,RightControllerPosition,0.058420222252607346,-0.2852732837200165,0.1923719346523285
4398,,2022-10-11 12:52:49 PM,,PegboardData,,,LeftControllerPosition,-0.733837902545929,-0.4233028292655945,-0.11064641922712326
4398,,2022-10-11 12:52:49 PM,,PegboardData,,,RightControllerPosition,0.051935840398073196,-0.2924156188964844,0.19305117428302765
4481,,2022-10-11 12:52:49 PM,,PegboardData,,,LeftControllerPosition,-0.733837902545929,-0.4233027696609497,-0.11064641177654266
4481,,2022-10-11 12:52:49 PM,,PegboardData,,,RightControllerPosition,0.05230668932199478,-0.297087162733078,0.19433647394180298
4565,,2022-10-11 12:52:50 PM,,PegboardData,,,LeftControllerPosition,-0.7338379621505737,-0.42330318689346313,-0.110646553337574
4565,,2022-10-11 12:52:50 PM,,PegboardData,,,RightControllerPosition,0.05629757046699524,-0.29848989844322205,0.19536419212818146
4648,,2022-10-11 12:52:50 PM,,PegboardData,,,LeftControllerPosition,-0.733837902545929,-0.4233027994632721,-0.11064643412828445
4648,,2022-10-11 12:52:50 PM,,PegboardData,,,RightControllerPosition,0.05949154868721962,-0.29640090465545654,0.19416989386081696
4732,,2022-10-11 12:52:50 PM,,PegboardData,,,LeftControllerPosition,-0.733837902545929,-0.4233028292655945,-0.11064642667770386
4732,,2022-10-11 12:52:50 PM,,PegboardData,,,RightControllerPosition,0.06050732359290123,-0.2951747477054596,0.19369742274284363
4815,,2022-10-11 12:52:50 PM,,PegboardData,,,LeftControllerPosition,-0.733837902545929,-0.4233028292655945,-0.11064642667770386
4815,,2022-10-11 12:52:50 PM,,PegboardData,,,RightControllerPosition,0.060525670647621155,-0.2952656149864197,0.19381414353847504
4899,,2022-10-11 12:52:50 PM,,PegboardData,,,LeftControllerPosition,-0.733837902545929,-0.4233027398586273,-0.11064642667770386
4899,,2022-10-11 12:52:50 PM,,PegboardData,,,RightControllerPosition,0.059262149035930634,-0.2966243624687195,0.19387510418891907
4983,,2022-10-11 12:52:50 PM,,PegboardData,,,LeftControllerPosition,-0.733837902545929,-0.42330291867256165,-0.11064644157886505
4983,,2022-10-11 12:52:50 PM,,PegboardData,,,RightControllerPosition,0.054284337908029556,-0.2947251498699188,0.18989047408103943
5066,,2022-10-11 12:52:50 PM,,PegboardData,,,LeftControllerPosition,-0.733837902545929,-0.4233028292655945,-0.11064642667770386
5066,,2022-10-11 12:52:50 PM,,PegboardData,,,RightControllerPosition,0.04401598498225212,-0.2903704047203064,0.18414512276649475
5151,,2022-10-11 12:52:50 PM,,PegboardData,,,LeftControllerPosition,-0.733837902545929,-0.42330288887023926,-0.11064645648002625
5151,,2022-10-11 12:52:50 PM,,PegboardData,,,RightControllerPosition,0.02760249376296997,-0.2888273596763611,0.17814931273460388
5233,,2022-10-11 12:52:50 PM,,PegboardData,,,LeftControllerPosition,-0.733837902545929,-0.4233027696609497,-0.11064644157886505
5233,,2022-10-11 12:52:50 PM,,PegboardData,,,RightControllerPosition,0.0067976233549416065,-0.2950424253940582,0.1744939237833023
5316,,2022-10-11 12:52:50 PM,,PegboardData,,,LeftControllerPosition,-0.733837902545929,-0.42330285906791687,-0.11064641177654266
5316,,2022-10-11 12:52:50 PM,,PegboardData,,,RightControllerPosition,-0.008923818357288837,-0.30175361037254333,0.17180998623371124
5400,,2022-10-11 12:52:50 PM,,PegboardData,,,LeftControllerPosition,-0.733837902545929,-0.42330285906791687,-0.11064644157886505
5400,,2022-10-11 12:52:50 PM,,PegboardData,,,RightControllerPosition,-0.017805039882659912,-0.3063792288303375,0.1707572489976883
5483,,2022-10-11 12:52:50 PM,,PegboardData,,,LeftControllerPosition,-0.733837902545929,-0.4233027398586273,-0.11064641177654266
5483,,2022-10-11 12:52:50 PM,,PegboardData,,,RightControllerPosition,-0.02205168828368187,-0.30752983689308167,0.16864021122455597
5567,,2022-10-11 12:52:51 PM,,PegboardData,,,LeftControllerPosition,-0.733837902545929,-0.42330285906791687,-0.11064646393060684
5567,,2022-10-11 12:52:51 PM,,PegboardData,,,RightControllerPosition,-0.0220041461288929,-0.30560430884361267,0.1685926914215088
5650,,2022-10-11 12:52:51 PM,,PegboardData,,,LeftControllerPosition,-0.733837902545929,-0.42330285906791687,-0.11064644157886505
5650,,2022-10-11 12:52:51 PM,,PegboardData,,,RightControllerPosition,-0.01986495405435562,-0.3054857552051544,0.1722891628742218
5734,,2022-10-11 12:52:51 PM,,PegboardData,,,LeftControllerPosition,-0.733837902545929,-0.4233028292655945,-0.11064643412828445
5734,,2022-10-11 12:52:51 PM,,PegboardData,,,RightControllerPosition,-0.018699435517191887,-0.3065846264362335,0.17528513073921204
5818,,2022-10-11 12:52:51 PM,,PegboardData,,,LeftControllerPosition,-0.733837902545929,-0.42330294847488403,-0.11064636707305908
5818,,2022-10-11 12:52:51 PM,,PegboardData,,,RightControllerPosition,-0.02047654055058956,-0.3073784410953522,0.1747884750366211
5901,,2022-10-11 12:52:51 PM,,PegboardData,,,LeftControllerPosition,-0.733837902545929,-0.4233027994632721,-0.11064639687538147
5901,,2022-10-11 12:52:51 PM,,PegboardData,,,RightControllerPosition,-0.02407797984778881,-0.30787140130996704,0.17201504111289978
5971,,2022-10-11 12:52:51 PM,,PegboardData,,,LeftControllerPosition,-0.733837902545929,-0.4233028292655945,-0.11064643412828445
5971,,2022-10-11 12:52:51 PM,,PegboardData,,,RightControllerPosition,-0.025547359138727188,-0.30847540497779846,0.17137131094932556
6055,,2022-10-11 12:52:51 PM,,PegboardData,,,LeftControllerPosition,-0.733837902545929,-0.4233030080795288,-0.11064650118350983
6055,,2022-10-11 12:52:51 PM,,PegboardData,,,RightControllerPosition,-0.024002935737371445,-0.309068500995636,0.17372463643550873
6138,,2022-10-11 12:52:51 PM,,PegboardData,,,LeftControllerPosition,-0.733837902545929,-0.42330268025398254,-0.11064644157886505
6138,,2022-10-11 12:52:51 PM,,PegboardData,,,RightControllerPosition,-0.01957593485713005,-0.30698561668395996,0.17744171619415283
6222,,2022-10-11 12:52:51 PM,,PegboardData,,,LeftControllerPosition,-0.733837902545929,-0.4233028292655945,-0.11064646393060684
6222,,2022-10-11 12:52:51 PM,,PegboardData,,,RightControllerPosition,-0.013603858649730682,-0.3011960983276367,0.17922982573509216
6305,,2022-10-11 12:52:51 PM,,PegboardData,,,LeftControllerPosition,-0.733837902545929,-0.42330288887023926,-0.11064645648002625
6305,,2022-10-11 12:52:51 PM,,PegboardData,,,RightControllerPosition,-0.008386996574699879,-0.2957991063594818,0.17882156372070312
6389,,2022-10-11 12:52:51 PM,,PegboardData,,,LeftControllerPosition,-0.733837902545929,-0.42330285906791687,-0.11064646393060684
6389,,2022-10-11 12:52:51 PM,,PegboardData,,,RightControllerPosition,-0.0009430356440134346,-0.29288819432258606,0.18186892569065094
6472,,2022-10-11 12:52:51 PM,,PegboardData,,,LeftControllerPosition,-0.733837902545929,-0.4233028292655945,-0.11064641922712326
6472,,2022-10-11 12:52:51 PM,,PegboardData,,,RightControllerPosition,0.008241374045610428,-0.29053205251693726,0.18392416834831238
6556,,2022-10-11 12:52:52 PM,,PegboardData,,,LeftControllerPosition,-0.7338379621505737,-0.42330315709114075,-0.11064659059047699
6556,,2022-10-11 12:52:52 PM,,PegboardData,,,RightControllerPosition,0.01675829105079174,-0.2887791097164154,0.18720753490924835
6639,,2022-10-11 12:52:52 PM,,PegboardData,,,LeftControllerPosition,-0.733837902545929,-0.42330268025398254,-0.11064644157886505
6639,,2022-10-11 12:52:52 PM,,PegboardData,,,RightControllerPosition,0.02162855491042137,-0.2890479862689972,0.1916637420654297
6723,,2022-10-11 12:52:52 PM,,PegboardData,,,LeftControllerPosition,-0.733837902545929,-0.4233027994632721,-0.1106463149189949
6723,,2022-10-11 12:52:52 PM,,PegboardData,,,RightControllerPosition,0.02662556990981102,-0.2900632321834564,0.1955164223909378
6806,,2022-10-11 12:52:52 PM,,PegboardData,,,LeftControllerPosition,-0.733837902545929,-0.4233028292655945,-0.11064643412828445
6806,,2022-10-11 12:52:52 PM,,PegboardData,,,RightControllerPosition,0.030376261100172997,-0.29156187176704407,0.19751067459583282
6890,,2022-10-11 12:52:52 PM,,PegboardData,,,LeftControllerPosition,-0.733837902545929,-0.4233027994632721,-0.11064643412828445
6890,,2022-10-11 12:52:52 PM,,PegboardData,,,RightControllerPosition,0.032932888716459274,-0.29369601607322693,0.19936726987361908
6974,,2022-10-11 12:52:52 PM,,PegboardData,,,LeftControllerPosition,-0.733837902545929,-0.4233029782772064,-0.11064647138118744
6974,,2022-10-11 12:52:52 PM,,PegboardData,,,RightControllerPosition,0.03699396178126335,-0.29655957221984863,0.2011900097131729
7057,,2022-10-11 12:52:52 PM,,PegboardData,,,LeftControllerPosition,-0.733837902545929,-0.4233028292655945,-0.11064642667770386
7057,,2022-10-11 12:52:52 PM,,PegboardData,,,RightControllerPosition,0.04163769260048866,-0.30115675926208496,0.20377817749977112
7141,,2022-10-11 12:52:52 PM,,PegboardData,,,LeftControllerPosition,-0.733837902545929,-0.42330294847488403,-0.11064652353525162
7141,,2022-10-11 12:52:52 PM,,PegboardData,,,RightControllerPosition,0.045650143176317215,-0.30156418681144714,0.20382682979106903
7224,,2022-10-11 12:52:52 PM,,PegboardData,,,LeftControllerPosition,-0.733837902545929,-0.4233028292655945,-0.11064644157886505
7224,,2022-10-11 12:52:52 PM,,PegboardData,,,RightControllerPosition,0.045405514538288116,-0.29796239733695984,0.19988901913166046
7308,,2022-10-11 12:52:52 PM,,PegboardData,,,LeftControllerPosition,-0.733837902545929,-0.42330291867256165,-0.11064644157886505
7308,,2022-10-11 12:52:52 PM,,PegboardData,,,RightControllerPosition,0.044429194182157516,-0.29430171847343445,0.19578972458839417
7391,,2022-10-11 12:52:52 PM,,PegboardData,,,LeftControllerPosition,-0.733837902545929,-0.42330271005630493,-0.11064643412828445
7391,,2022-10-11 12:52:52 PM,,PegboardData,,,RightControllerPosition,0.043159034103155136,-0.2920539379119873,0.1921396702528
7475,,2022-10-11 12:52:52 PM,,PegboardData,,,LeftControllerPosition,-0.733837902545929,-0.42330285906791687,-0.11064647883176804
7475,,2022-10-11 12:52:52 PM,,PegboardData,,,RightControllerPosition,0.03959910571575165,-0.29129868745803833,0.1880594938993454
7558,,2022-10-11 12:52:53 PM,,PegboardData,,,LeftControllerPosition,-0.733837902545929,-0.4233028292655945,-0.11064646393060684
7558,,2022-10-11 12:52:53 PM,,PegboardData,,,RightControllerPosition,0.03607224300503731,-0.292561411857605,0.18422508239746094
7641,,2022-10-11 12:52:53 PM,,PegboardData,,,LeftControllerPosition,-0.733837902545929,-0.4233027994632721,-0.11064637452363968
7641,,2022-10-11 12:52:53 PM,,PegboardData,,,RightControllerPosition,0.03149428591132164,-0.2941987216472626,0.17990756034851074
7725,,2022-10-11 12:52:53 PM,,PegboardData,,,LeftControllerPosition,-0.733837902545929,-0.4233028292655945,-0.11064638197422028
7725,,2022-10-11 12:52:53 PM,,PegboardData,,,RightControllerPosition,0.02938082255423069,-0.2944853901863098,0.1768408715724945
7808,,2022-10-11 12:52:53 PM,,PegboardData,,,LeftControllerPosition,-0.733837902545929,-0.4233028292655945,-0.11064644157886505
7808,,2022-10-11 12:52:53 PM,,PegboardData,,,RightControllerPosition,0.028354931622743607,-0.2974047064781189,0.17658834159374237
7892,,2022-10-11 12:52:53 PM,,PegboardData,,,LeftControllerPosition,-0.7338379621505737,-0.42330318689346313,-0.110646553337574
7892,,2022-10-11 12:52:53 PM,,PegboardData,,,RightControllerPosition,0.02317960001528263,-0.30350062251091003,0.17460529506206512
7975,,2022-10-11 12:52:53 PM,,PegboardData,,,LeftControllerPosition,-0.733837902545929,-0.4233027994632721,-0.11064647138118744
7975,,2022-10-11 12:52:53 PM,,PegboardData,,,RightControllerPosition,0.015648728236556053,-0.3093421161174774,0.1712399274110794
8046,,2022-10-11 12:52:53 PM,,PegboardData,,,LeftControllerPosition,-0.733837902545929,-0.42330271005630493,-0.11064635217189789
8046,,2022-10-11 12:52:53 PM,,PegboardData,,,RightControllerPosition,0.009857827797532082,-0.31184878945350647,0.16876286268234253
8129,,2022-10-11 12:52:53 PM,,PegboardData,,,LeftControllerPosition,-0.733837902545929,-0.42330288887023926,-0.11064645648002625
8129,,2022-10-11 12:52:53 PM,,PegboardData,,,RightControllerPosition,0.0037522108759731054,-0.3117385506629944,0.16538995504379272
8213,,2022-10-11 12:52:53 PM,,PegboardData,,,LeftControllerPosition,-0.733837902545929,-0.4233028292655945,-0.11064644157886505
