Value.ElapsedTime,Value.Mode,Value.Repetitions,Value.Time,Value.ToolData,Value.ToolEnded,Value.TrialID,Value.Type,Value.x,Value.y,Value.z,Value.LostFocusTime,Value.CurrentRepetition,Value.TrajectoryRepetitionStart,Value.TrajectoryRepetitionEnd
19003,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337741,,,,
19003,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.120723762,1.034859657,0.426890254,,,,
19087,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553961,0.117337763,,,,
19087,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.123493731,1.036144137,0.427350938,,,,
19170,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553842,0.117337719,,,,
19170,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.123714797,1.036746621,0.426834166,,,,
19254,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337726,,,,
19254,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.122515462,1.039104939,0.425612271,,,,
19337,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337741,,,,
19337,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.120347477,1.038205504,0.424941748,,,,
19421,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337756,,,,
19421,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.118598782,1.038852334,0.424426347,,,,
19504,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553782,0.117337719,,,,
19504,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.116486438,1.038589597,0.424032211,,,,
19588,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553961,0.117337726,,,,
19588,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.114814535,1.037801027,0.424441904,,,,
19671,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553842,0.117337756,,,,
19671,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.113588639,1.038350105,0.423827142,,,,
19755,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553842,0.117337771,,,,
19755,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.112209134,1.039263248,0.423444092,,,,
19838,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553842,0.117337711,,,,
19838,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.111324474,1.040140152,0.42284736,,,,
19922,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337748,,,,
19922,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.111477375,1.039584517,0.423069328,,,,
20005,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337756,,,,
20005,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.112694778,1.039151669,0.424008608,,,,
20089,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337681,,,,
20089,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.112895913,1.039560914,0.424404293,,,,
20173,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337726,,,,
20173,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.112598464,1.042669415,0.423333347,,,,
20256,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337793,,,,
20256,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.113323115,1.044349432,0.424359918,,,,
20340,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792554021,0.117337801,,,,
20340,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.111118302,1.038516283,0.429368526,,,,
20423,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337763,,,,
20423,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.111000553,1.039625168,0.432456553,,,,
20507,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337786,,,,
20507,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.110721759,1.037947774,0.437179267,,,,
20590,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337756,,,,
20590,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.110815674,1.03799355,0.440081656,,,,
20674,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337786,,,,
20674,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.108231418,1.035846829,0.441364378,,,,
20743,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553782,0.117337719,,,,
20743,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.110492326,1.03722024,0.442110837,,,,
20826,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792554021,0.117337801,,,,
20826,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.111007616,1.037223935,0.441370189,,,,
20910,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553782,0.117337801,,,,
20910,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.11669448,1.041549206,0.439255387,,,,
20993,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553961,0.117337815,,,,
20993,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.122543551,1.048623681,0.433859557,,,,
21077,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553723,0.117337756,,,,
21077,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.125620261,1.051686287,0.42888236,,,,
21160,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553842,0.117337741,,,,
21160,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.12503463,1.04957056,0.426612705,,,,
21244,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337741,,,,
21244,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.125140294,1.048939586,0.422125608,,,,
21327,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553782,0.117337719,,,,
21327,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.124208629,1.047952771,0.409577399,,,,
21411,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.79255408,0.117337674,,,,
21411,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.124374472,1.044393897,0.403104037,,,,
21494,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337786,,,,
21494,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.126391664,1.048592567,0.395783782,,,,
21578,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553961,0.117337726,,,,
21578,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.123144738,1.035123706,0.396341592,,,,
21661,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553961,0.117337763,,,,
21661,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.121116892,1.021920323,0.403143108,,,,
21745,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337756,,,,
21745,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.122140035,1.024129629,0.412616044,,,,
21828,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337734,,,,
21828,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.119487286,1.026549816,0.424741954,,,,
21912,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337756,,,,
21912,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.123213947,1.040772796,0.43066895,,,,
21996,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337734,,,,
21996,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.119033627,1.043362617,0.431285113,,,,
22079,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337786,,,,
22079,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.114712641,1.04620266,0.427872926,,,,
22163,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.11733783,,,,
22163,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.111002006,1.048611403,0.424474239,,,,
22246,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792554021,0.117337793,,,,
22246,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.108209021,1.049070835,0.424616516,,,,
22330,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553961,0.117337771,,,,
22330,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.108033508,1.049138784,0.425426424,,,,
22413,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337726,,,,
22413,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.105954453,1.04589951,0.424798012,,,,
22497,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553961,0.117337763,,,,
22497,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.106047377,1.046055198,0.423446536,,,,
22580,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553782,0.117337637,,,,
22580,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.107031502,1.045866132,0.421476603,,,,
22664,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337734,,,,
22664,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.108786516,1.049510956,0.416453362,,,,
22747,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553961,0.117337771,,,,
22747,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.111474723,1.054082751,0.398379177,,,,
22831,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553782,0.117337741,,,,
22831,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.119572848,1.065733194,0.368551642,,,,
22901,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553842,0.117337756,,,,
22901,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.133695796,1.063472271,0.336757779,,,,
22985,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792554021,0.117337801,,,,
22985,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.14077282,1.040671706,0.296326697,,,,
23068,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337726,,,,
23068,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.13473779,1.014189363,0.282193363,,,,
23152,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337786,,,,
23152,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.121776223,0.993387461,0.281513035,,,,
23235,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553782,0.117337719,,,,
23235,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.112355836,0.984548807,0.283466876,,,,
23319,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553961,0.117337726,,,,
23319,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.103372484,0.983913422,0.276508898,,,,
23403,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337786,,,,
23403,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.096562482,0.987864614,0.272268981,,,,
23486,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553782,0.117337719,,,,
23486,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.094823033,0.995424807,0.267455757,,,,
23569,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337696,,,,
23569,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.091949396,1.000123382,0.265291572,,,,
23653,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553782,0.117337719,,,,
23653,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.093514338,1.002810836,0.267429143,,,,
23736,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553961,0.117337748,,,,
23736,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.09906593,1.002967834,0.274500459,,,,
23820,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553842,0.117337756,,,,
23820,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.104090422,1.000216603,0.285704583,,,,
23904,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553961,0.117337748,,,,
23904,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.110223494,0.999329984,0.293386221,,,,
23987,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553842,0.117337786,,,,
23987,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.114242636,0.996160269,0.302629024,,,,
24071,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553961,0.117337771,,,,
24071,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.117235251,0.994363964,0.309612095,,,,
24154,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337756,,,,
24154,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.118243635,0.993079185,0.31569159,,,,
24238,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337726,,,,
24238,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.115312643,0.994596779,0.316579908,,,,
24321,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922238,0.7925542,0.117337845,,,,
24321,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.11296197,0.993867636,0.319156408,,,,
24405,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337696,,,,
24405,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.112152912,0.995504737,0.317952603,,,,
24488,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337786,,,,
24488,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.113680132,0.996588767,0.318217069,,,,
24572,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337763,,,,
24572,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.111536033,0.997693956,0.318217725,,,,
24655,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553961,0.117337741,,,,
24655,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.105581574,0.998450339,0.318849623,,,,
24739,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553782,0.117337719,,,,
24739,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.097845741,0.996777594,0.319761783,,,,
24822,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553961,0.117337681,,,,
24822,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.093271613,0.998565674,0.319831282,,,,
24905,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553782,0.117337719,,,,
24905,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.091688253,1.001386762,0.318841457,,,,
24989,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337786,,,,
24989,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.096998744,1.005556107,0.323199391,,,,
25072,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337763,,,,
25072,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.100102365,1.008175969,0.326476544,,,,
25143,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337786,,,,
25143,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.102687925,1.011363506,0.326864481,,,,
25226,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337748,,,,
25226,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.104636751,1.013174057,0.327434838,,,,
25310,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337696,,,,
25310,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.105237007,1.014261961,0.326283216,,,,
25393,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337741,,,,
25393,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.10573712,1.014929891,0.325636774,,,,
25476,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337786,,,,
25476,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.104109235,1.013717055,0.326299757,,,,
25560,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553842,0.117337756,,,,
25560,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.10381785,1.013943315,0.327534199,,,,
25643,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553961,0.117337741,,,,
25643,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.10141509,1.014619112,0.326549977,,,,
25727,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553842,0.117337786,,,,
25727,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.101410188,1.015899301,0.326495141,,,,
25810,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337726,,,,
25810,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.100497566,1.018171072,0.326322466,,,,
25894,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337734,,,,
25894,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.10149996,1.020531178,0.326308757,,,,
25977,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553961,0.117337741,,,,
25977,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.101713106,1.022987485,0.325245649,,,,
26061,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337741,,,,
26061,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.101816989,1.023921132,0.324737191,,,,
26144,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337786,,,,
26144,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.102862962,1.024578214,0.324226171,,,,
26228,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553842,0.117337756,,,,
26228,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.103770547,1.024517775,0.324435979,,,,
26311,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337696,,,,
26311,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.10344141,1.023069024,0.325211257,,,,
26395,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553961,0.117337741,,,,
26395,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.105271064,1.023873448,0.325842977,,,,
26478,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.79255408,0.117337801,,,,
26478,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.105362453,1.023824096,0.326240212,,,,
26562,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337756,,,,
26562,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.105954669,1.024744391,0.325716376,,,,
26645,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553961,0.117337748,,,,
26645,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.105384193,1.024870872,0.325423956,,,,
26729,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337808,,,,
26729,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.10577675,1.024606109,0.325750262,,,,
26813,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337748,,,,
26813,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.105327815,1.0235641,0.325700313,,,,
26896,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553961,0.117337823,,,,
26896,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.106015168,1.023424506,0.325904369,,,,
26980,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553961,0.117337689,,,,
26980,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.105541587,1.022643209,0.325786144,,,,
27063,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337734,,,,
27063,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.105673723,1.022194862,0.325896055,,,,
27147,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553961,0.117337815,,,,
27147,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.106208414,1.022216558,0.32603693,,,,
27230,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553961,0.117337823,,,,
27230,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.106592014,1.022993565,0.326123178,,,,
27301,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337741,,,,
27301,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.106706567,1.02362752,0.325956792,,,,
27384,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337756,,,,
27384,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.1071091,1.023947239,0.325973988,,,,
27468,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337726,,,,
27468,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.10741318,1.023768783,0.32668075,,,,
27551,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553842,0.117337756,,,,
27551,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.107192986,1.024326563,0.326788604,,,,
27634,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553842,0.117337756,,,,
27634,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.106608994,1.024031997,0.328918159,,,,
27718,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.79255408,0.117337711,,,,
27718,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.105831705,1.023694396,0.334081173,,,,
27802,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337756,,,,
27802,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.109170318,1.022495389,0.345941514,,,,
27885,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553842,0.117337756,,,,
27885,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.11090786,1.02217865,0.357217699,,,,
27969,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553961,0.117337726,,,,
27969,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.114781335,1.024555802,0.370483816,,,,
28052,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.79255414,0.117337734,,,,
28052,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.116053618,1.024306417,0.38799578,,,,
28136,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337748,,,,
28136,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.116177998,1.021677971,0.406221211,,,,
28219,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792554021,0.117337726,,,,
28219,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.118467167,1.024352312,0.420523167,,,,
28303,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553842,0.117337771,,,,
28303,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.117024876,1.026545644,0.432542384,,,,
28386,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553842,0.117337905,,,,
28386,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.115576521,1.031421185,0.444169939,,,,
28470,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337741,,,,
28470,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.111387409,1.037183285,0.453590721,,,,
28553,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337912,,,,
28553,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.107060641,1.038928032,0.460579723,,,,
28637,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337741,,,,
28637,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.105369225,1.042531133,0.464047223,,,,
28720,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337748,,,,
28720,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.102362409,1.042597413,0.464786142,,,,
28804,,,9/28/2022 10:55,FingerFollowData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337741,,,,
28804,,,9/28/2022 10:55,FingerFollowData,,,RightControllerPosition,0.106130488,1.045351982,0.465414912,,,,
