Value.ElapsedTime,Value.Repetitions,Value.Time,Value.ToolData,Value.ToolEnded,Value.TrialID,Value.Type,Value.x,Value.y,Value.z,Value.Delay,Value.CurrentRepetition
19588,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,0.074886978,1.116010785,0.47913301,,
19671,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
19671,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,0.036582801,1.107001066,0.444814146,,
19755,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
19755,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.002725734,1.105704904,0.408195019,,
19838,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
19838,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.037739694,1.106275678,0.368621796,,
19922,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
19922,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.061400853,1.1068753,0.325045943,,
20006,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
20006,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.075576924,1.103029847,0.285354018,,
20089,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
20089,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.084219061,1.100432873,0.242744148,,
20173,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
20173,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.090156548,1.100185752,0.192795634,,
20256,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
20256,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.088280573,1.103504539,0.150179818,,
20340,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
20340,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.087742463,1.107751846,0.130197465,,
20423,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
20423,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.085965052,1.115113974,0.127018616,,
20507,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
20507,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.083803326,1.115625262,0.12736313,,
20591,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
20591,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.084254719,1.114496469,0.13510713,,
20674,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
20674,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.099111915,1.104659677,0.155649364,,
20756,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
20756,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.114232972,1.100085735,0.190899983,,
20840,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
20840,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.123465843,1.126497746,0.235087916,,
20924,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
20924,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.139174074,1.16779089,0.295755833,,
21007,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
21007,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.159780756,1.215952992,0.339762449,,
21091,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
21091,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.177213877,1.255429983,0.387918621,,
21174,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
21174,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.188174322,1.281671405,0.435359269,,
21258,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
21258,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.193875208,1.30046916,0.464275897,,
21341,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
21341,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.198320791,1.309843302,0.484015495,,
21425,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
21425,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.203934297,1.303349614,0.494671822,,
21439,,9/28/2022 11:11,,,,FingerNoseData,,,,2269,6
21508,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
21508,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.205226421,1.299702525,0.50702554,,
21592,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
21592,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.206264153,1.288943887,0.518071294,,
21675,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
21675,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.200955629,1.288909316,0.513534904,,
21746,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
21746,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.197038397,1.27420342,0.483309418,,
21829,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
21829,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.184411958,1.242644072,0.426504135,,
21913,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
21913,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.170743033,1.190225124,0.359222114,,
21996,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
21996,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.150108501,1.149535775,0.293498456,,
22080,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
22080,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.139804021,1.112985492,0.240291432,,
22163,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
22163,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.129096985,1.106149435,0.197722957,,
22247,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
22247,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.112848118,1.118830919,0.168730393,,
22330,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
22330,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.104304656,1.129154086,0.153639376,,
22414,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
22414,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.104137421,1.131963372,0.160665661,,
22497,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
22497,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.096004196,1.124480367,0.164994523,,
22581,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
22581,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.082579516,1.101486683,0.156196162,,
22664,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
22664,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.076072782,1.079891562,0.163223371,,
22748,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
22748,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.064412899,1.063211679,0.177002475,,
22832,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
22832,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.046107884,1.064566135,0.189188644,,
22915,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
22915,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.034977652,1.072265387,0.206425011,,
22998,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
22998,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.027835296,1.083864331,0.223285973,,
23082,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
23082,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.021099199,1.091079116,0.240111977,,
23166,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
23166,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.014834232,1.095680952,0.253838539,,
23249,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
23249,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.008515453,1.100171566,0.265685976,,
23332,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
23332,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.004363385,1.10363102,0.277458549,,
23416,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
23416,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.000643959,1.105403423,0.284917146,,
23499,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
23499,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.001230702,1.10066998,0.291618615,,
23583,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
23583,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,0.003820738,1.101978421,0.280748397,,
23666,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
23666,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,0.003103293,1.100692868,0.279933959,,
23750,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
23750,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,0.008194945,1.10213697,0.273579508,,
23833,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
23833,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,0.013047913,1.098839879,0.267265052,,
23917,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
23917,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,0.014554073,1.086651564,0.2565265,,
23987,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
23987,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,0.011755343,1.073668122,0.251829892,,
24071,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
24071,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,0.011219384,1.066982388,0.252339125,,
24154,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
24154,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,0.002513621,1.077391505,0.266287148,,
24238,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
24238,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.030331749,1.099039555,0.306086808,,
24321,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
24321,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.061363742,1.139135599,0.361652434,,
24405,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
24405,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.089927629,1.166975975,0.427069634,,
24488,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
24488,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.110277958,1.176950574,0.475008905,,
24571,,9/28/2022 11:11,,,,FingerNoseData,,,,3132,7
24572,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
24572,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.122701742,1.183625698,0.506835163,,
24656,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
24656,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.128634989,1.182371616,0.520893216,,
24739,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
24739,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.130771279,1.178540826,0.526647031,,
24823,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
24823,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.128241807,1.179959178,0.516698182,,
24905,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
24905,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.122582041,1.172644258,0.474685103,,
24989,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
24989,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.109681658,1.150529623,0.398249775,,
25072,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
25072,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.094698727,1.126160741,0.324221373,,
25156,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
25156,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.0908674,1.108395934,0.269545257,,
25239,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
25239,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.083909512,1.109465718,0.22226882,,
25323,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
25323,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.069253162,1.119531989,0.185248926,,
25406,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
25406,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.06888473,1.126067996,0.166974977,,
25490,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
25490,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.073282853,1.12474823,0.16187492,,
25573,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
25573,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.070513651,1.121373773,0.16101934,,
25657,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
25657,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.06754411,1.114572525,0.158220679,,
25740,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
25740,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.065195128,1.111970663,0.155974388,,
25824,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
25824,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.056175392,1.109732747,0.152102828,,
25907,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
25907,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.049505416,1.111670017,0.167750642,,
25991,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
25991,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.055384722,1.110171914,0.21077168,,
26061,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
26061,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.054806296,1.098919511,0.245820552,,
26145,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
26145,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.05332455,1.074928045,0.279459268,,
26228,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
26228,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.047519039,1.062372446,0.299625337,,
26312,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
26312,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.044587471,1.049036741,0.316184551,,
26395,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
26395,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.03825184,1.047010541,0.324855655,,
26479,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
26479,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.03495371,1.049024463,0.326865196,,
26563,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
26563,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.031279359,1.051745415,0.331902832,,
26646,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
26646,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.030629884,1.054000854,0.333915025,,
26730,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
26730,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.037507135,1.061695457,0.33684808,,
26813,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
26813,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.052151006,1.08873713,0.3484492,,
26897,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
26897,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.076978795,1.126205325,0.364461064,,
26980,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
26980,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.10518074,1.177278996,0.385805726,,
27064,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
27064,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.136900872,1.221232414,0.4106794,,
27147,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
27147,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.164099053,1.248664379,0.434938312,,
27231,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
27231,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.177599698,1.273090959,0.451700211,,
27314,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
27314,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.18516922,1.281307578,0.467203587,,
27398,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
27398,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.187400937,1.284626365,0.478844941,,
27481,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
27481,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.18800275,1.288116574,0.490189821,,
27565,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
27565,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.191839978,1.283456087,0.497959673,,
27578,,9/28/2022 11:11,,,,FingerNoseData,,,,3007,8
27648,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
27648,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.196130738,1.285695314,0.498810291,,
27732,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
27732,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.200436771,1.285751224,0.498996794,,
27815,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
27815,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.199152127,1.278967857,0.482646555,,
27899,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
27899,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.192636222,1.261959314,0.455873847,,
27982,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
27982,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.177498192,1.241774201,0.404021829,,
28066,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
28066,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.158114433,1.206480384,0.342636257,,
28149,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
28149,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.131617829,1.175393105,0.267860919,,
28232,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
28232,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.114561506,1.150624514,0.215453118,,
28303,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
28303,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.104889467,1.139350176,0.182583183,,
28386,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
28386,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.098062888,1.138986111,0.164269015,,
28470,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
28470,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.085713275,1.145180106,0.152812824,,
28553,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
28553,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.087124184,1.141931295,0.152000397,,
28637,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
28637,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.085803322,1.133661985,0.162586033,,
28720,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
28720,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.08795391,1.116609693,0.185689375,,
28804,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
28804,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.092468604,1.097821474,0.216458827,,
28888,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
28888,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.091972418,1.085029244,0.237536997,,
28971,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
28971,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.097006001,1.082458615,0.266154855,,
29054,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
29054,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.095933691,1.094605684,0.284991294,,
29137,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
29137,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.104766794,1.110453963,0.307568192,,
29221,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
29221,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.118914716,1.135553718,0.327704966,,
29304,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
29304,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.137241453,1.171111941,0.347702652,,
29388,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
29388,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.161496565,1.201245189,0.378197849,,
29471,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
29471,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.180527419,1.23392725,0.409516722,,
29555,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
29555,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.192603245,1.262516022,0.440531641,,
29639,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
29639,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.198615387,1.28418684,0.465175182,,
29722,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
29722,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.199265093,1.303416014,0.476712644,,
29806,,9/28/2022 11:11,,,,FingerNoseData,,,,2228,9
29805,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
29805,,9/28/2022 11:11,FingerNoseData,,,RightControllerPosition,-0.203825161,1.291701794,0.493222982,,
29889,,9/28/2022 11:11,FingerNoseData,,,LeftControllerPosition,-0.826922297,0.792553902,0.117337905,,
