Value.ElapsedTime,Value.Time,Value.TimerShowed,Value.ToolData,Value.ToolEnded,Value.TrialID,Value.Type,Value.x,Value.y,Value.z
51454,2022-09-28 11:00:33 AM,,PegboardData,,,RightControllerPosition,0.14142970740795135,-0.3248126804828644,0.3181189298629761
51537,2022-09-28 11:00:33 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
51537,2022-09-28 11:00:33 AM,,PegboardData,,,RightControllerPosition,0.1420130878686905,-0.3245244026184082,0.31777605414390564
51621,2022-09-28 11:00:34 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
51621,2022-09-28 11:00:34 AM,,PegboardData,,,RightControllerPosition,0.1417497992515564,-0.3296947181224823,0.31695079803466797
51705,2022-09-28 11:00:34 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
51705,2022-09-28 11:00:34 AM,,PegboardData,,,RightControllerPosition,0.14052775502204895,-0.3343432545661926,0.31559157371520996
51788,2022-09-28 11:00:34 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
51788,2022-09-28 11:00:34 AM,,PegboardData,,,RightControllerPosition,0.14055359363555908,-0.3362160623073578,0.3153803050518036
51872,2022-09-28 11:00:34 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
51872,2022-09-28 11:00:34 AM,,PegboardData,,,RightControllerPosition,0.14083684980869293,-0.3381668031215668,0.3146333694458008
51955,2022-09-28 11:00:34 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
51955,2022-09-28 11:00:34 AM,,PegboardData,,,RightControllerPosition,0.14199799299240112,-0.3377397060394287,0.31532272696495056
52039,2022-09-28 11:00:34 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
52039,2022-09-28 11:00:34 AM,,PegboardData,,,RightControllerPosition,0.1439129263162613,-0.3371090888977051,0.315777063369751
52123,2022-09-28 11:00:34 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
52123,2022-09-28 11:00:34 AM,,PegboardData,,,RightControllerPosition,0.14456932246685028,-0.33543848991394043,0.3159208595752716
52206,2022-09-28 11:00:34 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
52206,2022-09-28 11:00:34 AM,,PegboardData,,,RightControllerPosition,0.14461052417755127,-0.3327575922012329,0.31638941168785095
52290,2022-09-28 11:00:34 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
52290,2022-09-28 11:00:34 AM,,PegboardData,,,RightControllerPosition,0.14311368763446808,-0.33005568385124207,0.31682413816452026
52373,2022-09-28 11:00:34 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
52373,2022-09-28 11:00:34 AM,,PegboardData,,,RightControllerPosition,0.14308498799800873,-0.3301745355129242,0.3158109486103058
52457,2022-09-28 11:00:34 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
52457,2022-09-28 11:00:34 AM,,PegboardData,,,RightControllerPosition,0.14313465356826782,-0.33056384325027466,0.31593969464302063
52540,2022-09-28 11:00:34 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
52540,2022-09-28 11:00:34 AM,,PegboardData,,,RightControllerPosition,0.14282476902008057,-0.32960787415504456,0.31558918952941895
52624,2022-09-28 11:00:35 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
52624,2022-09-28 11:00:35 AM,,PegboardData,,,RightControllerPosition,0.14282743632793427,-0.32688575983047485,0.3162396550178528
52707,2022-09-28 11:00:35 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
52707,2022-09-28 11:00:35 AM,,PegboardData,,,RightControllerPosition,0.14288967847824097,-0.3263836205005646,0.31582552194595337
52791,2022-09-28 11:00:35 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
52791,2022-09-28 11:00:35 AM,,PegboardData,,,RightControllerPosition,0.14218202233314514,-0.3216453790664673,0.3155091106891632
52861,2022-09-28 11:00:35 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
52861,2022-09-28 11:00:35 AM,,PegboardData,,,RightControllerPosition,0.14215098321437836,-0.3167436420917511,0.31652307510375977
52944,2022-09-28 11:00:35 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
52944,2022-09-28 11:00:35 AM,,PegboardData,,,RightControllerPosition,0.14178968966007233,-0.31714102625846863,0.315512478351593
53028,2022-09-28 11:00:35 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
53028,2022-09-28 11:00:35 AM,,PegboardData,,,RightControllerPosition,0.1421986073255539,-0.32133594155311584,0.3141889274120331
53111,2022-09-28 11:00:35 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
53111,2022-09-28 11:00:35 AM,,PegboardData,,,RightControllerPosition,0.14180056750774384,-0.3232131004333496,0.312552273273468
53195,2022-09-28 11:00:35 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
53195,2022-09-28 11:00:35 AM,,PegboardData,,,RightControllerPosition,0.1427631825208664,-0.32412391901016235,0.3139832317829132
53278,2022-09-28 11:00:35 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
53278,2022-09-28 11:00:35 AM,,PegboardData,,,RightControllerPosition,0.1426289826631546,-0.3208028972148895,0.3155699372291565
53362,2022-09-28 11:00:35 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
53362,2022-09-28 11:00:35 AM,,PegboardData,,,RightControllerPosition,0.1414230763912201,-0.3211272358894348,0.31600573658943176
53445,2022-09-28 11:00:35 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
53445,2022-09-28 11:00:35 AM,,PegboardData,,,RightControllerPosition,0.14142070710659027,-0.3219945728778839,0.31588488817214966
53529,2022-09-28 11:00:35 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
53529,2022-09-28 11:00:35 AM,,PegboardData,,,RightControllerPosition,0.14122693240642548,-0.31901484727859497,0.31616225838661194
53613,2022-09-28 11:00:36 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
53613,2022-09-28 11:00:36 AM,,PegboardData,,,RightControllerPosition,0.1386210024356842,-0.30743932723999023,0.3187532424926758
53696,2022-09-28 11:00:36 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
53696,2022-09-28 11:00:36 AM,,PegboardData,,,RightControllerPosition,0.1358688771724701,-0.2994708716869354,0.32104671001434326
53779,2022-09-28 11:00:36 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
53779,2022-09-28 11:00:36 AM,,PegboardData,,,RightControllerPosition,0.12984821200370789,-0.29122114181518555,0.3250478208065033
53863,2022-09-28 11:00:36 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
53863,2022-09-28 11:00:36 AM,,PegboardData,,,RightControllerPosition,0.1171032264828682,-0.28473567962646484,0.3323279619216919
53946,2022-09-28 11:00:36 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
53946,2022-09-28 11:00:36 AM,,PegboardData,,,RightControllerPosition,0.10138938575983047,-0.28015151619911194,0.3423677086830139
54030,2022-09-28 11:00:36 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
54030,2022-09-28 11:00:36 AM,,PegboardData,,,RightControllerPosition,0.08257098495960236,-0.2759844660758972,0.3530949652194977
54113,2022-09-28 11:00:36 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
54113,2022-09-28 11:00:36 AM,,PegboardData,,,RightControllerPosition,0.06119932979345322,-0.26843321323394775,0.36217737197875977
54197,2022-09-28 11:00:36 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
54197,2022-09-28 11:00:36 AM,,PegboardData,,,RightControllerPosition,0.03461787477135658,-0.2537614107131958,0.37058699131011963
54281,2022-09-28 11:00:36 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
54281,2022-09-28 11:00:36 AM,,PegboardData,,,RightControllerPosition,0.0006861381698399782,-0.23167741298675537,0.38035228848457336
54364,2022-09-28 11:00:36 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
54364,2022-09-28 11:00:36 AM,,PegboardData,,,RightControllerPosition,-0.03841295838356018,-0.2097361981868744,0.3918651044368744
54447,2022-09-28 11:00:36 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
54447,2022-09-28 11:00:36 AM,,PegboardData,,,RightControllerPosition,-0.08372970670461655,-0.18996980786323547,0.4048668444156647
54531,2022-09-28 11:00:36 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
54531,2022-09-28 11:00:36 AM,,PegboardData,,,RightControllerPosition,-0.12972654402256012,-0.18065021932125092,0.41548389196395874
54614,2022-09-28 11:00:37 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
54614,2022-09-28 11:00:37 AM,,PegboardData,,,RightControllerPosition,-0.16227002441883087,-0.1795806735754013,0.4254000186920166
54698,2022-09-28 11:00:37 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
54698,2022-09-28 11:00:37 AM,,PegboardData,,,RightControllerPosition,-0.17896805703639984,-0.18268084526062012,0.4332195818424225
54782,2022-09-28 11:00:37 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
54782,2022-09-28 11:00:37 AM,,PegboardData,,,RightControllerPosition,-0.18314950168132782,-0.19396094977855682,0.4438624978065491
54865,2022-09-28 11:00:37 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
54865,2022-09-28 11:00:37 AM,,PegboardData,,,RightControllerPosition,-0.18408672511577606,-0.20360594987869263,0.45517444610595703
54949,2022-09-28 11:00:37 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
54949,2022-09-28 11:00:37 AM,,PegboardData,,,RightControllerPosition,-0.1882464587688446,-0.20524662733078003,0.4669889807701111
55032,2022-09-28 11:00:37 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
55032,2022-09-28 11:00:37 AM,,PegboardData,,,RightControllerPosition,-0.1913057118654251,-0.20837758481502533,0.4771800637245178
55116,2022-09-28 11:00:37 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
55116,2022-09-28 11:00:37 AM,,PegboardData,,,RightControllerPosition,-0.1944282054901123,-0.2081245332956314,0.48704954981803894
55186,2022-09-28 11:00:37 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
55186,2022-09-28 11:00:37 AM,,PegboardData,,,RightControllerPosition,-0.19633124768733978,-0.20906813442707062,0.49584314227104187
55283,2022-09-28 11:00:37 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
55283,2022-09-28 11:00:37 AM,,PegboardData,,,RightControllerPosition,-0.1983899623155594,-0.20890991389751434,0.5046195983886719
55353,2022-09-28 11:00:37 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
55353,2022-09-28 11:00:37 AM,,PegboardData,,,RightControllerPosition,-0.19721417129039764,-0.2133871614933014,0.5070751905441284
55436,2022-09-28 11:00:37 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
55436,2022-09-28 11:00:37 AM,,PegboardData,,,RightControllerPosition,-0.19900523126125336,-0.21392415463924408,0.5121003985404968
55520,2022-09-28 11:00:37 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
55520,2022-09-28 11:00:37 AM,,PegboardData,,,RightControllerPosition,-0.1999150663614273,-0.2154484987258911,0.5163910388946533
55603,2022-09-28 11:00:38 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
55603,2022-09-28 11:00:38 AM,,PegboardData,,,RightControllerPosition,-0.20551566779613495,-0.21461564302444458,0.5158821940422058
55687,2022-09-28 11:00:38 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
55687,2022-09-28 11:00:38 AM,,PegboardData,,,RightControllerPosition,-0.2080153226852417,-0.21543990075588226,0.5193503499031067
55770,2022-09-28 11:00:38 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
55770,2022-09-28 11:00:38 AM,,PegboardData,,,RightControllerPosition,-0.21065406501293182,-0.21676288545131683,0.522318959236145
55853,2022-09-28 11:00:38 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
55853,2022-09-28 11:00:38 AM,,PegboardData,,,RightControllerPosition,-0.20972183346748352,-0.21645118296146393,0.5274484753608704
55937,2022-09-28 11:00:38 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
55937,2022-09-28 11:00:38 AM,,PegboardData,,,RightControllerPosition,-0.2066599577665329,-0.21752800047397614,0.5314229130744934
56018,2022-09-28 11:00:38 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
56018,2022-09-28 11:00:38 AM,,PegboardData,,,RightControllerPosition,-0.20548966526985168,-0.21632707118988037,0.5347991585731506
56101,2022-09-28 11:00:38 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
56101,2022-09-28 11:00:38 AM,,PegboardData,,,RightControllerPosition,-0.20450176298618317,-0.2159293293952942,0.5375099182128906
56185,2022-09-28 11:00:38 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
56185,2022-09-28 11:00:38 AM,,PegboardData,,,RightControllerPosition,-0.20417997241020203,-0.21671360731124878,0.5365552306175232
56268,2022-09-28 11:00:38 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
56268,2022-09-28 11:00:38 AM,,PegboardData,,,RightControllerPosition,-0.20459136366844177,-0.2201448678970337,0.5341477990150452
56350,2022-09-28 11:00:38 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
56350,2022-09-28 11:00:38 AM,,PegboardData,,,RightControllerPosition,-0.2030503749847412,-0.2225492149591446,0.5355570316314697
56436,2022-09-28 11:00:38 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
56436,2022-09-28 11:00:38 AM,,PegboardData,,,RightControllerPosition,-0.20425254106521606,-0.22215890884399414,0.5356488227844238
56520,2022-09-28 11:00:38 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
56520,2022-09-28 11:00:38 AM,,PegboardData,,,RightControllerPosition,-0.2040727287530899,-0.22237858176231384,0.535528838634491
56603,2022-09-28 11:00:39 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
56603,2022-09-28 11:00:39 AM,,PegboardData,,,RightControllerPosition,-0.20587477087974548,-0.21937452256679535,0.5356459617614746
56685,2022-09-28 11:00:39 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
56685,2022-09-28 11:00:39 AM,,PegboardData,,,RightControllerPosition,-0.2041739523410797,-0.2177184671163559,0.5363376140594482
56769,2022-09-28 11:00:39 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
56769,2022-09-28 11:00:39 AM,,PegboardData,,,RightControllerPosition,-0.20290008187294006,-0.21319517493247986,0.536045491695404
56853,2022-09-28 11:00:39 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
56853,2022-09-28 11:00:39 AM,,PegboardData,,,RightControllerPosition,-0.19983980059623718,-0.21202515065670013,0.5344652533531189
56936,2022-09-28 11:00:39 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
56936,2022-09-28 11:00:39 AM,,PegboardData,,,RightControllerPosition,-0.19477924704551697,-0.21422810852527618,0.5285210609436035
57020,2022-09-28 11:00:39 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
57020,2022-09-28 11:00:39 AM,,PegboardData,,,RightControllerPosition,-0.19401533901691437,-0.21420326828956604,0.5159894227981567
57103,2022-09-28 11:00:39 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
57103,2022-09-28 11:00:39 AM,,PegboardData,,,RightControllerPosition,-0.19119997322559357,-0.21519158780574799,0.4950384795665741
57187,2022-09-28 11:00:39 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
57187,2022-09-28 11:00:39 AM,,PegboardData,,,RightControllerPosition,-0.18999680876731873,-0.22170987725257874,0.46776899695396423
57271,2022-09-28 11:00:39 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
57271,2022-09-28 11:00:39 AM,,PegboardData,,,RightControllerPosition,-0.18237952888011932,-0.23467427492141724,0.44285330176353455
57355,2022-09-28 11:00:39 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
57355,2022-09-28 11:00:39 AM,,PegboardData,,,RightControllerPosition,-0.1767178475856781,-0.24756546318531036,0.4199664294719696
57439,2022-09-28 11:00:39 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
57439,2022-09-28 11:00:39 AM,,PegboardData,,,RightControllerPosition,-0.1727219671010971,-0.2640172839164734,0.4038051962852478
57509,2022-09-28 11:00:39 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
57509,2022-09-28 11:00:39 AM,,PegboardData,,,RightControllerPosition,-0.1680378019809723,-0.27978384494781494,0.3965396583080292
57592,2022-09-28 11:00:40 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
57592,2022-09-28 11:00:40 AM,,PegboardData,,,RightControllerPosition,-0.1662713587284088,-0.29001539945602417,0.38895222544670105
57676,2022-09-28 11:00:40 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
57676,2022-09-28 11:00:40 AM,,PegboardData,,,RightControllerPosition,-0.16240204870700836,-0.3043801188468933,0.38407889008522034
57760,2022-09-28 11:00:40 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
57760,2022-09-28 11:00:40 AM,,PegboardData,,,RightControllerPosition,-0.16075628995895386,-0.31196093559265137,0.3853766918182373
57843,2022-09-28 11:00:40 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
57843,2022-09-28 11:00:40 AM,,PegboardData,,,RightControllerPosition,-0.16400879621505737,-0.31793469190597534,0.39024510979652405
57927,2022-09-28 11:00:40 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
57927,2022-09-28 11:00:40 AM,,PegboardData,,,RightControllerPosition,-0.17079855501651764,-0.3184342384338379,0.39914169907569885
58010,2022-09-28 11:00:40 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
58010,2022-09-28 11:00:40 AM,,PegboardData,,,RightControllerPosition,-0.18040931224822998,-0.31860411167144775,0.4046010375022888
58094,2022-09-28 11:00:40 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
58094,2022-09-28 11:00:40 AM,,PegboardData,,,RightControllerPosition,-0.18649184703826904,-0.3221680521965027,0.4071955382823944
58177,2022-09-28 11:00:40 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
58177,2022-09-28 11:00:40 AM,,PegboardData,,,RightControllerPosition,-0.19109225273132324,-0.3273886740207672,0.4144400656223297
58261,2022-09-28 11:00:40 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
58261,2022-09-28 11:00:40 AM,,PegboardData,,,RightControllerPosition,-0.194524347782135,-0.3310057520866394,0.42302826046943665
58345,2022-09-28 11:00:40 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
58345,2022-09-28 11:00:40 AM,,PegboardData,,,RightControllerPosition,-0.19637064635753632,-0.33368444442749023,0.42157095670700073
58428,2022-09-28 11:00:40 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
58428,2022-09-28 11:00:40 AM,,PegboardData,,,RightControllerPosition,-0.198576882481575,-0.3320365846157074,0.4174310863018036
58511,2022-09-28 11:00:40 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
58511,2022-09-28 11:00:40 AM,,PegboardData,,,RightControllerPosition,-0.202468141913414,-0.3263496458530426,0.4162500500679016
58595,2022-09-28 11:00:41 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
58595,2022-09-28 11:00:41 AM,,PegboardData,,,RightControllerPosition,-0.2029508352279663,-0.3256581723690033,0.414323627948761
58679,2022-09-28 11:00:41 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
58679,2022-09-28 11:00:41 AM,,PegboardData,,,RightControllerPosition,-0.20175260305404663,-0.325005441904068,0.41390660405158997
58762,2022-09-28 11:00:41 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
58762,2022-09-28 11:00:41 AM,,PegboardData,,,RightControllerPosition,-0.2009040117263794,-0.3213084936141968,0.41240063309669495
58846,2022-09-28 11:00:41 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
58846,2022-09-28 11:00:41 AM,,PegboardData,,,RightControllerPosition,-0.19714674353599548,-0.3152391016483307,0.41115623712539673
58930,2022-09-28 11:00:41 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
58930,2022-09-28 11:00:41 AM,,PegboardData,,,RightControllerPosition,-0.19310398399829865,-0.305766224861145,0.4079395830631256
59013,2022-09-28 11:00:41 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
59013,2022-09-28 11:00:41 AM,,PegboardData,,,RightControllerPosition,-0.18763647973537445,-0.2914922535419464,0.40734416246414185
59097,2022-09-28 11:00:41 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
59097,2022-09-28 11:00:41 AM,,PegboardData,,,RightControllerPosition,-0.18580211699008942,-0.2707863748073578,0.4096178710460663
59180,2022-09-28 11:00:41 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
59180,2022-09-28 11:00:41 AM,,PegboardData,,,RightControllerPosition,-0.1835753470659256,-0.2511219084262848,0.41734588146209717
59264,2022-09-28 11:00:41 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
59264,2022-09-28 11:00:41 AM,,PegboardData,,,RightControllerPosition,-0.18500444293022156,-0.22860558331012726,0.4255864918231964
59347,2022-09-28 11:00:41 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
59347,2022-09-28 11:00:41 AM,,PegboardData,,,RightControllerPosition,-0.18818295001983643,-0.2095109522342682,0.43428826332092285
59431,2022-09-28 11:00:41 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
59431,2022-09-28 11:00:41 AM,,PegboardData,,,RightControllerPosition,-0.19221587479114532,-0.19386939704418182,0.44593918323516846
59514,2022-09-28 11:00:41 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
59514,2022-09-28 11:00:41 AM,,PegboardData,,,RightControllerPosition,-0.19616147875785828,-0.1819973737001419,0.45585551857948303
59585,2022-09-28 11:00:42 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
59585,2022-09-28 11:00:42 AM,,PegboardData,,,RightControllerPosition,-0.20131123065948486,-0.17196793854236603,0.4625051021575928
59668,2022-09-28 11:00:42 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
59668,2022-09-28 11:00:42 AM,,PegboardData,,,RightControllerPosition,-0.20646129548549652,-0.16534118354320526,0.4676488935947418
59751,2022-09-28 11:00:42 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
59751,2022-09-28 11:00:42 AM,,PegboardData,,,RightControllerPosition,-0.20853348076343536,-0.1679435819387436,0.47588521242141724
59835,2022-09-28 11:00:42 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
59835,2022-09-28 11:00:42 AM,,PegboardData,,,RightControllerPosition,-0.2097489982843399,-0.16925504803657532,0.48720866441726685
59919,2022-09-28 11:00:42 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
59919,2022-09-28 11:00:42 AM,,PegboardData,,,RightControllerPosition,-0.21160101890563965,-0.17244666814804077,0.497281551361084
60002,2022-09-28 11:00:42 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
60002,2022-09-28 11:00:42 AM,,PegboardData,,,RightControllerPosition,-0.21281978487968445,-0.17643825709819794,0.5082272291183472
60086,2022-09-28 11:00:42 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
60086,2022-09-28 11:00:42 AM,,PegboardData,,,RightControllerPosition,-0.21463453769683838,-0.18315169215202332,0.519944965839386
60170,2022-09-28 11:00:42 AM,,PegboardData,,,LeftControllerPosition,-0.8269222974777222,-0.37981894612312317,0.1173379048705101
