Value.ElapsedTime,Value.Repetitions,Value.Time,Value.ToolData,Value.ToolEnded,Value.TrialID,Value.Type,Value.x,Value.y,Value.z,Value.Delay,Value.CurrentRepetition
89810,,2022-10-04 11:23:38 AM,FingerNoseData,,,LeftControllerPosition,-0.9626076221466064,0.7590348720550537,-0.31319156289100647,,
89810,,2022-10-04 11:23:38 AM,FingerNoseData,,,RightControllerPosition,-0.231919065117836,0.8300114870071411,0.2648905813694,,
89865,,2022-10-04 11:23:39 AM,FingerNoseData,,,LeftControllerPosition,-0.9626076221466064,0.7590345740318298,-0.31319162249565125,,
89865,,2022-10-04 11:23:39 AM,FingerNoseData,,,RightControllerPosition,-0.2311248779296875,0.833755612373352,0.2536081373691559,,
89894,,2022-10-04 11:23:39 AM,FingerNoseData,,,LeftControllerPosition,-0.9626076221466064,0.7590346336364746,-0.31319162249565125,,
89894,,2022-10-04 11:23:39 AM,FingerNoseData,,,RightControllerPosition,-0.22986093163490295,0.8341338634490967,0.2535226345062256,,
89894,,2022-10-04 11:23:39 AM,FingerNoseData,,,LeftControllerPosition,-0.9626076221466064,0.7590346336364746,-0.31319162249565125,,
89894,,2022-10-04 11:23:39 AM,FingerNoseData,,,RightControllerPosition,-0.22986093163490295,0.8341338634490967,0.2535226345062256,,
89949,,2022-10-04 11:23:39 AM,FingerNoseData,,,LeftControllerPosition,-0.9626075029373169,0.7590351700782776,-0.3131917119026184,,
89949,,2022-10-04 11:23:39 AM,FingerNoseData,,,RightControllerPosition,-0.22587309777736664,0.8327251076698303,0.260244220495224,,
89977,,2022-10-04 11:23:39 AM,FingerNoseData,,,LeftControllerPosition,-0.9626073241233826,0.7590351104736328,-0.3131922483444214,,
89977,,2022-10-04 11:23:39 AM,FingerNoseData,,,RightControllerPosition,-0.2237309366464615,0.8319738507270813,0.2644633948802948,,
89977,,2022-10-04 11:23:39 AM,FingerNoseData,,,LeftControllerPosition,-0.9626073241233826,0.7590351104736328,-0.3131922483444214,,
89977,,2022-10-04 11:23:39 AM,FingerNoseData,,,RightControllerPosition,-0.2237309366464615,0.8319738507270813,0.2644633948802948,,
90032,,2022-10-04 11:23:39 AM,FingerNoseData,,,LeftControllerPosition,-0.9626075625419617,0.7590343356132507,-0.31319186091423035,,
90032,,2022-10-04 11:23:39 AM,FingerNoseData,,,RightControllerPosition,-0.21986719965934753,0.8318778276443481,0.2712305784225464,,
90060,,2022-10-04 11:23:39 AM,FingerNoseData,,,LeftControllerPosition,-0.9626075029373169,0.7590345144271851,-0.31319186091423035,,
90060,,2022-10-04 11:23:39 AM,FingerNoseData,,,RightControllerPosition,-0.21905550360679626,0.8322789072990417,0.27248138189315796,,
90060,,2022-10-04 11:23:39 AM,FingerNoseData,,,LeftControllerPosition,-0.9626075029373169,0.7590345144271851,-0.31319186091423035,,
90060,,2022-10-04 11:23:39 AM,FingerNoseData,,,RightControllerPosition,-0.21905550360679626,0.8322789072990417,0.27248138189315796,,
90115,,2022-10-04 11:23:39 AM,FingerNoseData,,,LeftControllerPosition,-0.9626075625419617,0.7590349912643433,-0.31319159269332886,,
90115,,2022-10-04 11:23:39 AM,FingerNoseData,,,RightControllerPosition,-0.21979045867919922,0.8328903913497925,0.27104130387306213,,
90144,,2022-10-04 11:23:39 AM,FingerNoseData,,,LeftControllerPosition,-0.9626073241233826,0.7590352892875671,-0.3131922781467438,,
90144,,2022-10-04 11:23:39 AM,FingerNoseData,,,RightControllerPosition,-0.2210177779197693,0.8334131240844727,0.2695891261100769,,
90144,,2022-10-04 11:23:39 AM,FingerNoseData,,,LeftControllerPosition,-0.9626073241233826,0.7590352892875671,-0.3131922781467438,,
90144,,2022-10-04 11:23:39 AM,FingerNoseData,,,RightControllerPosition,-0.2210177779197693,0.8334131240844727,0.2695891261100769,,
90199,,2022-10-04 11:23:39 AM,FingerNoseData,,,LeftControllerPosition,-0.9626075029373169,0.7590345144271851,-0.3131919801235199,,
90199,,2022-10-04 11:23:39 AM,FingerNoseData,,,RightControllerPosition,-0.22289830446243286,0.8310773372650146,0.266696572303772,,
90228,,2022-10-04 11:23:39 AM,FingerNoseData,,,LeftControllerPosition,-0.9626075625419617,0.7590345144271851,-0.3131917119026184,,
90228,,2022-10-04 11:23:39 AM,FingerNoseData,,,RightControllerPosition,-0.22338753938674927,0.8291996717453003,0.266611784696579,,
90228,,2022-10-04 11:23:39 AM,FingerNoseData,,,LeftControllerPosition,-0.9626075625419617,0.7590345144271851,-0.3131917119026184,,
90228,,2022-10-04 11:23:39 AM,FingerNoseData,,,RightControllerPosition,-0.22338753938674927,0.8291996717453003,0.266611784696579,,
90283,,2022-10-04 11:23:39 AM,FingerNoseData,,,LeftControllerPosition,-0.9626076221466064,0.7590346932411194,-0.31319159269332886,,
90283,,2022-10-04 11:23:39 AM,FingerNoseData,,,RightControllerPosition,-0.22347772121429443,0.82375168800354,0.26838207244873047,,
90311,,2022-10-04 11:23:39 AM,FingerNoseData,,,LeftControllerPosition,-0.9626073837280273,0.7590351700782776,-0.31319206953048706,,
90311,,2022-10-04 11:23:39 AM,FingerNoseData,,,RightControllerPosition,-0.22265055775642395,0.8200874328613281,0.2700650095939636,,
90311,,2022-10-04 11:23:39 AM,FingerNoseData,,,LeftControllerPosition,-0.9626073837280273,0.7590351700782776,-0.31319206953048706,,
90311,,2022-10-04 11:23:39 AM,FingerNoseData,,,RightControllerPosition,-0.22265055775642395,0.8200874328613281,0.2700650095939636,,
90366,,2022-10-04 11:23:39 AM,FingerNoseData,,,LeftControllerPosition,-0.9626074433326721,0.7590349316596985,-0.3131919503211975,,
90366,,2022-10-04 11:23:39 AM,FingerNoseData,,,RightControllerPosition,-0.2211562693119049,0.8135002851486206,0.27293661236763,,
90395,,2022-10-04 11:23:39 AM,FingerNoseData,,,LeftControllerPosition,-0.9626076221466064,0.7590348124504089,-0.31319156289100647,,
90395,,2022-10-04 11:23:39 AM,FingerNoseData,,,RightControllerPosition,-0.22025753557682037,0.8106218576431274,0.27425411343574524,,
90395,,2022-10-04 11:23:39 AM,FingerNoseData,,,LeftControllerPosition,-0.9626076221466064,0.7590348124504089,-0.31319156289100647,,
90395,,2022-10-04 11:23:39 AM,FingerNoseData,,,RightControllerPosition,-0.22025753557682037,0.8106218576431274,0.27425411343574524,,
90450,,2022-10-04 11:23:39 AM,FingerNoseData,,,LeftControllerPosition,-0.9626074433326721,0.7590345144271851,-0.3131920099258423,,
90450,,2022-10-04 11:23:39 AM,FingerNoseData,,,RightControllerPosition,-0.21841910481452942,0.8062244057655334,0.2761358916759491,,
90478,,2022-10-04 11:23:39 AM,FingerNoseData,,,LeftControllerPosition,-0.9626075625419617,0.7590346336364746,-0.313191682100296,,
90478,,2022-10-04 11:23:39 AM,FingerNoseData,,,RightControllerPosition,-0.21773841977119446,0.8051232695579529,0.2766878306865692,,
90478,,2022-10-04 11:23:39 AM,FingerNoseData,,,LeftControllerPosition,-0.9626075625419617,0.7590346336364746,-0.313191682100296,,
90478,,2022-10-04 11:23:39 AM,FingerNoseData,,,RightControllerPosition,-0.21773841977119446,0.8051232695579529,0.2766878306865692,,
90533,,2022-10-04 11:23:39 AM,FingerNoseData,,,LeftControllerPosition,-0.9626073837280273,0.759035050868988,-0.31319209933280945,,
90533,,2022-10-04 11:23:39 AM,FingerNoseData,,,RightControllerPosition,-0.21727600693702698,0.8054701685905457,0.27694588899612427,,
90562,,2022-10-04 11:23:39 AM,FingerNoseData,,,LeftControllerPosition,-0.9626075029373169,0.7590347528457642,-0.31319189071655273,,
90562,,2022-10-04 11:23:39 AM,FingerNoseData,,,RightControllerPosition,-0.21673235297203064,0.8057760000228882,0.27741706371307373,,
90562,,2022-10-04 11:23:39 AM,FingerNoseData,,,LeftControllerPosition,-0.9626075029373169,0.7590347528457642,-0.31319189071655273,,
90562,,2022-10-04 11:23:39 AM,FingerNoseData,,,RightControllerPosition,-0.21673235297203064,0.8057760000228882,0.27741706371307373,,
90617,,2022-10-04 11:23:39 AM,FingerNoseData,,,LeftControllerPosition,-0.9626076221466064,0.7590346932411194,-0.3131914734840393,,
90617,,2022-10-04 11:23:39 AM,FingerNoseData,,,RightControllerPosition,-0.21605031192302704,0.8090270757675171,0.27809619903564453,,
90645,,2022-10-04 11:23:39 AM,FingerNoseData,,,LeftControllerPosition,-0.9626075625419617,0.7590347528457642,-0.31319165229797363,,
90645,,2022-10-04 11:23:39 AM,FingerNoseData,,,RightControllerPosition,-0.21602079272270203,0.8110539317131042,0.27836093306541443,,
90645,,2022-10-04 11:23:39 AM,FingerNoseData,,,LeftControllerPosition,-0.9626075625419617,0.7590347528457642,-0.31319165229797363,,
90645,,2022-10-04 11:23:39 AM,FingerNoseData,,,RightControllerPosition,-0.21602079272270203,0.8110539317131042,0.27836093306541443,,
90700,,2022-10-04 11:23:39 AM,FingerNoseData,,,LeftControllerPosition,-0.9626075625419617,0.7590349316596985,-0.313191682100296,,
90700,,2022-10-04 11:23:39 AM,FingerNoseData,,,RightControllerPosition,-0.21592940390110016,0.8136446475982666,0.27878955006599426,,
90729,,2022-10-04 11:23:39 AM,FingerNoseData,,,LeftControllerPosition,-0.9626075029373169,0.7590349316596985,-0.3131917715072632,,
90729,,2022-10-04 11:23:39 AM,FingerNoseData,,,RightControllerPosition,-0.21586497128009796,0.8137124180793762,0.27864870429039,,
90729,,2022-10-04 11:23:39 AM,FingerNoseData,,,LeftControllerPosition,-0.9626075029373169,0.7590349316596985,-0.3131917715072632,,
90729,,2022-10-04 11:23:39 AM,FingerNoseData,,,RightControllerPosition,-0.21586497128009796,0.8137124180793762,0.27864870429039,,
90784,,2022-10-04 11:23:39 AM,FingerNoseData,,,LeftControllerPosition,-0.9626075029373169,0.7590345740318298,-0.31319183111190796,,
90784,,2022-10-04 11:23:39 AM,FingerNoseData,,,RightControllerPosition,-0.21579736471176147,0.8146809339523315,0.2786063253879547,,
90812,,2022-10-04 11:23:39 AM,FingerNoseData,,,LeftControllerPosition,-0.9626075029373169,0.7590345144271851,-0.31319186091423035,,
90812,,2022-10-04 11:23:39 AM,FingerNoseData,,,RightControllerPosition,-0.2157217413187027,0.8145500421524048,0.27858859300613403,,
90812,,2022-10-04 11:23:39 AM,FingerNoseData,,,LeftControllerPosition,-0.9626075029373169,0.7590345144271851,-0.31319186091423035,,
90812,,2022-10-04 11:23:39 AM,FingerNoseData,,,RightControllerPosition,-0.2157217413187027,0.8145500421524048,0.27858859300613403,,
90867,,2022-10-04 11:23:40 AM,FingerNoseData,,,LeftControllerPosition,-0.9626075625419617,0.7590348124504089,-0.31319165229797363,,
90867,,2022-10-04 11:23:40 AM,FingerNoseData,,,RightControllerPosition,-0.2153380811214447,0.8132942318916321,0.2780236303806305,,
90882,,2022-10-04 11:23:40 AM,FingerNoseData,,,LeftControllerPosition,-0.9626075625419617,0.7590349316596985,-0.313191682100296,,
90882,,2022-10-04 11:23:40 AM,FingerNoseData,,,RightControllerPosition,-0.21522532403469086,0.812942385673523,0.2779589593410492,,
90896,,2022-10-04 11:23:40 AM,FingerNoseData,,,LeftControllerPosition,-0.9626074433326721,0.7590349316596985,-0.31319189071655273,,
90896,,2022-10-04 11:23:40 AM,FingerNoseData,,,RightControllerPosition,-0.2150348424911499,0.8124216198921204,0.2779362201690674,,
90951,,2022-10-04 11:23:40 AM,FingerNoseData,,,LeftControllerPosition,-0.9626075029373169,0.7590345144271851,-0.31319186091423035,,
90951,,2022-10-04 11:23:40 AM,FingerNoseData,,,RightControllerPosition,-0.21392273902893066,0.8104427456855774,0.27900591492652893,,
90966,,2022-10-04 11:23:40 AM,FingerNoseData,,,LeftControllerPosition,-0.9626075625419617,0.7590347528457642,-0.31319165229797363,,
90966,,2022-10-04 11:23:40 AM,FingerNoseData,,,RightControllerPosition,-0.21359077095985413,0.8099972605705261,0.2793300449848175,,
90979,,2022-10-04 11:23:40 AM,FingerNoseData,,,LeftControllerPosition,-0.9626074433326721,0.7590344548225403,-0.3131921589374542,,
90979,,2022-10-04 11:23:40 AM,FingerNoseData,,,RightControllerPosition,-0.21311479806900024,0.8094314336776733,0.27982065081596375,,
91034,,2022-10-04 11:23:40 AM,FingerNoseData,,,LeftControllerPosition,-0.9626076221466064,0.7590347528457642,-0.31319156289100647,,
91034,,2022-10-04 11:23:40 AM,FingerNoseData,,,RightControllerPosition,-0.2120133340358734,0.8085638284683228,0.2812722623348236,,
91049,,2022-10-04 11:23:40 AM,FingerNoseData,,,LeftControllerPosition,-0.9626074433326721,0.7590349316596985,-0.31319189071655273,,
91049,,2022-10-04 11:23:40 AM,FingerNoseData,,,RightControllerPosition,-0.21182206273078918,0.8084389567375183,0.28152695298194885,,
91063,,2022-10-04 11:23:40 AM,FingerNoseData,,,LeftControllerPosition,-0.9626075029373169,0.7590349316596985,-0.3131917715072632,,
91063,,2022-10-04 11:23:40 AM,FingerNoseData,,,RightControllerPosition,-0.21164268255233765,0.8083294630050659,0.2818036675453186,,
91118,,2022-10-04 11:23:40 AM,FingerNoseData,,,LeftControllerPosition,-0.9626075029373169,0.7590346932411194,-0.31319180130958557,,
91118,,2022-10-04 11:23:40 AM,FingerNoseData,,,RightControllerPosition,-0.2115240842103958,0.8083730936050415,0.2822185754776001,,
91133,,2022-10-04 11:23:40 AM,FingerNoseData,,,LeftControllerPosition,-0.9626075625419617,0.7590347528457642,-0.313191682100296,,
91133,,2022-10-04 11:23:40 AM,FingerNoseData,,,RightControllerPosition,-0.2115318924188614,0.8085224628448486,0.2823925316333771,,
91133,,2022-10-04 11:23:40 AM,FingerNoseData,,,LeftControllerPosition,-0.9626075625419617,0.7590347528457642,-0.313191682100296,,
91133,,2022-10-04 11:23:40 AM,FingerNoseData,,,RightControllerPosition,-0.2115318924188614,0.8085224628448486,0.2823925316333771,,
91202,,2022-10-04 11:23:40 AM,FingerNoseData,,,LeftControllerPosition,-0.9626075029373169,0.7590345144271851,-0.3131919801235199,,
91202,,2022-10-04 11:23:40 AM,FingerNoseData,,,RightControllerPosition,-0.21285995841026306,0.8114039897918701,0.28299009799957275,,
91216,,2022-10-04 11:23:40 AM,FingerNoseData,,,LeftControllerPosition,-0.9626075029373169,0.7590346932411194,-0.31319180130958557,,
91216,,2022-10-04 11:23:40 AM,FingerNoseData,,,RightControllerPosition,-0.2129996120929718,0.8116008639335632,0.2828369736671448,,
91216,,2022-10-04 11:23:40 AM,FingerNoseData,,,LeftControllerPosition,-0.9626075029373169,0.7590346932411194,-0.31319180130958557,,
91216,,2022-10-04 11:23:40 AM,FingerNoseData,,,RightControllerPosition,-0.2129996120929718,0.8116008639335632,0.2828369736671448,,
91285,,2022-10-04 11:23:40 AM,FingerNoseData,,,LeftControllerPosition,-0.9626076221466064,0.7590349316596985,-0.3131915032863617,,
91285,,2022-10-04 11:23:40 AM,FingerNoseData,,,RightControllerPosition,-0.21522745490074158,0.815891444683075,0.2822934687137604,,
91299,,2022-10-04 11:23:40 AM,FingerNoseData,,,LeftControllerPosition,-0.9626075625419617,0.7590349912643433,-0.313191682100296,,
91299,,2022-10-04 11:23:40 AM,FingerNoseData,,,RightControllerPosition,-0.2157703936100006,0.8169727325439453,0.2820238173007965,,
91301,,2022-10-04 11:23:40 AM,FingerNoseData,,,LeftControllerPosition,-0.9626075625419617,0.7590349912643433,-0.313191682100296,,
91301,,2022-10-04 11:23:40 AM,FingerNoseData,,,RightControllerPosition,-0.2157703936100006,0.8169727325439453,0.2820238173007965,,
91369,,2022-10-04 11:23:40 AM,FingerNoseData,,,LeftControllerPosition,-0.9626076221466064,0.7590346336364746,-0.31319162249565125,,
91369,,2022-10-04 11:23:40 AM,FingerNoseData,,,RightControllerPosition,-0.218073770403862,0.8223069906234741,0.2803705334663391,,
91383,,2022-10-04 11:23:40 AM,FingerNoseData,,,LeftControllerPosition,-0.9626075029373169,0.7590345144271851,-0.31319186091423035,,
91383,,2022-10-04 11:23:40 AM,FingerNoseData,,,RightControllerPosition,-0.21848957240581512,0.8235214948654175,0.2801329493522644,,
91384,,2022-10-04 11:23:40 AM,FingerNoseData,,,LeftControllerPosition,-0.9626075029373169,0.7590345144271851,-0.31319186091423035,,
91384,,2022-10-04 11:23:40 AM,FingerNoseData,,,RightControllerPosition,-0.21848957240581512,0.8235214948654175,0.2801329493522644,,
91452,,2022-10-04 11:23:40 AM,FingerNoseData,,,LeftControllerPosition,-0.9626075625419617,0.7590335607528687,-0.31319209933280945,,
91452,,2022-10-04 11:23:40 AM,FingerNoseData,,,RightControllerPosition,-0.21906886994838715,0.8265172243118286,0.279740571975708,,
91466,,2022-10-04 11:23:40 AM,FingerNoseData,,,LeftControllerPosition,-0.9626076221466064,0.7590344548225403,-0.3131915330886841,,
91466,,2022-10-04 11:23:40 AM,FingerNoseData,,,RightControllerPosition,-0.21898257732391357,0.8269801735877991,0.2795495092868805,,
91467,,2022-10-04 11:23:40 AM,FingerNoseData,,,LeftControllerPosition,-0.9626076221466064,0.7590344548225403,-0.3131915330886841,,
91467,,2022-10-04 11:23:40 AM,FingerNoseData,,,RightControllerPosition,-0.21898257732391357,0.8269801735877991,0.2795495092868805,,
91523,,2022-10-04 11:23:40 AM,FingerNoseData,,,LeftControllerPosition,-0.9626074433326721,0.7590353488922119,-0.31319183111190796,,
91523,,2022-10-04 11:23:40 AM,FingerNoseData,,,RightControllerPosition,-0.2194773554801941,0.8302076458930969,0.27890658378601074,,
91550,,2022-10-04 11:23:40 AM,FingerNoseData,,,LeftControllerPosition,-0.9626075029373169,0.7590343952178955,-0.3131920099258423,,
91550,,2022-10-04 11:23:40 AM,FingerNoseData,,,RightControllerPosition,-0.2195456475019455,0.8308688402175903,0.27872517704963684,,
91551,,2022-10-04 11:23:40 AM,FingerNoseData,,,LeftControllerPosition,-0.9626075029373169,0.7590343952178955,-0.3131920099258423,,
91551,,2022-10-04 11:23:40 AM,FingerNoseData,,,RightControllerPosition,-0.2195456475019455,0.8308688402175903,0.27872517704963684,,
91606,,2022-10-04 11:23:40 AM,FingerNoseData,,,LeftControllerPosition,-0.9624840021133423,0.7590939998626709,-0.3132125735282898,,
91606,,2022-10-04 11:23:40 AM,FingerNoseData,,,RightControllerPosition,-0.21955518424510956,0.8313263654708862,0.27819523215293884,,
91633,,2022-10-04 11:23:40 AM,FingerNoseData,,,LeftControllerPosition,-0.9624695181846619,0.7591725587844849,-0.3131348490715027,,
91633,,2022-10-04 11:23:40 AM,FingerNoseData,,,RightControllerPosition,-0.21917034685611725,0.8314353823661804,0.27849042415618896,,
91634,,2022-10-04 11:23:40 AM,FingerNoseData,,,LeftControllerPosition,-0.9624695181846619,0.7591725587844849,-0.3131348490715027,,
91634,,2022-10-04 11:23:40 AM,FingerNoseData,,,RightControllerPosition,-0.21917034685611725,0.8314353823661804,0.27849042415618896,,
91690,,2022-10-04 11:23:40 AM,FingerNoseData,,,LeftControllerPosition,-0.9622197151184082,0.7594342231750488,-0.3131564259529114,,
91690,,2022-10-04 11:23:40 AM,FingerNoseData,,,RightControllerPosition,-0.21824800968170166,0.8317059874534607,0.2796734869480133,,
91717,,2022-10-04 11:23:40 AM,FingerNoseData,,,LeftControllerPosition,-0.9622197151184082,0.7594319581985474,-0.31314918398857117,,
91717,,2022-10-04 11:23:40 AM,FingerNoseData,,,RightControllerPosition,-0.21754245460033417,0.8320109248161316,0.28077059984207153,,
91718,,2022-10-04 11:23:40 AM,FingerNoseData,,,LeftControllerPosition,-0.9622197151184082,0.7594319581985474,-0.31314918398857117,,
91718,,2022-10-04 11:23:40 AM,FingerNoseData,,,RightControllerPosition,-0.21754245460033417,0.8320109248161316,0.28077059984207153,,
91773,,2022-10-04 11:23:40 AM,FingerNoseData,,,LeftControllerPosition,-0.9622266888618469,0.7594479918479919,-0.31278935074806213,,
91773,,2022-10-04 11:23:40 AM,FingerNoseData,,,RightControllerPosition,-0.21586620807647705,0.8326715230941772,0.2835068702697754,,
91800,,2022-10-04 11:23:40 AM,FingerNoseData,,,LeftControllerPosition,-0.9622267484664917,0.7594481110572815,-0.3127891719341278,,
91800,,2022-10-04 11:23:40 AM,FingerNoseData,,,RightControllerPosition,-0.2153308093547821,0.832092821598053,0.28364717960357666,,
91801,,2022-10-04 11:23:40 AM,FingerNoseData,,,LeftControllerPosition,-0.9622267484664917,0.7594481110572815,-0.3127891719341278,,
91801,,2022-10-04 11:23:40 AM,FingerNoseData,,,RightControllerPosition,-0.2153308093547821,0.832092821598053,0.28364717960357666,,
91857,,2022-10-04 11:23:40 AM,FingerNoseData,,,LeftControllerPosition,-0.9622265696525574,0.7594489455223083,-0.31278932094573975,,
91857,,2022-10-04 11:23:40 AM,FingerNoseData,,,RightControllerPosition,-0.21463574469089508,0.8310163617134094,0.2850247919559479,,
91884,,2022-10-04 11:23:41 AM,FingerNoseData,,,LeftControllerPosition,-0.962226390838623,0.7594497203826904,-0.3127897083759308,,
91884,,2022-10-04 11:23:41 AM,FingerNoseData,,,RightControllerPosition,-0.21372507512569427,0.8313940763473511,0.28610917925834656,,
91884,,2022-10-04 11:23:41 AM,FingerNoseData,,,LeftControllerPosition,-0.962226390838623,0.7594497203826904,-0.3127897083759308,,
91884,,2022-10-04 11:23:41 AM,FingerNoseData,,,RightControllerPosition,-0.21372507512569427,0.8313940763473511,0.28610917925834656,,
91940,,2022-10-04 11:23:41 AM,FingerNoseData,,,LeftControllerPosition,-0.9622266888618469,0.7594481110572815,-0.31278926134109497,,
91940,,2022-10-04 11:23:41 AM,FingerNoseData,,,RightControllerPosition,-0.2127687633037567,0.8324242830276489,0.28677257895469666,,
91967,,2022-10-04 11:23:41 AM,FingerNoseData,,,LeftControllerPosition,-0.9622266888618469,0.7594479322433472,-0.31278935074806213,,
91967,,2022-10-04 11:23:41 AM,FingerNoseData,,,RightControllerPosition,-0.21231438219547272,0.8327530026435852,0.28705424070358276,,
91967,,2022-10-04 11:23:41 AM,FingerNoseData,,,LeftControllerPosition,-0.9622266888618469,0.7594479322433472,-0.31278935074806213,,
91967,,2022-10-04 11:23:41 AM,FingerNoseData,,,RightControllerPosition,-0.21231438219547272,0.8327530026435852,0.28705424070358276,,
92024,,2022-10-04 11:23:41 AM,FingerNoseData,,,LeftControllerPosition,-0.9622265100479126,0.7594485282897949,-0.3127897083759308,,
92024,,2022-10-04 11:23:41 AM,FingerNoseData,,,RightControllerPosition,-0.21162110567092896,0.8338674306869507,0.2875397503376007,,
92051,,2022-10-04 11:23:41 AM,FingerNoseData,,,LeftControllerPosition,-0.9622266888618469,0.7594486474990845,-0.31278908252716064,,
92051,,2022-10-04 11:23:41 AM,FingerNoseData,,,RightControllerPosition,-0.2113063633441925,0.8344484567642212,0.28773337602615356,,
92051,,2022-10-04 11:23:41 AM,FingerNoseData,,,LeftControllerPosition,-0.9622266888618469,0.7594486474990845,-0.31278908252716064,,
92051,,2022-10-04 11:23:41 AM,FingerNoseData,,,RightControllerPosition,-0.2113063633441925,0.8344484567642212,0.28773337602615356,,
92107,,2022-10-04 11:23:41 AM,FingerNoseData,,,LeftControllerPosition,-0.9622266292572021,0.7594487071037292,-0.31278929114341736,,
92107,,2022-10-04 11:23:41 AM,FingerNoseData,,,RightControllerPosition,-0.21124225854873657,0.8361196517944336,0.2879686653614044,,
92134,,2022-10-04 11:23:41 AM,FingerNoseData,,,LeftControllerPosition,-0.9622266292572021,0.7594477534294128,-0.31278952956199646,,
92134,,2022-10-04 11:23:41 AM,FingerNoseData,,,RightControllerPosition,-0.21125616133213043,0.8360370397567749,0.2878495454788208,,
92134,,2022-10-04 11:23:41 AM,FingerNoseData,,,LeftControllerPosition,-0.9622266292572021,0.7594477534294128,-0.31278952956199646,,
92134,,2022-10-04 11:23:41 AM,FingerNoseData,,,RightControllerPosition,-0.21125616133213043,0.8360370397567749,0.2878495454788208,,
92191,,2022-10-04 11:23:41 AM,FingerNoseData,,,LeftControllerPosition,-0.9622266888618469,0.7594481110572815,-0.31278935074806213,,
92191,,2022-10-04 11:23:41 AM,FingerNoseData,,,RightControllerPosition,-0.2113489955663681,0.8370043039321899,0.2880730628967285,,
92218,,2022-10-04 11:23:41 AM,FingerNoseData,,,LeftControllerPosition,-0.9622266292572021,0.7594484686851501,-0.3127894103527069,,
92218,,2022-10-04 11:23:41 AM,FingerNoseData,,,RightControllerPosition,-0.21129560470581055,0.8370182514190674,0.28807389736175537,,
92218,,2022-10-04 11:23:41 AM,FingerNoseData,,,LeftControllerPosition,-0.9622266292572021,0.7594484686851501,-0.3127894103527069,,
92218,,2022-10-04 11:23:41 AM,FingerNoseData,,,RightControllerPosition,-0.21129560470581055,0.8370182514190674,0.28807389736175537,,
92274,,2022-10-04 11:23:41 AM,FingerNoseData,,,LeftControllerPosition,-0.9622264504432678,0.7594489455223083,-0.3127896189689636,,
92274,,2022-10-04 11:23:41 AM,FingerNoseData,,,RightControllerPosition,-0.2112964391708374,0.8374908566474915,0.2882435917854309,,
92301,,2022-10-04 11:23:41 AM,FingerNoseData,,,LeftControllerPosition,-0.9622266292572021,0.7594485878944397,-0.31278926134109497,,
92301,,2022-10-04 11:23:41 AM,FingerNoseData,,,RightControllerPosition,-0.21129970252513885,0.837460458278656,0.2882734537124634,,
92302,,2022-10-04 11:23:41 AM,FingerNoseData,,,LeftControllerPosition,-0.9622266292572021,0.7594485878944397,-0.31278926134109497,,
92302,,2022-10-04 11:23:41 AM,FingerNoseData,,,RightControllerPosition,-0.21129970252513885,0.837460458278656,0.2882734537124634,,
92358,,2022-10-04 11:23:41 AM,FingerNoseData,,,LeftControllerPosition,-0.9622267484664917,0.7594479918479919,-0.3127892017364502,,
92358,,2022-10-04 11:23:41 AM,FingerNoseData,,,RightControllerPosition,-0.21139803528785706,0.8376613259315491,0.2884463369846344,,
92385,,2022-10-04 11:23:41 AM,FingerNoseData,,,LeftControllerPosition,-0.9622267484664917,0.7594482898712158,-0.3127889931201935,,
92385,,2022-10-04 11:23:41 AM,FingerNoseData,,,RightControllerPosition,-0.21145214140415192,0.8377389311790466,0.2884235084056854,,
92385,,2022-10-04 11:23:41 AM,FingerNoseData,,,LeftControllerPosition,-0.9622267484664917,0.7594482898712158,-0.3127889931201935,,
92385,,2022-10-04 11:23:41 AM,FingerNoseData,,,RightControllerPosition,-0.21145214140415192,0.8377389311790466,0.2884235084056854,,
92441,,2022-10-04 11:23:41 AM,FingerNoseData,,,LeftControllerPosition,-0.9622264504432678,0.7594489455223083,-0.3127896189689636,,
92441,,2022-10-04 11:23:41 AM,FingerNoseData,,,RightControllerPosition,-0.21177059412002563,0.8381888270378113,0.288028359413147,,
92469,,2022-10-04 11:23:41 AM,FingerNoseData,,,LeftControllerPosition,-0.9622266292572021,0.7594490647315979,-0.31278911232948303,,
92469,,2022-10-04 11:23:41 AM,FingerNoseData,,,RightControllerPosition,-0.2119295448064804,0.8387134671211243,0.2879239022731781,,
92469,,2022-10-04 11:23:41 AM,FingerNoseData,,,LeftControllerPosition,-0.9622266292572021,0.7594490647315979,-0.31278911232948303,,
92469,,2022-10-04 11:23:41 AM,FingerNoseData,,,RightControllerPosition,-0.2119295448064804,0.8387134671211243,0.2879239022731781,,
92525,,2022-10-04 11:23:41 AM,FingerNoseData,,,LeftControllerPosition,-0.9622266888618469,0.7594481110572815,-0.31278926134109497,,
92525,,2022-10-04 11:23:41 AM,FingerNoseData,,,RightControllerPosition,-0.2125021368265152,0.8398109078407288,0.2874009311199188,,
92552,,2022-10-04 11:23:41 AM,FingerNoseData,,,LeftControllerPosition,-0.9622267484664917,0.759448230266571,-0.31278905272483826,,
92552,,2022-10-04 11:23:41 AM,FingerNoseData,,,RightControllerPosition,-0.21266625821590424,0.8401962518692017,0.28725674748420715,,
92552,,2022-10-04 11:23:41 AM,FingerNoseData,,,LeftControllerPosition,-0.9622267484664917,0.759448230266571,-0.31278905272483826,,
