Value.CurrentRepetition,Value.Delay,Value.ElapsedTime,Value.Repetitions,Value.Time,Value.ToolData,Value.ToolEnded,Value.TrialID,Value.Type,Value.x,Value.y,Value.z
,,11031,,2022-09-28 12:20:56 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.11096122860908508
,,11031,,2022-09-28 12:20:56 PM,FingerNoseData,,,RightControllerPosition,0.16227498650550842,1.2015154361724854,0.5323474407196045
,,11115,,2022-09-28 12:20:56 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.1109611988067627
,,11115,,2022-09-28 12:20:56 PM,FingerNoseData,,,RightControllerPosition,0.1527772694826126,1.2003655433654785,0.532533586025238
,,11198,,2022-09-28 12:20:56 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.1109611839056015
,,11198,,2022-09-28 12:20:56 PM,FingerNoseData,,,RightControllerPosition,0.13790255784988403,1.1917251348495483,0.5050867199897766
,,11282,,2022-09-28 12:20:56 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.1109611913561821
,,11282,,2022-09-28 12:20:56 PM,FingerNoseData,,,RightControllerPosition,0.10969054698944092,1.1652326583862305,0.45262280106544495
,,11365,,2022-09-28 12:20:56 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.11096122860908508
,,11365,,2022-09-28 12:20:56 PM,FingerNoseData,,,RightControllerPosition,0.08013269305229187,1.1302387714385986,0.37865108251571655
,,11449,,2022-09-28 12:20:56 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.11096123605966568
,,11449,,2022-09-28 12:20:56 PM,FingerNoseData,,,RightControllerPosition,0.06114466115832329,1.1025195121765137,0.3048718273639679
,,11532,,2022-09-28 12:20:56 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685700416565,0.7794279456138611,0.11096113175153732
,,11532,,2022-09-28 12:20:56 PM,FingerNoseData,,,RightControllerPosition,0.04826405271887779,1.0866912603378296,0.24548107385635376
,,11616,,2022-09-28 12:20:56 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.1109611839056015
,,11616,,2022-09-28 12:20:56 PM,FingerNoseData,,,RightControllerPosition,0.042329758405685425,1.0833711624145508,0.21203267574310303
,,11699,,2022-09-28 12:20:56 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685700416565,0.7794281244277954,0.11096104234457016
,,11699,,2022-09-28 12:20:56 PM,FingerNoseData,,,RightControllerPosition,0.037962656468153,1.0812398195266724,0.19788403809070587
,,11783,,2022-09-28 12:20:57 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685700416565,0.7794279456138611,0.11096113920211792
,,11783,,2022-09-28 12:20:57 PM,FingerNoseData,,,RightControllerPosition,0.03822384029626846,1.0821430683135986,0.20486852526664734
,,11867,,2022-09-28 12:20:57 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685700416565,0.7794278860092163,0.11096110939979553
,,11867,,2022-09-28 12:20:57 PM,FingerNoseData,,,RightControllerPosition,0.045215215533971786,1.0898761749267578,0.23535245656967163
,,11950,,2022-09-28 12:20:57 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794278860092163,0.1109611988067627
,,11950,,2022-09-28 12:20:57 PM,FingerNoseData,,,RightControllerPosition,0.06357995420694351,1.117742896080017,0.3023706078529358
,,12034,,2022-09-28 12:20:57 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.1109611913561821
,,12034,,2022-09-28 12:20:57 PM,FingerNoseData,,,RightControllerPosition,0.08229579776525497,1.1368663311004639,0.36200886964797974
,,12117,,2022-09-28 12:20:57 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.1109611764550209
,,12117,,2022-09-28 12:20:57 PM,FingerNoseData,,,RightControllerPosition,0.08634363859891891,1.1449116468429565,0.3756532669067383
,,12201,,2022-09-28 12:20:57 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.1109611988067627
,,12201,,2022-09-28 12:20:57 PM,FingerNoseData,,,RightControllerPosition,0.1106598973274231,1.175741195678711,0.42777448892593384
,,12284,,2022-09-28 12:20:57 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.11096122860908508
,,12284,,2022-09-28 12:20:57 PM,FingerNoseData,,,RightControllerPosition,0.1329387128353119,1.1900008916854858,0.48762428760528564
9,1434,12367,,2022-09-28 12:20:57 PM,,,,FingerNoseData,,,
,,12368,,2022-09-28 12:20:57 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794280052185059,0.11096122115850449
,,12368,,2022-09-28 12:20:57 PM,FingerNoseData,,,RightControllerPosition,0.1434716135263443,1.1928728818893433,0.5198245644569397
,,12450,,2022-09-28 12:20:57 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685700416565,0.7794279456138611,0.11096113175153732
,,12450,,2022-09-28 12:20:57 PM,FingerNoseData,,,RightControllerPosition,0.1474573314189911,1.1899727582931519,0.532699465751648
,,12534,,2022-09-28 12:20:57 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.11096122115850449
,,12534,,2022-09-28 12:20:57 PM,FingerNoseData,,,RightControllerPosition,0.14886172115802765,1.194801688194275,0.5238398909568787
,,12618,,2022-09-28 12:20:57 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794280052185059,0.11096121370792389
,,12618,,2022-09-28 12:20:57 PM,FingerNoseData,,,RightControllerPosition,0.1408110111951828,1.1871986389160156,0.5006431341171265
,,12701,,2022-09-28 12:20:57 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.11096124351024628
,,12701,,2022-09-28 12:20:57 PM,FingerNoseData,,,RightControllerPosition,0.1259976327419281,1.167995810508728,0.4561191499233246
,,12771,,2022-09-28 12:20:58 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.11096122860908508
,,12771,,2022-09-28 12:20:58 PM,FingerNoseData,,,RightControllerPosition,0.1071966290473938,1.1405525207519531,0.3987649977207184
,,12855,,2022-09-28 12:20:58 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685700416565,0.7794279456138611,0.11096113920211792
,,12855,,2022-09-28 12:20:58 PM,FingerNoseData,,,RightControllerPosition,0.08066237717866898,1.100135087966919,0.32239967584609985
,,12938,,2022-09-28 12:20:58 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.11096122115850449
,,12938,,2022-09-28 12:20:58 PM,FingerNoseData,,,RightControllerPosition,0.0558965690433979,1.074684739112854,0.25668883323669434
,,13022,,2022-09-28 12:20:58 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.11096123605966568
,,13022,,2022-09-28 12:20:58 PM,FingerNoseData,,,RightControllerPosition,0.040140893310308456,1.0686068534851074,0.19958378374576569
,,13105,,2022-09-28 12:20:58 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685700416565,0.7794278860092163,0.11096104979515076
,,13105,,2022-09-28 12:20:58 PM,FingerNoseData,,,RightControllerPosition,0.03390456363558769,1.0773166418075562,0.16788078844547272
,,13188,,2022-09-28 12:20:58 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794280052185059,0.11096125096082687
,,13188,,2022-09-28 12:20:58 PM,FingerNoseData,,,RightControllerPosition,0.03211198002099991,1.0844810009002686,0.15471887588500977
,,13272,,2022-09-28 12:20:58 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.1109611913561821
,,13272,,2022-09-28 12:20:58 PM,FingerNoseData,,,RightControllerPosition,0.03512899950146675,1.0814722776412964,0.16233569383621216
,,13355,,2022-09-28 12:20:58 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685700416565,0.7794279456138611,0.11096113175153732
,,13355,,2022-09-28 12:20:58 PM,FingerNoseData,,,RightControllerPosition,0.04761647805571556,1.0899686813354492,0.22816608846187592
,,13439,,2022-09-28 12:20:58 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.1109611988067627
,,13439,,2022-09-28 12:20:58 PM,FingerNoseData,,,RightControllerPosition,0.07675029337406158,1.1063244342803955,0.33062735199928284
,,13522,,2022-09-28 12:20:58 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.11096125096082687
,,13522,,2022-09-28 12:20:58 PM,FingerNoseData,,,RightControllerPosition,0.11107582598924637,1.1243866682052612,0.418893426656723
,,13606,,2022-09-28 12:20:58 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794280052185059,0.1109611839056015
,,13606,,2022-09-28 12:20:58 PM,FingerNoseData,,,RightControllerPosition,0.13780902326107025,1.14054274559021,0.47967496514320374
,,13690,,2022-09-28 12:20:58 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685700416565,0.7794278264045715,0.11096116155385971
,,13690,,2022-09-28 12:20:58 PM,FingerNoseData,,,RightControllerPosition,0.14729399979114532,1.15618097782135,0.5054056644439697
,,13718,10,2022-09-28 12:20:58 PM,,true,d39818f3-fae5-4345-b128-d72d47e8efe0,FingerNoseConfig,,,
,,0,10,2022-09-28 12:21:01 PM,,false,d39818f3-fae5-4345-b128-d72d47e8efe0,FingerNoseConfig,,,
,,0,,2022-09-28 12:21:01 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.1109611913561821
,,0,,2022-09-28 12:21:01 PM,FingerNoseData,,,RightControllerPosition,-0.013082471676170826,0.7769986391067505,0.24134904146194458
,,83,,2022-09-28 12:21:01 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794278860092163,0.1109611764550209
,,83,,2022-09-28 12:21:01 PM,FingerNoseData,,,RightControllerPosition,-0.012164074927568436,0.7789166569709778,0.24143874645233154
,,167,,2022-09-28 12:21:01 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685700416565,0.7794278860092163,0.11096109449863434
,,167,,2022-09-28 12:21:01 PM,FingerNoseData,,,RightControllerPosition,-0.009649563580751419,0.7812008857727051,0.24188362061977386
,,251,,2022-09-28 12:21:02 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.11096122860908508
,,251,,2022-09-28 12:21:02 PM,FingerNoseData,,,RightControllerPosition,-0.006253809202462435,0.78449946641922,0.2418726086616516
,,321,,2022-09-28 12:21:02 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794280052185059,0.1109611839056015
,,321,,2022-09-28 12:21:02 PM,FingerNoseData,,,RightControllerPosition,-0.005423384718596935,0.7904790639877319,0.23814506828784943
,,405,,2022-09-28 12:21:02 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794278860092163,0.1109611764550209
,,405,,2022-09-28 12:21:02 PM,FingerNoseData,,,RightControllerPosition,0.00037715889629907906,0.8047076463699341,0.2369307279586792
,,488,,2022-09-28 12:21:02 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685700416565,0.7794278860092163,0.11096110939979553
,,488,,2022-09-28 12:21:02 PM,FingerNoseData,,,RightControllerPosition,0.0022005278151482344,0.8205606937408447,0.23121367394924164
,,571,,2022-09-28 12:21:02 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.1109611839056015
,,571,,2022-09-28 12:21:02 PM,FingerNoseData,,,RightControllerPosition,0.005482424050569534,0.8390024900436401,0.22694183886051178
,,655,,2022-09-28 12:21:02 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.1109611839056015
,,655,,2022-09-28 12:21:02 PM,FingerNoseData,,,RightControllerPosition,0.005697622895240784,0.8598845601081848,0.22267484664916992
,,739,,2022-09-28 12:21:02 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794280052185059,0.11096121370792389
,,739,,2022-09-28 12:21:02 PM,FingerNoseData,,,RightControllerPosition,0.0006069419905543327,0.8902460336685181,0.2297464907169342
,,822,,2022-09-28 12:21:02 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685700416565,0.7794280052185059,0.11096106469631195
,,822,,2022-09-28 12:21:02 PM,FingerNoseData,,,RightControllerPosition,0.0004961153026670218,0.9438276886940002,0.25069352984428406
,,906,,2022-09-28 12:21:02 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685700416565,0.7794278860092163,0.11096110939979553
,,906,,2022-09-28 12:21:02 PM,FingerNoseData,,,RightControllerPosition,-0.002966233529150486,1.0000382661819458,0.2755624055862427
,,990,,2022-09-28 12:21:02 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685700416565,0.7794280052185059,0.11096113175153732
,,990,,2022-09-28 12:21:02 PM,FingerNoseData,,,RightControllerPosition,-0.013635629788041115,1.047322154045105,0.3008463382720947
,,1074,,2022-09-28 12:21:02 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685700416565,0.7794280052185059,0.11096113175153732
,,1074,,2022-09-28 12:21:02 PM,FingerNoseData,,,RightControllerPosition,-0.03037005476653576,1.0877127647399902,0.3298751711845398
,,1157,,2022-09-28 12:21:02 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685700416565,0.7794278860092163,0.11096111685037613
,,1157,,2022-09-28 12:21:02 PM,FingerNoseData,,,RightControllerPosition,-0.054370228201150894,1.1151131391525269,0.36035823822021484
,,1241,,2022-09-28 12:21:03 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.1109611839056015
,,1241,,2022-09-28 12:21:03 PM,FingerNoseData,,,RightControllerPosition,-0.07966616004705429,1.1205849647521973,0.40302345156669617
,,1324,,2022-09-28 12:21:03 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794280052185059,0.1109611988067627
,,1324,,2022-09-28 12:21:03 PM,FingerNoseData,,,RightControllerPosition,-0.09863882511854172,1.1236803531646729,0.44116631150245667
,,1408,,2022-09-28 12:21:03 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.11096122860908508
,,1408,,2022-09-28 12:21:03 PM,FingerNoseData,,,RightControllerPosition,-0.10986482352018356,1.1288996934890747,0.47026753425598145
1,1492,1492,,2022-09-28 12:21:03 PM,,,,FingerNoseData,,,
,,1492,,2022-09-28 12:21:03 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.11096122115850449
,,1492,,2022-09-28 12:21:03 PM,FingerNoseData,,,RightControllerPosition,-0.11671517789363861,1.1326605081558228,0.49071240425109863
,,1575,,2022-09-28 12:21:03 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.1109611988067627
,,1575,,2022-09-28 12:21:03 PM,FingerNoseData,,,RightControllerPosition,-0.1234477311372757,1.1370595693588257,0.5003963708877563
,,1659,,2022-09-28 12:21:03 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.11096122115850449
,,1659,,2022-09-28 12:21:03 PM,FingerNoseData,,,RightControllerPosition,-0.12974713742733002,1.1359596252441406,0.5086761713027954
,,1743,,2022-09-28 12:21:03 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.1109611913561821
,,1743,,2022-09-28 12:21:03 PM,FingerNoseData,,,RightControllerPosition,-0.12491528689861298,1.1378321647644043,0.495870977640152
,,1826,,2022-09-28 12:21:03 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685700416565,0.7794279456138611,0.11096113175153732
,,1826,,2022-09-28 12:21:03 PM,FingerNoseData,,,RightControllerPosition,-0.11163605749607086,1.130171298980713,0.4378281831741333
,,1910,,2022-09-28 12:21:03 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685700416565,0.7794278264045715,0.11096110194921494
,,1910,,2022-09-28 12:21:03 PM,FingerNoseData,,,RightControllerPosition,-0.09257521480321884,1.102610468864441,0.35367441177368164
,,1994,,2022-09-28 12:21:03 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685700416565,0.7794278264045715,0.11096113920211792
,,1994,,2022-09-28 12:21:03 PM,FingerNoseData,,,RightControllerPosition,-0.07565883547067642,1.0731239318847656,0.28259414434432983
,,2064,,2022-09-28 12:21:03 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685700416565,0.7794280052185059,0.11096113175153732
,,2064,,2022-09-28 12:21:03 PM,FingerNoseData,,,RightControllerPosition,-0.06248852610588074,1.0620044469833374,0.2428540289402008
,,2148,,2022-09-28 12:21:03 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685700416565,0.7794278264045715,0.11096113920211792
,,2148,,2022-09-28 12:21:03 PM,FingerNoseData,,,RightControllerPosition,-0.05416368320584297,1.055789589881897,0.20652854442596436
,,2231,,2022-09-28 12:21:04 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.11096122860908508
,,2231,,2022-09-28 12:21:04 PM,FingerNoseData,,,RightControllerPosition,-0.046775251626968384,1.0661689043045044,0.18826745450496674
,,2315,,2022-09-28 12:21:04 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685700416565,0.7794279456138611,0.11096113920211792
,,2315,,2022-09-28 12:21:04 PM,FingerNoseData,,,RightControllerPosition,-0.04192817956209183,1.068077802658081,0.17619411647319794
,,2399,,2022-09-28 12:21:04 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.11096122860908508
,,2399,,2022-09-28 12:21:04 PM,FingerNoseData,,,RightControllerPosition,-0.041622959077358246,1.0719034671783447,0.20767641067504883
,,2482,,2022-09-28 12:21:04 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685700416565,0.7794280648231506,0.11096112430095673
,,2482,,2022-09-28 12:21:04 PM,FingerNoseData,,,RightControllerPosition,-0.0409136600792408,1.1038079261779785,0.29982998967170715
,,2566,,2022-09-28 12:21:04 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794278860092163,0.11096120625734329
,,2566,,2022-09-28 12:21:04 PM,FingerNoseData,,,RightControllerPosition,-0.03224564343690872,1.1479076147079468,0.3947758376598358
,,2649,,2022-09-28 12:21:04 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.1109611764550209
,,2649,,2022-09-28 12:21:04 PM,FingerNoseData,,,RightControllerPosition,-0.028729917481541634,1.1841304302215576,0.46421706676483154
,,2733,,2022-09-28 12:21:04 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.1109611913561821
,,2733,,2022-09-28 12:21:04 PM,FingerNoseData,,,RightControllerPosition,-0.02487502433359623,1.2285501956939697,0.5002320408821106
2,1310,2802,,2022-09-28 12:21:04 PM,,,,FingerNoseData,,,
,,2816,,2022-09-28 12:21:04 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.11096124351024628
,,2816,,2022-09-28 12:21:04 PM,FingerNoseData,,,RightControllerPosition,-0.02751779370009899,1.2613074779510498,0.5194874405860901
,,2900,,2022-09-28 12:21:04 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794278860092163,0.1109611988067627
,,2900,,2022-09-28 12:21:04 PM,FingerNoseData,,,RightControllerPosition,-0.031907666474580765,1.2724816799163818,0.5250659584999084
,,2984,,2022-09-28 12:21:04 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.11096122860908508
,,2984,,2022-09-28 12:21:04 PM,FingerNoseData,,,RightControllerPosition,-0.032008491456508636,1.2655020952224731,0.5253180265426636
,,3067,,2022-09-28 12:21:04 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685700416565,0.7794279456138611,0.11096113920211792
,,3067,,2022-09-28 12:21:04 PM,FingerNoseData,,,RightControllerPosition,-0.035726577043533325,1.240302562713623,0.5022099018096924
,,3151,,2022-09-28 12:21:04 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685700416565,0.7794279456138611,0.11096113920211792
,,3151,,2022-09-28 12:21:04 PM,FingerNoseData,,,RightControllerPosition,-0.052041195333004,1.1887073516845703,0.437454491853714
,,3234,,2022-09-28 12:21:05 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.1109611988067627
,,3234,,2022-09-28 12:21:05 PM,FingerNoseData,,,RightControllerPosition,-0.06881256401538849,1.122528314590454,0.3617285192012787
,,3318,,2022-09-28 12:21:05 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.11096124351024628
,,3318,,2022-09-28 12:21:05 PM,FingerNoseData,,,RightControllerPosition,-0.06862206012010574,1.085716724395752,0.2901618182659149
,,3402,,2022-09-28 12:21:05 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.1109611839056015
,,3402,,2022-09-28 12:21:05 PM,FingerNoseData,,,RightControllerPosition,-0.061565373092889786,1.0750559568405151,0.24378898739814758
,,3485,,2022-09-28 12:21:05 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.11096122115850449
,,3485,,2022-09-28 12:21:05 PM,FingerNoseData,,,RightControllerPosition,-0.058405108749866486,1.0695134401321411,0.21491432189941406
,,3569,,2022-09-28 12:21:05 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.1109611839056015
,,3569,,2022-09-28 12:21:05 PM,FingerNoseData,,,RightControllerPosition,-0.053085215389728546,1.0720088481903076,0.19269056618213654
,,3652,,2022-09-28 12:21:05 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794278860092163,0.11096120625734329
,,3652,,2022-09-28 12:21:05 PM,FingerNoseData,,,RightControllerPosition,-0.05073666200041771,1.0725034475326538,0.18383030593395233
,,3736,,2022-09-28 12:21:05 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.1109611839056015
,,3736,,2022-09-28 12:21:05 PM,FingerNoseData,,,RightControllerPosition,-0.05520765110850334,1.076566219329834,0.2056695967912674
,,3819,,2022-09-28 12:21:05 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685700416565,0.7794279456138611,0.11096113175153732
,,3819,,2022-09-28 12:21:05 PM,FingerNoseData,,,RightControllerPosition,-0.08725031465291977,1.1013779640197754,0.28060656785964966
,,3903,,2022-09-28 12:21:05 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794278860092163,0.11096120625734329
,,3903,,2022-09-28 12:21:05 PM,FingerNoseData,,,RightControllerPosition,-0.1218876838684082,1.131277322769165,0.37832534313201904
,,3987,,2022-09-28 12:21:05 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.11096123605966568
,,3987,,2022-09-28 12:21:05 PM,FingerNoseData,,,RightControllerPosition,-0.1410200446844101,1.1536471843719482,0.4520229995250702
,,4056,,2022-09-28 12:21:05 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794278860092163,0.1109611764550209
,,4056,,2022-09-28 12:21:05 PM,FingerNoseData,,,RightControllerPosition,-0.14765149354934692,1.173525333404541,0.4866318106651306
3,1309,4111,,2022-09-28 12:21:05 PM,,,,FingerNoseData,,,
,,4139,,2022-09-28 12:21:05 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685700416565,0.7794278860092163,0.11096110939979553
,,4139,,2022-09-28 12:21:05 PM,FingerNoseData,,,RightControllerPosition,-0.15836113691329956,1.1837279796600342,0.5089327692985535
,,4223,,2022-09-28 12:21:06 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.1109611913561821
,,4223,,2022-09-28 12:21:06 PM,FingerNoseData,,,RightControllerPosition,-0.16245022416114807,1.1899986267089844,0.5166631937026978
,,4306,,2022-09-28 12:21:06 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.11096122115850449
,,4306,,2022-09-28 12:21:06 PM,FingerNoseData,,,RightControllerPosition,-0.15887600183486938,1.187167763710022,0.5049270987510681
,,4390,,2022-09-28 12:21:06 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.1109611764550209
,,4390,,2022-09-28 12:21:06 PM,FingerNoseData,,,RightControllerPosition,-0.13880601525306702,1.1733086109161377,0.46572068333625793
,,4473,,2022-09-28 12:21:06 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.11096122860908508
,,4473,,2022-09-28 12:21:06 PM,FingerNoseData,,,RightControllerPosition,-0.10858549177646637,1.1402353048324585,0.3988877236843109
,,4557,,2022-09-28 12:21:06 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794278860092163,0.1109611764550209
,,4557,,2022-09-28 12:21:06 PM,FingerNoseData,,,RightControllerPosition,-0.07873924821615219,1.106215238571167,0.31875747442245483
,,4640,,2022-09-28 12:21:06 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685700416565,0.7794279456138611,0.11096113175153732
,,4640,,2022-09-28 12:21:06 PM,FingerNoseData,,,RightControllerPosition,-0.05933232977986336,1.0872254371643066,0.25692135095596313
,,4724,,2022-09-28 12:21:06 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685700416565,0.7794278860092163,0.11096110939979553
,,4724,,2022-09-28 12:21:06 PM,FingerNoseData,,,RightControllerPosition,-0.048884883522987366,1.0824893712997437,0.21784478425979614
,,4807,,2022-09-28 12:21:06 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.11096122860908508
,,4807,,2022-09-28 12:21:06 PM,FingerNoseData,,,RightControllerPosition,-0.03843752667307854,1.0799421072006226,0.18878883123397827
,,4891,,2022-09-28 12:21:06 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685700416565,0.7794280052185059,0.11096113175153732
,,4891,,2022-09-28 12:21:06 PM,FingerNoseData,,,RightControllerPosition,-0.031487006694078445,1.077268362045288,0.16806764900684357
,,4975,,2022-09-28 12:21:06 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685700416565,0.7794279456138611,0.11096113920211792
,,4975,,2022-09-28 12:21:06 PM,FingerNoseData,,,RightControllerPosition,-0.029380643740296364,1.0742474794387817,0.16169926524162292
,,5058,,2022-09-28 12:21:06 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685700416565,0.7794279456138611,0.11096113175153732
,,5058,,2022-09-28 12:21:06 PM,FingerNoseData,,,RightControllerPosition,-0.031065911054611206,1.0814985036849976,0.20245498418807983
,,5142,,2022-09-28 12:21:06 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.11096122115850449
,,5142,,2022-09-28 12:21:06 PM,FingerNoseData,,,RightControllerPosition,-0.04468884691596031,1.1240788698196411,0.3077278137207031
,,5225,,2022-09-28 12:21:07 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.11096122860908508
,,5225,,2022-09-28 12:21:07 PM,FingerNoseData,,,RightControllerPosition,-0.05997690185904503,1.1531195640563965,0.403083860874176
,,5309,,2022-09-28 12:21:07 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685700416565,0.7794279456138611,0.11096114665269852
,,5309,,2022-09-28 12:21:07 PM,FingerNoseData,,,RightControllerPosition,-0.0658126100897789,1.1739357709884644,0.4684019386768341
,,5392,,2022-09-28 12:21:07 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794278860092163,0.1109611764550209
