Value.ElapsedTime,Value.Mode,Value.Repetitions,Value.Time,Value.ToolData,Value.ToolEnded,Value.TrialID,Value.Type,Value.x,Value.y,Value.z,Value.LostFocusTime,Value.CurrentRepetition,Value.TrajectoryRepetitionStart,Value.TrajectoryRepetitionEnd
4639,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,0.090407439,1.198892355,0.518644214,,,2,1
4667,,,9/28/2022 12:08,,,,FingerFollowData,,,,0.097571403,2,,
4723,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897882,0.108156539,,,,
4723,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,0.081208892,1.201993585,0.512596667,,,,
4806,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.82570523,0.778897882,0.108156443,,,,
4806,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,0.069399953,1.212294817,0.505836785,,,,
4890,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897822,0.108156539,,,,
4890,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,0.063750632,1.22551918,0.500970185,,,,
4973,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897762,0.108156547,,,,
4973,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,0.05330595,1.227219462,0.497751802,,,,
5056,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897762,0.108156547,,,,
5056,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,0.047270365,1.232527494,0.497668535,,,,
5084,,,9/28/2022 12:08,,,,FingerFollowData,,,,0.055923104,2,,
5140,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897762,0.108156539,,,,
5140,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,0.039591409,1.232753158,0.498802722,,,,
5224,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.82570523,0.778897822,0.10815651,,,,
5224,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,0.034152031,1.23377955,0.499662936,,,,
5307,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897762,0.108156569,,,,
5307,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,0.028592339,1.233098984,0.500890493,,,,
5391,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897762,0.108156539,,,,
5391,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,0.023524677,1.230578303,0.501864314,,,,
5474,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897822,0.108156547,,,,
5474,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,0.015742164,1.230468154,0.502112508,,,,
5558,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897822,0.108156539,,,,
5558,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,0.006605259,1.23222363,0.501194954,,,,
5641,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.82570523,0.778897762,0.10815645,,,,
5641,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,-0.003092759,1.236103415,0.499116212,,,,
5725,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897762,0.108156569,,,,
5725,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,-0.012663658,1.239150405,0.498346865,,,,
5808,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.82570523,0.778897762,0.108156502,,,,
5808,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,-0.020249806,1.241765499,0.498545259,,,,
5892,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.82570523,0.778897762,0.108156502,,,,
5892,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,-0.024813769,1.242076635,0.50079,,,,
5975,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897762,0.108156636,,,,
5975,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,-0.030127946,1.240638137,0.505340397,,,,
6059,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897643,0.108156569,,,,
6059,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,-0.035219114,1.240142703,0.508293927,,,,
6143,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.82570523,0.778897703,0.108156465,,,,
6143,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,-0.042866372,1.239638448,0.510739446,,,,
6226,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897762,0.108156569,,,,
6226,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,-0.053355303,1.240731001,0.511333883,,,,
6310,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897822,0.108156569,,,,
6310,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,-0.063430496,1.243789077,0.51110518,,,,
6394,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897762,0.108156539,,,,
6394,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,-0.071401156,1.246209383,0.511626303,,,,
6477,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778898418,0.108156502,,,,
6477,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,-0.076713845,1.247281194,0.513353229,,,,
6560,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.82570523,0.77889806,0.108156465,,,,
6560,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,-0.082435928,1.24891746,0.515591383,,,,
6643,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.82570523,0.778897762,0.108156502,,,,
6643,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,-0.091598079,1.25067091,0.516672194,,,,
6714,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897762,0.108156584,,,,
6714,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,-0.099483825,1.252319098,0.515848935,,,,
6797,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897822,0.108156539,,,,
6797,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,-0.109087981,1.25556016,0.515610695,,,,
6881,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.77889818,0.10815651,,,,
6881,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,-0.116777599,1.259838104,0.51469487,,,,
6964,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897822,0.108156539,,,,
6964,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,-0.121578299,1.2616961,0.514737844,,,,
7048,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.82570523,0.778897822,0.10815651,,,,
7048,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,-0.126852244,1.262783766,0.515129805,,,,
7131,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897643,0.108156569,,,,
7131,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,-0.13056615,1.265295506,0.516019523,,,,
7215,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897583,0.108156584,,,,
7215,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,-0.137147993,1.26819849,0.515016079,,,,
7298,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897822,0.108156569,,,,
7298,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,-0.146751821,1.268392324,0.513246894,,,,
7382,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897762,0.108156569,,,,
7382,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,-0.156117424,1.267960191,0.511612177,,,,
7466,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.77889806,0.108156562,,,,
7466,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,-0.165983856,1.267076373,0.509813845,,,,
7549,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897941,0.108156532,,,,
7549,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,-0.175470442,1.268353105,0.507548928,,,,
7633,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897762,0.108156569,,,,
7633,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,-0.181403801,1.271094561,0.506839216,,,,
7716,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.82570523,0.778897762,0.108156443,,,,
7716,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,-0.188598514,1.271751523,0.5064165,,,,
7800,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897762,0.108156569,,,,
7800,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,-0.195188791,1.273361802,0.50616008,,,,
7883,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.82570523,0.778897882,0.108156413,,,,
7883,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,-0.202168584,1.275311589,0.506145179,,,,
7967,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.82570523,0.778897882,0.108156443,,,,
7967,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,-0.212097496,1.277008891,0.507057369,,,,
8050,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.82570523,0.778898001,0.108156465,,,,
8050,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,-0.221269906,1.276900411,0.508513391,,,,
8134,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897822,0.108156592,,,,
8134,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,-0.229371086,1.276574135,0.509692907,,,,
8218,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.82570523,0.778897703,0.108156525,,,3,2
8218,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,-0.233710378,1.27410233,0.511520445,,,3,2
8300,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897703,0.108156539,,,,
8300,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,-0.227559209,1.280535936,0.506430864,,,,
8384,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897822,0.108156569,,,,
8384,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,-0.217777342,1.276950598,0.502910614,,,,
8412,,,9/28/2022 12:08,,,,FingerFollowData,,,,0.29375425,3,,
8467,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897822,0.108156539,,,,
8467,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,-0.207801878,1.276959896,0.509611249,,,,
8551,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897882,0.108156532,,,,
8551,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,-0.202771217,1.277759314,0.513729036,,,,
8635,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897941,0.108156532,,,,
8635,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,-0.201591343,1.276787281,0.513774455,,,,
8718,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.82570523,0.778897762,0.108156443,,,,
8718,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,-0.193692893,1.28423357,0.513119698,,,,
8788,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897822,0.108156569,,,,
8788,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,-0.187056825,1.284093499,0.513817668,,,,
8872,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.82570523,0.778897762,0.10815645,,,,
8872,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,-0.177868068,1.283372641,0.51480031,,,,
8955,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897762,0.108156569,,,,
8955,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,-0.167494267,1.281600833,0.516749501,,,,
9039,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.82570523,0.778897822,0.108156502,,,,
9039,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,-0.156704172,1.280382872,0.517753184,,,,
9123,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897762,0.108156577,,,,
9123,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,-0.145598263,1.28129375,0.518778443,,,,
9206,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897822,0.108156539,,,,
9206,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,-0.136234522,1.283282638,0.518275023,,,,
9290,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897822,0.108156539,,,,
9290,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,-0.129212245,1.285062194,0.517667234,,,,
9373,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897882,0.108156562,,,,
9373,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,-0.120422237,1.288651109,0.516762793,,,,
9456,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897762,0.108156562,,,,
9456,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,-0.113144584,1.288303494,0.516888738,,,,
9540,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897762,0.108156569,,,,
9540,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,-0.10520082,1.288298607,0.516988039,,,,
9623,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897762,0.108156539,,,,
9623,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,-0.096830212,1.287037134,0.517630577,,,,
9707,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897882,0.108156532,,,,
9707,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,-0.089900292,1.28669107,0.518273413,,,,
9790,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897941,0.108156584,,,,
9790,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,-0.080741026,1.287463546,0.518685102,,,,
9874,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897941,0.108156532,,,,
9874,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,-0.073626794,1.288524866,0.518552721,,,,
9959,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.82570529,0.77889806,0.108156316,,,,
9959,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,-0.062837273,1.292084694,0.516891718,,,,
10042,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897882,0.108156621,,,,
10042,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,-0.054597039,1.292634487,0.517982781,,,,
10124,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.82570523,0.778897762,0.108156502,,,,
10124,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,-0.047533393,1.29348588,0.517650962,,,,
10208,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.82570523,0.778897583,0.108156495,,,,
10208,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,-0.038088433,1.29507947,0.517044246,,,,
10291,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897822,0.108156599,,,,
10291,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,-0.031671662,1.293867111,0.517577112,,,,
10375,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897762,0.108156577,,,,
10375,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,-0.024053652,1.295802832,0.516555488,,,,
10458,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897882,0.108156517,,,,
10458,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,-0.017266715,1.295347571,0.517864823,,,,
10542,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778898001,0.108156517,,,,
10542,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,-0.00940239,1.29654038,0.518888474,,,,
10625,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897822,0.108156539,,,,
10625,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,-0.0018225,1.29870975,0.518923521,,,,
10709,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897762,0.108156569,,,,
10709,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,0.004641983,1.299554825,0.519649684,,,,
10792,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897643,0.108156577,,,,
10792,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,0.012179983,1.301962852,0.520544469,,,,
10876,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897762,0.108156525,,,,
10876,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,0.019788807,1.3033849,0.522418141,,,,
10946,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897822,0.108156547,,,,
10946,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,0.024581825,1.304027796,0.522870123,,,,
11030,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897822,0.108156569,,,,
11030,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,0.034189224,1.306896448,0.523471475,,,,
11113,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897941,0.108156532,,,,
11113,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,0.041890897,1.307406545,0.524727225,,,,
11197,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.82570523,0.778897882,0.108156435,,,,
11197,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,0.050635993,1.31014502,0.524267852,,,,
11280,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897822,0.108156539,,,,
11280,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,0.05802026,1.310756922,0.524428487,,,,
11364,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897762,0.108156547,,,,
11364,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,0.065247394,1.312395215,0.523785233,,,,
11447,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897762,0.108156539,,,,
11447,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,0.072357103,1.314123869,0.522993147,,,,
11531,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897822,0.108156525,,,,
11531,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,0.079994321,1.315698266,0.52236104,,,,
11614,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897822,0.108156569,,,,
11614,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,0.088722922,1.315851212,0.523053288,,,,
11698,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897882,0.108156539,,,,
11698,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,0.098777406,1.316154599,0.524194896,,,,
11782,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897822,0.108156569,,,,
11782,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,0.108392231,1.31509459,0.526076496,,,,
11865,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897822,0.108156554,,,,
11865,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,0.114670314,1.312133312,0.528139532,,,,
11949,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897882,0.108156539,,,,
11949,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,0.116495147,1.311162233,0.527933002,,,,
12032,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897762,0.108156569,,,,
12032,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,0.119702727,1.312324762,0.527854443,,,,
12116,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.82570523,0.778897643,0.10815642,,,4,3
12116,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,0.122381568,1.31415391,0.526945472,,,4,3
12199,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.82570523,0.778897762,0.108156502,,,,
12199,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,0.117917277,1.308061481,0.525739849,,,,
12213,,,9/28/2022 12:08,,,,FingerFollowData,,,,0.167057499,4,,
12283,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897822,0.108156569,,,,
12283,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,0.102197491,1.292494655,0.523676157,,,,
12366,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.82570523,0.778897822,0.10815651,,,,
12366,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,0.094866723,1.288492918,0.524662375,,,,
12449,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897822,0.108156569,,,,
12449,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,0.089957252,1.288577557,0.525095522,,,,
12533,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897882,0.108156517,,,,
12533,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,0.082600929,1.286875367,0.523670137,,,,
12616,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.82570523,0.778897822,0.108156502,,,,
12616,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,0.07302767,1.2819525,0.521643162,,,,
12700,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897822,0.108156584,,,,
12700,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,0.061920598,1.27487421,0.519695938,,,,
12783,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897822,0.108156569,,,,
12783,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,0.053422023,1.270612359,0.518588483,,,,
12867,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897882,0.108156569,,,,
12867,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,0.046564382,1.265726089,0.519425213,,,,
12951,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897941,0.108156607,,,,
12951,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,0.042686209,1.263921142,0.519039333,,,,
13034,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897762,0.108156547,,,,
13034,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,0.03754545,1.262454629,0.518208623,,,,
13104,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897882,0.108156569,,,,
13104,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,0.034379054,1.26121819,0.517770112,,,,
13188,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897762,0.108156577,,,,
13188,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,0.028118446,1.25991261,0.515248537,,,,
13271,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897822,0.108156547,,,,
13271,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,0.021576909,1.256719112,0.514519811,,,,
13355,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897822,0.108156554,,,,
13355,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,0.013880168,1.250494599,0.514764309,,,,
13439,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897762,0.108156562,,,,
13439,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,0.005841221,1.244713426,0.51499629,,,,
13522,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897762,0.108156584,,,,
13522,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,-0.001308685,1.240505695,0.516503215,,,,
13605,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897822,0.108156539,,,,
13605,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,-0.005700818,1.240853548,0.516538322,,,,
13689,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897941,0.108156532,,,,
13689,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,-0.010535414,1.239545584,0.515713513,,,,
13773,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897822,0.108156577,,,,
13773,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,-0.017136637,1.236219883,0.515343845,,,,
13856,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897822,0.108156539,,,,
13856,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,-0.023217928,1.235445023,0.515019,,,,
13940,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.82570523,0.778897822,0.10815651,,,,
13940,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,-0.028065404,1.234310746,0.51561898,,,,
14023,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.82570523,0.778897822,0.10815651,,,5,4
14023,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,-0.030017739,1.234392643,0.515984297,,,5,4
14106,,,9/28/2022 12:08,,,,FingerFollowData,,,,0.125118211,5,,
14106,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897822,0.108156569,,,,
14106,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,-0.028108558,1.237083316,0.516387224,,,,
14190,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.82570523,0.778897882,0.108156443,,,,
14190,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,-0.017857583,1.246817946,0.516412675,,,,
14273,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897882,0.108156539,,,,
14273,,,9/28/2022 12:08,FingerFollowData,,,RightControllerPosition,-0.008079922,1.255079269,0.516994596,,,,
14357,,,9/28/2022 12:08,FingerFollowData,,,LeftControllerPosition,-0.825705171,0.778897941,0.108156554,,,,
