Value.ElapsedTime,Value.Time,Value.TimerShowed,Value.ToolData,Value.ToolEnded,Value.TrialID,Value.Type,Value.x,Value.y,Value.z
77684,2022-09-28 12:13:04 PM,,PegboardData,,,RightControllerPosition,0.03935609757900238,-0.3238965570926666,0.11912983655929565
77767,2022-09-28 12:13:04 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.3496538996696472,0.10904951393604279
77767,2022-09-28 12:13:04 PM,,PegboardData,,,RightControllerPosition,0.041137102991342545,-0.32163840532302856,0.12049322575330734
77851,2022-09-28 12:13:04 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.34965384006500244,0.10904953628778458
77851,2022-09-28 12:13:04 PM,,PegboardData,,,RightControllerPosition,0.04147297516465187,-0.32233157753944397,0.12100589275360107
77934,2022-09-28 12:13:04 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.3496539890766144,0.1090494692325592
77934,2022-09-28 12:13:04 PM,,PegboardData,,,RightControllerPosition,0.04084101319313049,-0.3239510953426361,0.12168178707361221
78018,2022-09-28 12:13:05 PM,,PegboardData,,,LeftControllerPosition,-0.8217869400978088,-0.3496539890766144,0.10904944688081741
78018,2022-09-28 12:13:05 PM,,PegboardData,,,RightControllerPosition,0.040847525000572205,-0.32456153631210327,0.12219849228858948
78102,2022-09-28 12:13:05 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.34965384006500244,0.10904953628778458
78102,2022-09-28 12:13:05 PM,,PegboardData,,,RightControllerPosition,0.04082502797245979,-0.3256683349609375,0.12263648957014084
78185,2022-09-28 12:13:05 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.34965401887893677,0.1090494841337204
78185,2022-09-28 12:13:05 PM,,PegboardData,,,RightControllerPosition,0.040400996804237366,-0.32586050033569336,0.12285102158784866
78269,2022-09-28 12:13:05 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.34965384006500244,0.10904953628778458
78269,2022-09-28 12:13:05 PM,,PegboardData,,,RightControllerPosition,0.04017050564289093,-0.32670077681541443,0.12286516278982162
78352,2022-09-28 12:13:05 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.3496538996696472,0.10904951393604279
78352,2022-09-28 12:13:05 PM,,PegboardData,,,RightControllerPosition,0.04039806127548218,-0.3278055787086487,0.12308557331562042
78436,2022-09-28 12:13:05 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.34965381026268005,0.10904950648546219
78436,2022-09-28 12:13:05 PM,,PegboardData,,,RightControllerPosition,0.04061503708362579,-0.3292429745197296,0.12345056980848312
78520,2022-09-28 12:13:05 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.34965384006500244,0.10904943197965622
78520,2022-09-28 12:13:05 PM,,PegboardData,,,RightControllerPosition,0.039472609758377075,-0.33029860258102417,0.1233871728181839
78602,2022-09-28 12:13:05 PM,,PegboardData,,,LeftControllerPosition,-0.8217869400978088,-0.349653959274292,0.10904942452907562
78602,2022-09-28 12:13:05 PM,,PegboardData,,,RightControllerPosition,0.03884841874241829,-0.3291253447532654,0.12317782640457153
78686,2022-09-28 12:13:05 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.3496537208557129,0.10904949903488159
78686,2022-09-28 12:13:05 PM,,PegboardData,,,RightControllerPosition,0.03808734565973282,-0.3279317319393158,0.12391959130764008
78770,2022-09-28 12:13:05 PM,,PegboardData,,,LeftControllerPosition,-0.8217869400978088,-0.349653959274292,0.10904942452907562
78770,2022-09-28 12:13:05 PM,,PegboardData,,,RightControllerPosition,0.037639643996953964,-0.3266502618789673,0.1250365972518921
78853,2022-09-28 12:13:05 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.34965381026268005,0.1090494766831398
78853,2022-09-28 12:13:05 PM,,PegboardData,,,RightControllerPosition,0.037470411509275436,-0.32465994358062744,0.12662158906459808
78937,2022-09-28 12:13:05 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.3496539294719696,0.10904953628778458
78937,2022-09-28 12:13:05 PM,,PegboardData,,,RightControllerPosition,0.03684268891811371,-0.3238876163959503,0.12662486732006073
79020,2022-09-28 12:13:06 PM,,PegboardData,,,LeftControllerPosition,-0.8217868208885193,-0.34965378046035767,0.10904955118894577
79020,2022-09-28 12:13:06 PM,,PegboardData,,,RightControllerPosition,0.03648258373141289,-0.3240409195423126,0.12632828950881958
79104,2022-09-28 12:13:06 PM,,PegboardData,,,LeftControllerPosition,-0.8217869997024536,-0.349653959274292,0.10904927551746368
79104,2022-09-28 12:13:06 PM,,PegboardData,,,RightControllerPosition,0.037343207746744156,-0.3241175413131714,0.12606847286224365
79187,2022-09-28 12:13:06 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.34965401887893677,0.10904958099126816
79187,2022-09-28 12:13:06 PM,,PegboardData,,,RightControllerPosition,0.03776552528142929,-0.32533785700798035,0.12630662322044373
79271,2022-09-28 12:13:06 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.34965381026268005,0.1090494766831398
79271,2022-09-28 12:13:06 PM,,PegboardData,,,RightControllerPosition,0.03711478039622307,-0.32618871331214905,0.12583401799201965
0,2022-09-28 12:13:06 PM,false,,false,d39818f3-fae5-4345-b128-d72d47e8efe0,PegboardConfig,,,
0,2022-09-28 12:13:06 PM,,PegboardData,,,LeftControllerPosition,-0.8217869400978088,-0.34965407848358154,0.10904935747385025
0,2022-09-28 12:13:06 PM,,PegboardData,,,RightControllerPosition,0.0378020815551281,-0.32652395963668823,0.1262081116437912
0,2022-09-28 12:13:06 PM,,PegboardData,,,LeftControllerPosition,-0.8217869400978088,-0.34965407848358154,0.10904935747385025
0,2022-09-28 12:13:06 PM,,PegboardData,,,RightControllerPosition,0.0378020815551281,-0.32652395963668823,0.1262081116437912
69,2022-09-28 12:13:06 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.34965384006500244,0.10904943197965622
69,2022-09-28 12:13:06 PM,,PegboardData,,,RightControllerPosition,0.03813159465789795,-0.3272956907749176,0.12634336948394775
82,2022-09-28 12:13:06 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.34965381026268005,0.10904950648546219
82,2022-09-28 12:13:06 PM,,PegboardData,,,RightControllerPosition,0.03820476308465004,-0.3274163007736206,0.1263437718153
153,2022-09-28 12:13:06 PM,,PegboardData,,,LeftControllerPosition,-0.8217869400978088,-0.34965386986732483,0.10904932767152786
153,2022-09-28 12:13:06 PM,,PegboardData,,,RightControllerPosition,0.03805382922291756,-0.3277529776096344,0.12604300677776337
166,2022-09-28 12:13:06 PM,,PegboardData,,,LeftControllerPosition,-0.8217869400978088,-0.3496538996696472,0.10904937237501144
166,2022-09-28 12:13:06 PM,,PegboardData,,,RightControllerPosition,0.03793756663799286,-0.3277612626552582,0.12601536512374878
236,2022-09-28 12:13:06 PM,,PegboardData,,,LeftControllerPosition,-0.8217869400978088,-0.34965386986732483,0.10904932767152786
236,2022-09-28 12:13:06 PM,,PegboardData,,,RightControllerPosition,0.03722009062767029,-0.3268807828426361,0.12599000334739685
249,2022-09-28 12:13:06 PM,,PegboardData,,,LeftControllerPosition,-0.8217869400978088,-0.3496539890766144,0.10904944688081741
249,2022-09-28 12:13:06 PM,,PegboardData,,,RightControllerPosition,0.03706425055861473,-0.32652992010116577,0.12595069408416748
320,2022-09-28 12:13:06 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.34965401887893677,0.1090494841337204
320,2022-09-28 12:13:06 PM,,PegboardData,,,RightControllerPosition,0.03655865415930748,-0.32460522651672363,0.12635034322738647
333,2022-09-28 12:13:06 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.34965386986732483,0.1090494841337204
333,2022-09-28 12:13:06 PM,,PegboardData,,,RightControllerPosition,0.03649397939443588,-0.32424601912498474,0.12640449404716492
403,2022-09-28 12:13:06 PM,,PegboardData,,,LeftControllerPosition,-0.8217869400978088,-0.34965386986732483,0.10904941707849503
403,2022-09-28 12:13:06 PM,,PegboardData,,,RightControllerPosition,0.03595270216464996,-0.32147207856178284,0.12675198912620544
417,2022-09-28 12:13:06 PM,,PegboardData,,,LeftControllerPosition,-0.8217869400978088,-0.349653959274292,0.10904942452907562
417,2022-09-28 12:13:06 PM,,PegboardData,,,RightControllerPosition,0.03582775592803955,-0.3206266164779663,0.1268087774515152
487,2022-09-28 12:13:06 PM,,PegboardData,,,LeftControllerPosition,-0.8217869997024536,-0.34965401887893677,0.10904931277036667
487,2022-09-28 12:13:06 PM,,PegboardData,,,RightControllerPosition,0.03434373810887337,-0.316259503364563,0.1262529492378235
500,2022-09-28 12:13:06 PM,,PegboardData,,,LeftControllerPosition,-0.8217869400978088,-0.349653959274292,0.10904942452907562
500,2022-09-28 12:13:06 PM,,PegboardData,,,RightControllerPosition,0.034060459583997726,-0.3156479597091675,0.12625762820243835
570,2022-09-28 12:13:06 PM,,PegboardData,,,LeftControllerPosition,-0.8217869400978088,-0.349653959274292,0.10904939472675323
570,2022-09-28 12:13:06 PM,,PegboardData,,,RightControllerPosition,0.03197310492396355,-0.3107640743255615,0.12496481835842133
584,2022-09-28 12:13:06 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.34965407848358154,0.10904951393604279
584,2022-09-28 12:13:06 PM,,PegboardData,,,RightControllerPosition,0.0315580740571022,-0.308745801448822,0.12464051693677902
654,2022-09-28 12:13:07 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.34965386986732483,0.1090494692325592
654,2022-09-28 12:13:07 PM,,PegboardData,,,RightControllerPosition,0.02986834943294525,-0.2949462831020355,0.12261126190423965
668,2022-09-28 12:13:07 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.349653959274292,0.10904955863952637
668,2022-09-28 12:13:07 PM,,PegboardData,,,RightControllerPosition,0.029671059921383858,-0.29218757152557373,0.12236309051513672
737,2022-09-28 12:13:07 PM,,PegboardData,,,LeftControllerPosition,-0.8217869997024536,-0.34965401887893677,0.10904931277036667
737,2022-09-28 12:13:07 PM,,PegboardData,,,RightControllerPosition,0.029323522001504898,-0.2742697596549988,0.12109217047691345
751,2022-09-28 12:13:07 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.349653959274292,0.10904954373836517
751,2022-09-28 12:13:07 PM,,PegboardData,,,RightControllerPosition,0.029091939330101013,-0.27034881711006165,0.1208881288766861
821,2022-09-28 12:13:07 PM,,PegboardData,,,LeftControllerPosition,-0.8217869400978088,-0.34965386986732483,0.10904932767152786
821,2022-09-28 12:13:07 PM,,PegboardData,,,RightControllerPosition,0.029177779331803322,-0.24470888078212738,0.12880931794643402
835,2022-09-28 12:13:07 PM,,PegboardData,,,LeftControllerPosition,-0.8217868208885193,-0.3496538996696472,0.10904958844184875
835,2022-09-28 12:13:07 PM,,PegboardData,,,RightControllerPosition,0.029166486114263535,-0.23811174929141998,0.13265089690685272
904,2022-09-28 12:13:07 PM,,PegboardData,,,LeftControllerPosition,-0.8217869997024536,-0.34965404868125916,0.10904933512210846
904,2022-09-28 12:13:07 PM,,PegboardData,,,RightControllerPosition,0.024350298568606377,-0.20944829285144806,0.15485405921936035
918,2022-09-28 12:13:07 PM,,PegboardData,,,LeftControllerPosition,-0.8217869997024536,-0.349653959274292,0.1090492457151413
918,2022-09-28 12:13:07 PM,,PegboardData,,,RightControllerPosition,0.021986238658428192,-0.2075822353363037,0.15933763980865479
988,2022-09-28 12:13:07 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.34965384006500244,0.10904943197965622
988,2022-09-28 12:13:07 PM,,PegboardData,,,RightControllerPosition,0.012644950300455093,-0.2223832607269287,0.18565870821475983
1002,2022-09-28 12:13:07 PM,,PegboardData,,,LeftControllerPosition,-0.8217869400978088,-0.3496537506580353,0.10904935747385025
1002,2022-09-28 12:13:07 PM,,PegboardData,,,RightControllerPosition,0.010949418880045414,-0.2288021445274353,0.19048090279102325
1072,2022-09-28 12:13:07 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.3496538996696472,0.10904951393604279
1072,2022-09-28 12:13:07 PM,,PegboardData,,,RightControllerPosition,0.002967512235045433,-0.2588255703449249,0.20453916490077972
1086,2022-09-28 12:13:07 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.3496538996696472,0.10904951393604279
1086,2022-09-28 12:13:07 PM,,PegboardData,,,RightControllerPosition,0.00111102731898427,-0.26521918177604675,0.20520591735839844
1155,2022-09-28 12:13:07 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.34965386986732483,0.1090494841337204
1155,2022-09-28 12:13:07 PM,,PegboardData,,,RightControllerPosition,-0.010095138102769852,-0.28168565034866333,0.20635637640953064
1169,2022-09-28 12:13:07 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.3496538996696472,0.10904951393604279
1169,2022-09-28 12:13:07 PM,,PegboardData,,,RightControllerPosition,-0.012671747244894505,-0.28285184502601624,0.20672163367271423
1239,2022-09-28 12:13:07 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.3496539294719696,0.10904953628778458
1239,2022-09-28 12:13:07 PM,,PegboardData,,,RightControllerPosition,-0.024290645495057106,-0.2917594313621521,0.210895374417305
1253,2022-09-28 12:13:07 PM,,PegboardData,,,LeftControllerPosition,-0.8217869400978088,-0.3496539890766144,0.10904944688081741
1253,2022-09-28 12:13:07 PM,,PegboardData,,,RightControllerPosition,-0.026453910395503044,-0.2939910292625427,0.21216443181037903
1322,2022-09-28 12:13:07 PM,,PegboardData,,,LeftControllerPosition,-0.8217869997024536,-0.34965401887893677,0.10904931277036667
1322,2022-09-28 12:13:07 PM,,PegboardData,,,RightControllerPosition,-0.03646175563335419,-0.3013256788253784,0.21727941930294037
1336,2022-09-28 12:13:07 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.3496538996696472,0.10904951393604279
1336,2022-09-28 12:13:07 PM,,PegboardData,,,RightControllerPosition,-0.03806699439883232,-0.3036394715309143,0.21801018714904785
1406,2022-09-28 12:13:07 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.3496538996696472,0.109049491584301
1406,2022-09-28 12:13:07 PM,,PegboardData,,,RightControllerPosition,-0.04419388994574547,-0.3122034966945648,0.22136539220809937
1420,2022-09-28 12:13:07 PM,,PegboardData,,,LeftControllerPosition,-0.8217869400978088,-0.349653959274292,0.10904939472675323
1420,2022-09-28 12:13:07 PM,,PegboardData,,,RightControllerPosition,-0.045080386102199554,-0.31249645352363586,0.22243039309978485
1489,2022-09-28 12:13:07 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.34965384006500244,0.10904943197965622
1489,2022-09-28 12:13:07 PM,,PegboardData,,,RightControllerPosition,-0.04857119545340538,-0.31438401341438293,0.22987744212150574
1503,2022-09-28 12:13:07 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.3496538996696472,0.109049491584301
1503,2022-09-28 12:13:07 PM,,PegboardData,,,RightControllerPosition,-0.04888051748275757,-0.31514808535575867,0.23130778968334198
1573,2022-09-28 12:13:07 PM,,PegboardData,,,LeftControllerPosition,-0.8217869400978088,-0.3496538996696472,0.10904937237501144
1573,2022-09-28 12:13:07 PM,,PegboardData,,,RightControllerPosition,-0.050092604011297226,-0.3183095455169678,0.23856571316719055
1587,2022-09-28 12:13:07 PM,,PegboardData,,,LeftControllerPosition,-0.8217869400978088,-0.34965381026268005,0.10904939472675323
1587,2022-09-28 12:13:07 PM,,PegboardData,,,RightControllerPosition,-0.05006411299109459,-0.31873103976249695,0.24017919600009918
1656,2022-09-28 12:13:08 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.3496539890766144,0.1090494692325592
1656,2022-09-28 12:13:08 PM,,PegboardData,,,RightControllerPosition,-0.04952046647667885,-0.32097285985946655,0.24559932947158813
1670,2022-09-28 12:13:08 PM,,PegboardData,,,LeftControllerPosition,-0.8217869400978088,-0.3496538996696472,0.10904937237501144
1670,2022-09-28 12:13:08 PM,,PegboardData,,,RightControllerPosition,-0.04906683415174484,-0.32119062542915344,0.24646073579788208
1740,2022-09-28 12:13:08 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.3496538996696472,0.109049491584301
1740,2022-09-28 12:13:08 PM,,PegboardData,,,RightControllerPosition,-0.04581107571721077,-0.3218049108982086,0.24779999256134033
1754,2022-09-28 12:13:08 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.3496538996696472,0.10904951393604279
1754,2022-09-28 12:13:08 PM,,PegboardData,,,RightControllerPosition,-0.04573580250144005,-0.3221440315246582,0.2469256967306137
1825,2022-09-28 12:13:08 PM,,PegboardData,,,LeftControllerPosition,-0.8217869997024536,-0.34965401887893677,0.10904931277036667
1825,2022-09-28 12:13:08 PM,,PegboardData,,,RightControllerPosition,-0.04618649184703827,-0.3237646520137787,0.24713775515556335
1826,2022-09-28 12:13:08 PM,,PegboardData,,,LeftControllerPosition,-0.8217869997024536,-0.34965401887893677,0.10904931277036667
1826,2022-09-28 12:13:08 PM,,PegboardData,,,RightControllerPosition,-0.04618649184703827,-0.3237646520137787,0.24713775515556335
1907,2022-09-28 12:13:08 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.3496538996696472,0.10904951393604279
1907,2022-09-28 12:13:08 PM,,PegboardData,,,RightControllerPosition,-0.04749923199415207,-0.32342618703842163,0.2448512613773346
1921,2022-09-28 12:13:08 PM,,PegboardData,,,LeftControllerPosition,-0.8217869400978088,-0.3496538996696472,0.10904937237501144
1921,2022-09-28 12:13:08 PM,,PegboardData,,,RightControllerPosition,-0.04760665073990822,-0.3234708309173584,0.24450118839740753
1977,2022-09-28 12:13:08 PM,,PegboardData,,,LeftControllerPosition,-0.8217869400978088,-0.349653959274292,0.10904939472675323
1977,2022-09-28 12:13:08 PM,,PegboardData,,,RightControllerPosition,-0.04887273162603378,-0.32267850637435913,0.24331454932689667
2004,2022-09-28 12:13:08 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.34965386986732483,0.1090494692325592
2004,2022-09-28 12:13:08 PM,,PegboardData,,,RightControllerPosition,-0.049647510051727295,-0.3212096393108368,0.24352608621120453
2060,2022-09-28 12:13:08 PM,,PegboardData,,,LeftControllerPosition,-0.8217869400978088,-0.349653959274292,0.10904942452907562
2060,2022-09-28 12:13:08 PM,,PegboardData,,,RightControllerPosition,-0.049534525722265244,-0.317693829536438,0.2442409247159958
2088,2022-09-28 12:13:08 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.34965378046035767,0.10904951393604279
2088,2022-09-28 12:13:08 PM,,PegboardData,,,RightControllerPosition,-0.04948030784726143,-0.3166683614253998,0.24628961086273193
2144,2022-09-28 12:13:08 PM,,PegboardData,,,LeftControllerPosition,-0.8217869400978088,-0.349653959274292,0.10904942452907562
2144,2022-09-28 12:13:08 PM,,PegboardData,,,RightControllerPosition,-0.04935353249311447,-0.31474629044532776,0.2466852217912674
2158,2022-09-28 12:13:08 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.349653959274292,0.10904954373836517
2158,2022-09-28 12:13:08 PM,,PegboardData,,,RightControllerPosition,-0.04944124072790146,-0.31463930010795593,0.24736469984054565
2227,2022-09-28 12:13:08 PM,,PegboardData,,,LeftControllerPosition,-0.8217869400978088,-0.34965386986732483,0.10904932767152786
2227,2022-09-28 12:13:08 PM,,PegboardData,,,RightControllerPosition,-0.04991656914353371,-0.31390616297721863,0.24845333397388458
2241,2022-09-28 12:13:08 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.3496539890766144,0.1090494692325592
2241,2022-09-28 12:13:08 PM,,PegboardData,,,RightControllerPosition,-0.05004395917057991,-0.3140660226345062,0.24878576397895813
2311,2022-09-28 12:13:08 PM,,PegboardData,,,LeftControllerPosition,-0.8217869400978088,-0.349653959274292,0.10904942452907562
2311,2022-09-28 12:13:08 PM,,PegboardData,,,RightControllerPosition,-0.05146026238799095,-0.31582576036453247,0.2480357140302658
2325,2022-09-28 12:13:08 PM,,PegboardData,,,LeftControllerPosition,-0.8217870593070984,-0.34965410828590393,0.10904916375875473
2325,2022-09-28 12:13:08 PM,,PegboardData,,,RightControllerPosition,-0.051580023020505905,-0.31536170840263367,0.24854129552841187
2395,2022-09-28 12:13:08 PM,,PegboardData,,,LeftControllerPosition,-0.8217869997024536,-0.34965401887893677,0.10904926806688309
2395,2022-09-28 12:13:08 PM,,PegboardData,,,RightControllerPosition,-0.05205491930246353,-0.31705960631370544,0.25060513615608215
2408,2022-09-28 12:13:08 PM,,PegboardData,,,LeftControllerPosition,-0.8217869400978088,-0.3496538996696472,0.10904937237501144
2408,2022-09-28 12:13:08 PM,,PegboardData,,,RightControllerPosition,-0.0519406832754612,-0.31770986318588257,0.2512582838535309
2478,2022-09-28 12:13:08 PM,,PegboardData,,,LeftControllerPosition,-0.8217869400978088,-0.349653959274292,0.10904942452907562
2478,2022-09-28 12:13:08 PM,,PegboardData,,,RightControllerPosition,-0.05173717066645622,-0.31980451941490173,0.254916787147522
2492,2022-09-28 12:13:08 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.3496539890766144,0.1090494692325592
2492,2022-09-28 12:13:08 PM,,PegboardData,,,RightControllerPosition,-0.0517304353415966,-0.3202943205833435,0.2552843987941742
2561,2022-09-28 12:13:08 PM,,PegboardData,,,LeftControllerPosition,-0.8217869400978088,-0.3496539890766144,0.10904944688081741
2561,2022-09-28 12:13:08 PM,,PegboardData,,,RightControllerPosition,-0.05118940398097038,-0.32141467928886414,0.2584054470062256
2575,2022-09-28 12:13:08 PM,,PegboardData,,,LeftControllerPosition,-0.8217868208885193,-0.3496538996696472,0.10904959589242935
2575,2022-09-28 12:13:08 PM,,PegboardData,,,RightControllerPosition,-0.051288902759552,-0.3212015926837921,0.25835120677948
2645,2022-09-28 12:13:08 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.3496538996696472,0.10904951393604279
2645,2022-09-28 12:13:08 PM,,PegboardData,,,RightControllerPosition,-0.05070960894227028,-0.32020702958106995,0.260890930891037
2659,2022-09-28 12:13:09 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.34965407848358154,0.10904951393604279
2659,2022-09-28 12:13:09 PM,,PegboardData,,,RightControllerPosition,-0.05073858052492142,-0.32014086842536926,0.2607697546482086
2728,2022-09-28 12:13:09 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.3496539294719696,0.10904952138662338
2728,2022-09-28 12:13:09 PM,,PegboardData,,,RightControllerPosition,-0.05126084387302399,-0.315820574760437,0.25916266441345215
2742,2022-09-28 12:13:09 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.34965386986732483,0.1090494692325592
2742,2022-09-28 12:13:09 PM,,PegboardData,,,RightControllerPosition,-0.05128895863890648,-0.31406551599502563,0.25887560844421387
2812,2022-09-28 12:13:09 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.3496538996696472,0.10904951393604279
2812,2022-09-28 12:13:09 PM,,PegboardData,,,RightControllerPosition,-0.051351070404052734,-0.3035529553890228,0.2563880383968353
2826,2022-09-28 12:13:09 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.34965386986732483,0.1090494841337204
2826,2022-09-28 12:13:09 PM,,PegboardData,,,RightControllerPosition,-0.051262740045785904,-0.30035164952278137,0.25593146681785583
2896,2022-09-28 12:13:09 PM,,PegboardData,,,LeftControllerPosition,-0.8217868208885193,-0.3496538996696472,0.10904957354068756
2896,2022-09-28 12:13:09 PM,,PegboardData,,,RightControllerPosition,-0.050165578722953796,-0.2807769775390625,0.25483521819114685
2909,2022-09-28 12:13:09 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.34965386986732483,0.1090494692325592
2909,2022-09-28 12:13:09 PM,,PegboardData,,,RightControllerPosition,-0.04991908371448517,-0.2763707637786865,0.2550019919872284
2979,2022-09-28 12:13:09 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.3496538996696472,0.10904951393604279
2979,2022-09-28 12:13:09 PM,,PegboardData,,,RightControllerPosition,-0.048344098031520844,-0.25240087509155273,0.2592906057834625
2993,2022-09-28 12:13:09 PM,,PegboardData,,,LeftControllerPosition,-0.8217869400978088,-0.349653959274292,0.10904942452907562
2993,2022-09-28 12:13:09 PM,,PegboardData,,,RightControllerPosition,-0.04791026934981346,-0.24763883650302887,0.261029988527298
3063,2022-09-28 12:13:09 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.3496539294719696,0.10904953628778458
3063,2022-09-28 12:13:09 PM,,PegboardData,,,RightControllerPosition,-0.046297427266836166,-0.2243662029504776,0.2740272283554077
3077,2022-09-28 12:13:09 PM,,PegboardData,,,LeftControllerPosition,-0.8217869997024536,-0.349653959274292,0.1090492457151413
3077,2022-09-28 12:13:09 PM,,PegboardData,,,RightControllerPosition,-0.04610828682780266,-0.2201751470565796,0.2773354649543762
3146,2022-09-28 12:13:09 PM,,PegboardData,,,LeftControllerPosition,-0.8217869997024536,-0.34965404868125916,0.10904933512210846
3146,2022-09-28 12:13:09 PM,,PegboardData,,,RightControllerPosition,-0.04695947468280792,-0.1998671144247055,0.29441139101982117
3160,2022-09-28 12:13:09 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.3496538996696472,0.10904951393604279
3160,2022-09-28 12:13:09 PM,,PegboardData,,,RightControllerPosition,-0.04738140478730202,-0.19621707499027252,0.29836305975914
3230,2022-09-28 12:13:09 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.3496539294719696,0.10904952138662338
3230,2022-09-28 12:13:09 PM,,PegboardData,,,RightControllerPosition,-0.04999614879488945,-0.18186497688293457,0.3222368061542511
3244,2022-09-28 12:13:09 PM,,PegboardData,,,LeftControllerPosition,-0.8217869400978088,-0.3496539890766144,0.10904944688081741
3244,2022-09-28 12:13:09 PM,,PegboardData,,,RightControllerPosition,-0.050507109612226486,-0.1785619854927063,0.3276834785938263
3313,2022-09-28 12:13:09 PM,,PegboardData,,,LeftControllerPosition,-0.8217869997024536,-0.34965401887893677,0.10904931277036667
3313,2022-09-28 12:13:09 PM,,PegboardData,,,RightControllerPosition,-0.052387580275535583,-0.16398653388023376,0.35623541474342346
3327,2022-09-28 12:13:09 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.34965386986732483,0.1090494692325592
3327,2022-09-28 12:13:09 PM,,PegboardData,,,RightControllerPosition,-0.05277304723858833,-0.16105566918849945,0.36111342906951904
3397,2022-09-28 12:13:09 PM,,PegboardData,,,LeftControllerPosition,-0.8217868208885193,-0.3496538996696472,0.10904957354068756
3397,2022-09-28 12:13:09 PM,,PegboardData,,,RightControllerPosition,-0.05442839488387108,-0.14848476648330688,0.3822820484638214
3411,2022-09-28 12:13:09 PM,,PegboardData,,,LeftControllerPosition,-0.8217869400978088,-0.3496539294719696,0.10904940217733383
3411,2022-09-28 12:13:09 PM,,PegboardData,,,RightControllerPosition,-0.05463707074522972,-0.14595085382461548,0.38605695962905884
3480,2022-09-28 12:13:09 PM,,PegboardData,,,LeftControllerPosition,-0.8217869400978088,-0.3496538996696472,0.10904937237501144
3480,2022-09-28 12:13:09 PM,,PegboardData,,,RightControllerPosition,-0.05390196666121483,-0.13810420036315918,0.40668001770973206
3494,2022-09-28 12:13:09 PM,,PegboardData,,,LeftControllerPosition,-0.8217868804931641,-0.34965386986732483,0.1090494692325592
